STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,deaths,property_damage,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,001,3522056.0,0.10209945554528368,3596.0,0.1069696667180944,3536.0,0,5680000,"Autauga County, Alabama",53255,2006,2010,36,133900.0,769,0.0935001410967924,0.224550841877528,0.1807732104223497,0.0935377669080989,0.0450945348509077,0.3992098579625623,0.105784968488383,0.7907252375129339,0.5150032922584893,0.6709810930298185,0.2928228764932744,0.0198476154642084,0.1094346721851189,0.0029724390932179,0.0089361301853071,0.0118709434672185,0.0101777819584234,0.0086163107892013,0.0079578590913366,0.0046467876963597,0.0033110713949769,0.015558272975261,0.2058987459359034,0.0841616349280074,0.7276092910031443,0.0047375754760798,0.0041802136553646
01,003,34183834.0,0.0424206366085208,14501.0,0.0278538046029561,9090.0,9,3351000,"Baldwin County, Alabama",50147,2006,2010,41,177200.0,821,0.0859145234966522,0.2067227560000227,0.2133897639810912,0.1253761569136076,0.0600997775767815,0.3297438435414782,0.120688772462754,0.8615515014989391,0.5113401709985153,0.5351070305078189,0.4205334744099527,0.036492198121633,0.1160241423053512,0.0030263210289491,0.0059445591640072,0.008669385804734,0.0105067950008817,0.0114340324589996,0.0061721020985147,0.006365513592846,0.010700206495213,0.01655943705878,0.1599220519719466,0.3127516247415746,0.7224797052219472,0.0023542678523735,0.0052624810817761
01,005,2151170.0,0.12239850871851128,2633.0,0.1501931549002678,2171.0,1,526000,"Barbour County, Alabama",33219,2006,2010,38,88200.0,512,0.1917758763854291,0.2411278385501281,0.1565760496768836,0.051157081483086,0.0409401061410159,0.4712805516444637,0.2239431026390844,0.4967327340337196,0.4710278349398895,0.7173905195133399,0.2510198924148886,0.0280876565941008,0.0840102530777284,0.0018412217047546,0.0072204772735477,0.0099281562511282,0.0111556373876313,0.0092422109101411,0.0067872486371349,0.0054514603415285,0.0094588252283475,0.0280154518213653,0.2605944550828407,0.1844975439180751,0.6807554874936191,0.0070768462242943,0.0041628507201731
01,007,448980.0,0.2080270836117422,934.0,0.2060488489212575,1880.0,0,576000,"Bibb County, Alabama",41770,2006,2010,38,81200.0,541,0.1697921273772667,0.2822644847412649,0.1481203007518797,0.0498009730207872,0.0170720919946926,0.5630252100840336,0.1251658558160106,0.8420168067226891,0.4620964175143742,0.8593542680229986,0.1319770013268465,0.006766917293233,0.08328173374613,0.0015037593984962,0.0061919504643962,0.0110570544007076,0.0052631578947368,0.0051304732419283,0.0064573197700132,0.0018575851393188,0.0046881910659,0.0081822202565236,0.1430500844119302,0.1625211029825548,0.7387447923666174,0.0015756893640967,0.0
01,009,2635337.0,0.1202123295806191,3168.0,0.09846164677720272,2797.0,1,5567000,"Blount County, Alabama",45549,2006,2010,38,113700.0,574,0.1702356593522895,0.2446906089042545,0.1727051435828688,0.0561454878995272,0.0280110068439991,0.5153460805757426,0.1324701897975023,0.9514217173498908,0.5046920200381007,0.7952268397657518,0.1551894447188316,0.0471847879771396,0.0718267127637056,0.0029457419036195,0.0067205249417907,0.009595710153108,0.0094898751146546,0.006014958018768,0.0026987934805616,0.0031397728074507,0.0050448034996119,0.0094193184223523,0.1579081849927604,0.1225193765437356,0.7463237078379035,0.0028532492973341,0.0041308236095732
01,011,107920.0,0.6115641215715345,660.0,0.2328273842460564,547.0,0,4424000,"Bullock County, Alabama",31602,2006,2010,38,66300.0,400,0.1691842900302115,0.2444383411150782,0.1744941865787787,0.0555708138789709,0.0247184839329854,0.552870090634441,0.2466355396868992,0.2370227959351826,0.4646159479996338,0.8566327931886845,0.127803716927584,0.0113521926210747,0.0863315938844639,0.0012816991668955,0.008514144465806,0.0038450975006866,0.0048521468461045,0.0028380481552686,0.0039366474411791,0.002380298452806,0.0097958436327016,0.0268241325643138,0.1893139841688654,0.179419525065963,0.6521972132904609,0.0,0.0037379067722075
01,013,493560.0,0.0954291271577923,471.0,0.170416092497615,1045.0,0,1538000,"Butler County, Alabama",30659,2006,2010,39,70200.0,480,0.1693706628379995,0.2600622158411103,0.1686049294089495,0.052548456568557,0.0212969609954534,0.5613304618329744,0.2453697056712132,0.5500358937544867,0.5305096913137114,0.8490069394592008,0.1379277339076334,0.0107202680067001,0.0801627183536731,0.0058865757358219,0.0067001675041876,0.010863843024647,0.0167025604211533,0.0152668102416846,0.0057908590571907,0.0105288346494376,0.0109117013639626,0.0197176357980378,0.2485272091862206,0.1993010484273589,0.67963586482105,0.0084872690963554,0.0032950574138791
01,015,15146744.0,0.0495552047357504,7506.0,0.04685192760144239,6783.0,2,3809000,"Calhoun County, Alabama",38407,2006,2010,38,98200.0,569,0.1425364279678017,0.2287087384442035,0.1852512612143509,0.0644905206190407,0.0424587491143757,0.4521933605920665,0.1895278662216493,0.7550299191627756,0.5193130116347557,0.7149015356511793,0.2499039684504349,0.0253352568097038,0.1003593713988168,0.005761892973905,0.0113957438817232,0.0137858624486764,0.0121896046914613,0.0088434386977268,0.0071447472876422,0.0054802004285141,0.0098421668132036,0.0266327497460499,0.2562059743097148,0.1256827513466681,0.6721311475409836,0.0016951067917278,0.0033148755038234
01,017,1405521.0,0.126714577725982,1781.0,0.1642879888834206,2043.0,0,638000,"Chambers County, Alabama",31467,2006,2010,40,82200.0,572,0.1932386708696029,0.2355186673992886,0.1832904363920298,0.0487868359408889,0.0256224876370051,0.486393475809017,0.2020879724688394,0.5906764221059024,0.5254923508487811,0.7325544405564071,0.2543451227623702,0.0087047051678764,0.0836634951849388,0.0033835564938257,0.0088203823129645,0.0076636108620839,0.0128980016773186,0.0109893287833656,0.0084155123051563,0.0066225165562913,0.0084444315914283,0.0277046762485901,0.2332380612123377,0.1853638204120519,0.6856954900957533,0.0105990234607597,0.0123258306538049
01,019,838332.0,0.1746324845049455,1464.0,0.1864413503113967,1269.0,3,2518000,"Cherokee County, Alabama",40690,2006,2010,43,97100.0,479,0.1918677042801556,0.2546692607003891,0.1994552529182879,0.0452918287937743,0.0306614785992217,0.408715953307393,0.1734630350194552,0.927704280155642,0.5017898832684825,0.5872373540856031,0.4021789883268482,0.0049416342412451,0.0845136186770428,0.0096108949416342,0.0080155642023346,0.0078210116731517,0.005136186770428,0.0075875486381322,0.0058754863813229,0.0101945525291828,0.0039688715953307,0.0106614785992217,0.1600552347476776,0.2874717549585739,0.7328224101479915,0.0008159678634195,0.0045819733868943
