,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2015,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,669.0,16372.0,1668.0,1713.0,15675.0,4456.0,1995.0,205.0,47286.0,,995.0,908.0,230.0,9960.0,5212.0,2614.0,5313.0,3277.0,2496.0,4328.0,735.0,5744.0,3078.0,4897.0,4395.0,185.0,16095.0,0.0,1010.0,649.0,7403.0,1122.0,2526.0,14853.0,7840.0,1543.0,1528.0,6493.0,2502.0,205.0,17395.0,0.0,18087.0,16078.0,1523.0,15852.0,157.0,2377.0,3352.0,1300.0,879.0,52550.0,1452.0,Foreign Country,Florida,Florida,286627.0,339177.0,249418.0,10178447.0,0.033323059991371966,0.02450452411846326,0.028160189860005166,0.0036556657415419067,37209.0,GA,Foreign,FL,FL
11,Hawaii,164.0,240.0,194.0,2701.0,10952.0,1618.0,781.0,0.0,2013.0,1231.0,,308.0,359.0,1936.0,471.0,917.0,1108.0,455.0,601.0,654.0,255.0,834.0,733.0,633.0,164.0,98.0,2486.0,0.0,191.0,80.0,524.0,115.0,1193.0,2191.0,539.0,1041.0,2244.0,981.0,115.0,429.0,1214.0,0.0,331.0,2031.0,1707.0,3402.0,0.0,3176.0,158.0,130.0,0.0,16161.0,1475.0,Foreign Country,California,California,55173.0,71334.0,60407.0,1422052.0,0.05016272260086129,0.04247875605111487,0.038798159279688785,-0.003680596771426084,-5234.0,HI,Foreign,CA,CA
12,Idaho,1061.0,564.0,1441.0,3152.0,18928.0,3659.0,127.0,0.0,1864.0,1079.0,0.0,120.0,,857.0,147.0,1201.0,792.0,240.0,457.0,170.0,128.0,100.0,533.0,1864.0,0.0,1466.0,226.0,833.0,0.0,119.0,27.0,391.0,1891.0,1003.0,563.0,567.0,7295.0,217.0,62.0,0.0,196.0,152.0,419.0,2959.0,6625.0,689.0,343.0,6499.0,122.0,441.0,2282.0,8841.0,105.0,California,Washington,California,73976.0,82817.0,55880.0,1651059.0,0.05015992765855127,0.03384494436600994,0.044805182613098626,0.010960238247088687,18096.0,ID,CA,WA,CA
13,Illinois,350.0,1853.0,1452.0,6776.0,18953.0,3998.0,1473.0,171.0,11428.0,5581.0,1697.0,9969.0,474.0,,14473.0,1267.0,2654.0,2022.0,3460.0,2549.0,563.0,11936.0,4832.0,15395.0,2503.0,636.0,4458.0,418.0,1791.0,170.0,3259.0,757.0,2266.0,6923.0,10281.0,2549.0,1838.0,4810.0,1655.0,438.0,1805.0,295.0,5566.0,11719.0,607.0,5804.0,302.0,3377.0,11785.0,808.0,287.0,64896.0,268.0,Foreign Country,Indiana,California,210701.0,275597.0,336920.0,12858913.0,0.02143237146094697,0.02620128155466951,0.01638559962261196,-0.009815681932057552,-126219.0,IL,Foreign,IN,CA
14,Indiana,0.0,2130.0,640.0,2871.0,6407.0,2271.0,681.0,105.0,7523.0,3710.0,405.0,514.0,1176.0,34221.0,,1037.0,13386.0,968.0,1172.0,811.0,698.0,11465.0,1620.0,3176.0,646.0,970.0,2802.0,887.0,874.0,116.0,2120.0,802.0,2359.0,3175.0,12940.0,1244.0,100.0,2827.0,377.0,166.0,577.0,130.0,3491.0,5878.0,709.0,2886.0,168.0,1210.0,3193.0,29.0,172.0,21927.0,136.0,Illinois,Illinois,Illinois,147971.0,169898.0,140920.0,6608422.0,0.025709314568591414,0.0213243040471689,0.02239127585980435,0.0010669718126354519,7051.0,IN,IL,IL,IL
15,Iowa,734.0,285.0,1926.0,3069.0,2899.0,2158.0,173.0,0.0,3498.0,1449.0,360.0,,665.0,19702.0,1564.0,1090.0,194.0,604.0,487.0,287.0,137.0,730.0,8401.0,4932.0,433.0,123.0,852.0,287.0,7216.0,269.0,698.0,403.0,659.0,295.0,2013.0,1391.0,605.0,154.0,32.0,95.0,875.0,1535.0,1747.0,4325.0,77.0,834.0,95.0,2086.0,3140.0,45.0,229.0,10714.0,0.0,Illinois,Illinois,Illinois,85857.0,96571.0,81070.0,3120960.0,0.030942722751973753,0.025975981749205374,0.027509804675484466,0.0015338229262790923,4787.0,IA,IL,IL,IL
16,Kansas,201.0,717.0,1504.0,2079.0,6137.0,5327.0,436.0,340.0,3364.0,2002.0,457.0,2970.0,76.0,2870.0,1470.0,,1612.0,458.0,621.0,815.0,145.0,2205.0,729.0,21840.0,20.0,6.0,1982.0,7.0,3138.0,189.0,759.0,1425.0,460.0,1665.0,1085.0,4626.0,673.0,1412.0,17.0,0.0,683.0,95.0,1928.0,7577.0,1767.0,1053.0,0.0,1548.0,189.0,160.0,393.0,17891.0,0.0,Missouri,Missouri,Missouri,91232.0,109123.0,99619.0,2909011.0,0.03751206165944371,0.03424497191657233,0.031361861471132284,-0.002883110445440047,-8387.0,KS,MO,MO,MO
17,Kentucky,237.0,1463.0,516.0,772.0,4828.0,1510.0,371.0,391.0,7031.0,4830.0,373.0,750.0,0.0,4776.0,9982.0,1976.0,,280.0,1197.0,2040.0,477.0,2617.0,509.0,1731.0,528.0,0.0,3622.0,49.0,894.0,22.0,273.0,463.0,404.0,3383.0,14779.0,786.0,1143.0,3135.0,111.0,0.0,1967.0,0.0,12533.0,5595.0,327.0,2015.0,0.0,1668.0,590.0,3349.0,525.0,15858.0,0.0,Foreign Country,Tennessee,Ohio,106818.0,122676.0,108798.0,4425976.0,0.02771727637022885,0.024581696782811295,0.024134337827408012,-0.00044735895540328266,-1980.0,KY,Foreign,TN,OH
18,Louisiana,101.0,3318.0,2993.0,279.0,7318.0,1178.0,164.0,15.0,5404.0,4077.0,302.0,457.0,60.0,2942.0,1120.0,1115.0,2009.0,,837.0,1149.0,47.0,1776.0,592.0,738.0,11095.0,57.0,2292.0,205.0,112.0,51.0,1715.0,524.0,731.0,4417.0,1492.0,2282.0,112.0,1831.0,1048.0,161.0,1505.0,0.0,2957.0,19863.0,180.0,1732.0,0.0,1486.0,322.0,90.0,26.0,13872.0,196.0,Texas,Texas,Texas,94473.0,108345.0,99775.0,4664628.0,0.023226932565683693,0.0213897013866915,0.020253061980505197,-0.0011366394061863017,-5302.0,LA,TX,TX,TX
19,Maine,32.0,0.0,0.0,256.0,1286.0,585.0,1616.0,0.0,2602.0,108.0,346.0,212.0,89.0,297.0,172.0,356.0,292.0,617.0,4433.0,216.0,,168.0,25.0,0.0,0.0,16.0,766.0,0.0,225.0,4443.0,1255.0,0.0,29.0,1947.0,478.0,42.0,471.0,987.0,0.0,890.0,418.0,22.0,220.0,1817.0,159.0,480.0,769.0,429.0,189.0,35.0,208.0,3656.0,0.0,New Hampshire,Florida,New Hampshire,30003.0,33659.0,36795.0,1328262.0,0.0253406330979882,0.027701613085370204,0.022588164082086214,-0.00511344900328399,-6792.0,ME,NH,FL,NH
20,Maryland,361.0,1526.0,54.0,2649.0,10859.0,3002.0,2006.0,6454.0,10321.0,5056.0,3228.0,679.0,0.0,2248.0,2016.0,881.0,391.0,323.0,3259.0,,109.0,1915.0,638.0,1905.0,767.0,148.0,5562.0,184.0,850.0,440.0,7283.0,344.0,988.0,10850.0,3477.0,533.0,299.0,14928.0,1627.0,799.0,1764.0,96.0,1634.0,5611.0,318.0,24293.0,174.0,1561.0,1183.0,2605.0,272.0,47656.0,249.0,Foreign Country,Virginia,Virginia,148719.0,196375.0,167395.0,5985562.0,0.03280811392480773,0.027966463299519743,0.024846288452111932,-0.0031201748474078105,-18676.0,MD,Foreign,VA,VA
21,Massachusetts,459.0,269.0,576.0,2110.0,9519.0,2046.0,8283.0,709.0,11835.0,2383.0,228.0,0.0,422.0,3192.0,1267.0,236.0,122.0,561.0,,3696.0,3417.0,1086.0,1433.0,1568.0,499.0,30.0,2114.0,96.0,300.0,8220.0,7201.0,326.0,758.0,23014.0,1377.0,500.0,967.0,7538.0,4520.0,7407.0,1115.0,0.0,316.0,4398.0,405.0,3444.0,3046.0,1828.0,827.0,286.0,0.0,59117.0,1104.0,Foreign Country,New Hampshire,New York,137053.0,196170.0,174420.0,6794228.0,0.02887303752538184,0.025671790820090228,0.020171975388520964,-0.005499815431569265,-37367.0,MA,Foreign,NH,NY
22,Michigan,1701.0,1387.0,992.0,4007.0,10202.0,1993.0,764.0,114.0,11547.0,3687.0,847.0,594.0,725.0,13252.0,9300.0,2267.0,2111.0,1291.0,3158.0,1214.0,590.0,,3209.0,3104.0,633.0,683.0,3285.0,879.0,395.0,397.0,1359.0,868.0,2044.0,4343.0,14593.0,753.0,892.0,5737.0,643.0,271.0,1427.0,558.0,4846.0,8466.0,555.0,2836.0,189.0,1951.0,5136.0,885.0,157.0,44174.0,0.0,Foreign Country,Florida,Ohio,142837.0,187011.0,179133.0,9931715.0,0.018829678459359737,0.018036461980634765,0.014381906850931587,-0.0036545551297031773,-36296.0,MI,Foreign,FL,OH
23,Minnesota,363.0,105.0,405.0,3978.0,6739.0,2709.0,578.0,34.0,3502.0,1344.0,270.0,6996.0,486.0,6974.0,965.0,1272.0,608.0,382.0,1369.0,1270.0,77.0,2742.0,,1812.0,220.0,760.0,2622.0,7636.0,2073.0,455.0,419.0,712.0,427.0,3529.0,2525.0,661.0,864.0,662.0,706.0,144.0,330.0,5362.0,1773.0,4814.0,1100.0,4014.0,12.0,2404.0,18934.0,34.0,728.0,30746.0,186.0,Foreign Country,Wisconsin,Wisconsin,109086.0,139832.0,126926.0,5482032.0,0.025507330128682212,0.023153093597410596,0.019898825836842982,-0.003254267760567614,-17840.0,MN,Foreign,WI,WI
24,Mississippi,474.0,6827.0,1497.0,337.0,3566.0,522.0,0.0,0.0,6113.0,3111.0,235.0,328.0,262.0,1371.0,757.0,162.0,1002.0,8678.0,906.0,681.0,0.0,957.0,10.0,702.0,,248.0,1088.0,0.0,18.0,0.0,1604.0,106.0,732.0,271.0,1109.0,1190.0,97.0,360.0,104.0,0.0,731.0,0.0,9494.0,8842.0,70.0,1794.0,0.0,1589.0,754.0,725.0,31.0,7320.0,0.0,Tennessee,Texas,Tennessee,69455.0,76775.0,81020.0,2988471.0,0.02569039485409094,0.02711085367734872,0.02324098175956869,-0.0038698719177800295,-11565.0,MS,TN,TX,TN
25,Missouri,920.0,1449.0,7887.0,3305.0,9646.0,4791.0,268.0,254.0,7190.0,2055.0,1357.0,6004.0,915.0,23915.0,3563.0,20834.0,1724.0,690.0,1719.0,918.0,275.0,1647.0,2813.0,,1930.0,99.0,4526.0,392.0,3820.0,137.0,1291.0,685.0,1600.0,3176.0,4660.0,4893.0,2044.0,1901.0,1323.0,200.0,1360.0,858.0,2940.0,9634.0,955.0,1867.0,0.0,2611.0,1932.0,498.0,599.0,21076.0,307.0,Illinois,Kansas,Illinois,160377.0,181453.0,155388.0,6071732.0,0.02988488292961547,0.025592038647292075,0.026413715229855337,0.0008216765825632619,4989.0,MO,IL,KS,IL
26,Montana,657.0,0.0,320.0,1187.0,4339.0,3268.0,0.0,0.0,955.0,568.0,99.0,606.0,5182.0,1012.0,1564.0,301.0,102.0,0.0,39.0,153.0,201.0,791.0,633.0,1452.0,61.0,,1358.0,1801.0,168.0,283.0,133.0,21.0,1151.0,139.0,294.0,105.0,408.0,143.0,0.0,51.0,71.0,308.0,179.0,3235.0,1807.0,331.0,15.0,4959.0,251.0,50.0,2009.0,2784.0,41.0,Idaho,Washington,Idaho,42801.0,45585.0,32620.0,1030475.0,0.04423688105000121,0.031655304592542274,0.04153521434290012,0.009879909750357845,10181.0,MT,ID,WA,ID
27,Nebraska,122.0,32.0,741.0,1489.0,3317.0,3571.0,300.0,34.0,1805.0,556.0,110.0,6081.0,299.0,4450.0,539.0,3294.0,508.0,516.0,40.0,259.0,586.0,753.0,2156.0,2276.0,218.0,307.0,818.0,575.0,,0.0,45.0,1542.0,393.0,834.0,343.0,1139.0,299.0,692.0,389.0,0.0,159.0,2117.0,478.0,4460.0,801.0,1003.0,8.0,785.0,1341.0,0.0,746.0,9069.0,0.0,Foreign Country,Iowa,Iowa,53326.0,62395.0,52536.0,1891277.0,0.03299093681147711,0.027778056836729893,0.028195764026105113,0.00041770718937522017,790.0,NE,Foreign,IA,IA
28,Nevada,1017.0,1830.0,50.0,5598.0,54765.0,2058.0,1681.0,0.0,6001.0,868.0,3747.0,651.0,2514.0,3552.0,2149.0,855.0,707.0,318.0,792.0,816.0,66.0,2597.0,2966.0,778.0,152.0,1481.0,1873.0,309.0,801.0,64.0,522.0,1388.0,,3317.0,1205.0,264.0,2575.0,2102.0,339.0,325.0,1374.0,126.0,123.0,5271.0,5845.0,1932.0,0.0,6513.0,1144.0,280.0,543.0,17259.0,219.0,California,California,California,136463.0,153722.0,99341.0,2866939.0,0.0536188596967009,0.03465054540748862,0.047598850202254045,0.012948304794765428,37122.0,NV,CA,CA,CA
29,New Hampshire,0.0,125.0,0.0,669.0,2609.0,941.0,2744.0,173.0,3039.0,227.0,54.0,109.0,0.0,563.0,1052.0,0.0,361.0,394.0,19187.0,307.0,4956.0,636.0,431.0,248.0,241.0,0.0,670.0,0.0,84.0,,581.0,245.0,128.0,3364.0,565.0,0.0,351.0,1259.0,613.0,931.0,0.0,0.0,0.0,1407.0,0.0,1039.0,3233.0,0.0,204.0,28.0,0.0,7092.0,46.0,Massachusetts,Massachusetts,Massachusetts,53814.0,60906.0,41902.0,1336350.0,0.045576383432484005,0.03135555804991207,0.04026939050398473,0.008913832454072658,11912.0,NH,MA,MA,MA
30,New Jersey,839.0,250.0,243.0,1521.0,5447.0,768.0,2781.0,1142.0,9284.0,3630.0,597.0,77.0,0.0,2438.0,1693.0,275.0,205.0,1933.0,4901.0,3215.0,306.0,1616.0,715.0,607.0,273.0,0.0,4947.0,48.0,214.0,517.0,,935.0,716.0,50792.0,1660.0,235.0,423.0,23371.0,2780.0,672.0,2805.0,72.0,869.0,4778.0,36.0,3124.0,204.0,1152.0,240.0,457.0,206.0,62457.0,623.0,Foreign Country,Pennsylvania,New York,146632.0,209089.0,227402.0,8867949.0,0.023578056211193816,0.025643133491182683,0.01653505224263243,-0.009108081248550254,-80770.0,NJ,Foreign,PA,NY
31,New Mexico,278.0,356.0,42.0,3441.0,6721.0,5395.0,161.0,0.0,2150.0,1120.0,638.0,181.0,611.0,1267.0,428.0,303.0,329.0,218.0,483.0,539.0,663.0,1159.0,318.0,343.0,1327.0,278.0,540.0,0.0,0.0,112.0,747.0,,688.0,1632.0,1322.0,1311.0,175.0,473.0,107.0,87.0,1098.0,0.0,660.0,12101.0,1452.0,2350.0,128.0,1435.0,120.0,129.0,444.0,8774.0,0.0,Texas,Texas,Texas,55860.0,64634.0,68375.0,2089291.0,0.030935853358866717,0.03272641293146814,0.026736342615748598,-0.005990070315719544,-12515.0,NM,TX,TX,TX
32,New York,1020.0,850.0,1054.0,5993.0,25510.0,3101.0,11684.0,1231.0,26192.0,6462.0,482.0,589.0,0.0,6499.0,2426.0,1061.0,1115.0,1790.0,16726.0,7167.0,1138.0,4390.0,1876.0,2441.0,1083.0,292.0,8543.0,260.0,144.0,1668.0,34588.0,969.0,1116.0,,3256.0,1472.0,1624.0,25385.0,5522.0,944.0,4912.0,267.0,2562.0,12082.0,1451.0,8333.0,3118.0,3942.0,1781.0,1083.0,320.0,146817.0,301.0,Foreign Country,Florida,New Jersey,257815.0,404632.0,448943.0,19654666.0,0.020587070774949826,0.022841548159607494,0.013117241473347856,-0.009724306686259638,-191128.0,NY,Foreign,FL,NJ
33,North Carolina,578.0,3733.0,707.0,5963.0,16985.0,3634.0,6709.0,1676.0,27771.0,17676.0,2910.0,3180.0,729.0,8100.0,4903.0,2260.0,4702.0,2632.0,5387.0,11383.0,1904.0,6588.0,2635.0,3207.0,721.0,576.0,,1176.0,1631.0,1195.0,13233.0,1958.0,1854.0,23594.0,7405.0,1067.0,733.0,12979.0,1125.0,838.0,27321.0,1730.0,7575.0,15245.0,1278.0,31390.0,691.0,1883.0,1217.0,3387.0,582.0,44877.0,472.0,Foreign Country,South Carolina,Virginia,308808.0,353685.0,236223.0,10031646.0,0.035256925932194975,0.02354778069321824,0.030783382906454236,0.0072356022132359955,72585.0,NC,Foreign,SC,VA
34,North Dakota,196.0,0.0,255.0,1008.0,2601.0,984.0,261.0,0.0,367.0,367.0,39.0,2500.0,205.0,730.0,150.0,84.0,30.0,244.0,103.0,307.0,0.0,1722.0,13712.0,1187.0,238.0,1214.0,376.0,,425.0,240.0,0.0,223.0,262.0,1055.0,928.0,459.0,22.0,24.0,0.0,18.0,337.0,2300.0,420.0,3968.0,168.0,121.0,0.0,1675.0,660.0,199.0,234.0,3798.0,0.0,Minnesota,Minnesota,Minnesota,42618.0,46416.0,31867.0,754066.0,0.06155429365599298,0.04226022655841796,0.056517599255237604,0.014257372696819641,10751.0,ND,MN,MN,MN
35,Ohio,1330.0,2038.0,1404.0,4257.0,11145.0,3137.0,2126.0,221.0,12911.0,5971.0,461.0,1418.0,0.0,11733.0,11837.0,1182.0,13849.0,1273.0,3603.0,3591.0,643.0,13867.0,1772.0,3246.0,890.0,285.0,6777.0,329.0,647.0,1510.0,3475.0,443.0,1959.0,11176.0,,1058.0,1539.0,15932.0,4311.0,307.0,2804.0,80.0,5162.0,11553.0,602.0,8655.0,110.0,2601.0,1977.0,9059.0,37.0,44831.0,692.0,Foreign Country,Florida,Pennsylvania,206985.0,251816.0,212991.0,11617527.0,0.0216755252645421,0.01833359199423423,0.01781661449979845,-0.0005169774944357788,-6006.0,OH,Foreign,FL,PA
36,Oklahoma,278.0,957.0,6881.0,2495.0,7753.0,4362.0,66.0,666.0,3779.0,2757.0,679.0,658.0,317.0,3493.0,905.0,10058.0,660.0,2604.0,1052.0,1186.0,304.0,3298.0,1015.0,3709.0,712.0,219.0,2083.0,648.0,977.0,119.0,917.0,2070.0,701.0,1922.0,1872.0,,275.0,770.0,303.0,270.0,945.0,65.0,1293.0,28642.0,1020.0,1686.0,203.0,1457.0,924.0,641.0,150.0,17898.0,164.0,Texas,Texas,Texas,110980.0,128878.0,98864.0,3909500.0,0.03296534083642409,0.025288144263972374,0.028387261798183912,0.003099117534211538,12116.0,OK,TX,TX,TX
37,Oregon,1617.0,654.0,631.0,6349.0,40447.0,3011.0,567.0,502.0,2795.0,1288.0,3476.0,1553.0,6377.0,1653.0,826.0,582.0,0.0,1601.0,2295.0,878.0,234.0,1644.0,2035.0,1668.0,146.0,3424.0,2106.0,299.0,370.0,1292.0,164.0,685.0,2855.0,2028.0,1720.0,800.0,,2018.0,58.0,189.0,1378.0,72.0,1190.0,4761.0,1649.0,2329.0,442.0,25055.0,1591.0,106.0,1021.0,20332.0,1931.0,California,Washington,California,142362.0,162694.0,109083.0,4015792.0,0.04051355249475072,0.027163508468566102,0.035450541263093306,0.008287032794527204,33279.0,OR,CA,WA,CA
38,Pennsylvania,368.0,1663.0,765.0,2921.0,10249.0,3115.0,5967.0,7615.0,14676.0,3600.0,524.0,506.0,879.0,4054.0,2227.0,998.0,1855.0,199.0,5285.0,17424.0,963.0,3274.0,1799.0,972.0,1560.0,259.0,7228.0,345.0,82.0,1685.0,41578.0,658.0,1057.0,32857.0,13453.0,776.0,1168.0,,7933.0,896.0,3263.0,223.0,1979.0,7490.0,2073.0,11249.0,785.0,1056.0,1731.0,5173.0,674.0,52813.0,438.0,Foreign Country,Florida,New Jersey,239567.0,292380.0,262364.0,12784826.0,0.022869298338514737,0.020521515114871332,0.018738385645608317,-0.0017831294692630152,-22797.0,PA,Foreign,FL,NJ
39,Puerto Rico,36.0,246.0,127.0,136.0,176.0,60.0,404.0,0.0,5515.0,1129.0,0.0,151.0,0.0,113.0,52.0,0.0,47.0,0.0,2503.0,318.0,0.0,104.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,64.0,1826.0,0.0,0.0,5221.0,782.0,243.0,0.0,1476.0,,492.0,183.0,0.0,739.0,582.0,0.0,1063.0,0.0,204.0,177.0,0.0,0.0,5427.0,0.0,Florida,Florida,Florida,24687.0,30114.0,88982.0,3473232.0,0.008670310534971462,0.025619365478608973,0.007107788941251261,-0.018511576537357712,-64295.0,PR,FL,FL,FL
