,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2009,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,2107.0,18729.0,2225.0,4026.0,20691.0,3577.0,3353.0,1101.0,59845.0,,1306.0,1808.0,728.0,9804.0,5610.0,1653.0,5104.0,10596.0,4854.0,6151.0,522.0,7556.0,1987.0,3599.0,4790.0,477.0,16258.0,266.0,1067.0,717.0,7710.0,674.0,1610.0,22281.0,8621.0,2618.0,1803.0,7668.0,1710.0,477.0,15321.0,276.0,13846.0,16861.0,1130.0,11913.0,484.0,3636.0,2724.0,1824.0,441.0,Florida,Florida,,,324135.0,250801.0,9620846.0,0.03369090410552253,0.02606849751050999,,0.0076224065950125375,73334.0,GA,FL,FL,Foreign
11,Hawaii,1107.0,1056.0,464.0,1848.0,13467.0,1594.0,286.0,36.0,2896.0,1437.0,,184.0,412.0,1165.0,206.0,358.0,675.0,582.0,633.0,995.0,280.0,1196.0,732.0,222.0,371.0,261.0,1946.0,13.0,168.0,373.0,777.0,491.0,1522.0,2025.0,647.0,768.0,1652.0,975.0,134.0,275.0,550.0,174.0,543.0,4078.0,790.0,3548.0,189.0,4029.0,348.0,36.0,113.0,California,California,,,58627.0,62767.0,1346717.0,0.04353327388010993,0.046607416405970964,,-0.003074142525861037,-4140.0,HI,CA,CA,Foreign
12,Idaho,1037.0,120.0,309.0,3242.0,12087.0,2042.0,302.0,0.0,1543.0,527.0,627.0,893.0,,776.0,164.0,543.0,171.0,163.0,220.0,526.0,95.0,537.0,1054.0,589.0,121.0,2171.0,465.0,303.0,158.0,100.0,178.0,954.0,2933.0,427.0,679.0,489.0,6257.0,458.0,66.0,243.0,86.0,334.0,401.0,2379.0,6865.0,692.0,81.0,11527.0,479.0,52.0,1422.0,California,Washington,,,67887.0,55673.0,1554439.0,0.043672990705971734,0.03581549356391599,,0.007857497142055747,12214.0,ID,CA,WA,Foreign
13,Illinois,1488.0,1883.0,3017.0,5743.0,17425.0,5058.0,1547.0,453.0,15738.0,6052.0,1778.0,10175.0,982.0,,20465.0,2830.0,3884.0,2318.0,3479.0,2492.0,477.0,13742.0,5399.0,14883.0,2660.0,249.0,4095.0,478.0,1169.0,522.0,2560.0,667.0,2229.0,8215.0,7388.0,1813.0,969.0,4830.0,1656.0,894.0,1870.0,383.0,4782.0,12299.0,1005.0,5655.0,270.0,3694.0,15945.0,810.0,104.0,Indiana,Indiana,,,228519.0,302186.0,12796778.0,0.017857541953138517,0.02361422539329822,,-0.005756683440159702,-73667.0,IL,IN,IN,Foreign
14,Indiana,291.0,1233.0,757.0,3192.0,6977.0,2198.0,736.0,194.0,9185.0,2983.0,467.0,1072.0,457.0,31401.0,,979.0,11737.0,1167.0,643.0,1632.0,239.0,12089.0,1223.0,3691.0,1066.0,191.0,2189.0,103.0,647.0,516.0,1284.0,713.0,843.0,3183.0,13173.0,487.0,557.0,3453.0,250.0,165.0,1702.0,300.0,3707.0,6792.0,1047.0,2870.0,220.0,1497.0,3588.0,795.0,292.0,Illinois,Illinois,,,146173.0,147948.0,6459325.0,0.022629763945923143,0.022904560461038885,,-0.0002747965151157425,-1775.0,IN,IL,IL,Foreign
15,Iowa,380.0,395.0,1242.0,2067.0,4372.0,2108.0,320.0,107.0,2405.0,1448.0,267.0,,239.0,13979.0,2217.0,2567.0,567.0,909.0,277.0,361.0,129.0,1720.0,6083.0,4688.0,463.0,264.0,981.0,804.0,7705.0,304.0,208.0,253.0,976.0,927.0,1222.0,752.0,889.0,667.0,182.0,12.0,361.0,2546.0,760.0,4548.0,662.0,819.0,74.0,1121.0,4082.0,118.0,476.0,Illinois,Illinois,,,81023.0,75057.0,3032870.0,0.026714959757589345,0.024747846099569055,,0.0019671136580202905,5966.0,IA,IL,IL,Foreign
16,Kansas,398.0,1191.0,1831.0,2144.0,6874.0,5247.0,176.0,167.0,3312.0,1870.0,305.0,2208.0,150.0,2400.0,1290.0,,1448.0,1419.0,627.0,492.0,155.0,1479.0,1209.0,22310.0,562.0,300.0,1794.0,240.0,3523.0,85.0,912.0,1196.0,1205.0,1290.0,1727.0,6778.0,506.0,454.0,111.0,90.0,1063.0,573.0,2027.0,8014.0,566.0,1430.0,86.0,1206.0,527.0,161.0,778.0,Missouri,Missouri,,,95906.0,90654.0,2832704.0,0.03385669664038318,0.03200263776236416,,0.0018540588780190242,5252.0,KS,MO,MO,Foreign
17,Kentucky,648.0,1800.0,1060.0,1435.0,4453.0,1322.0,617.0,208.0,10008.0,5139.0,1005.0,740.0,134.0,4965.0,12569.0,1280.0,,1047.0,809.0,1464.0,281.0,4540.0,800.0,3086.0,1010.0,229.0,3591.0,54.0,272.0,423.0,944.0,482.0,688.0,2873.0,16641.0,1521.0,387.0,1757.0,341.0,19.0,1813.0,30.0,12052.0,6067.0,426.0,3417.0,305.0,1119.0,1297.0,3161.0,50.0,Ohio,Ohio,,,120379.0,98433.0,4317074.0,0.02788439577361889,0.022800860026953442,,0.005083535746665448,21946.0,KY,OH,OH,Foreign
18,Louisiana,685.0,3287.0,3673.0,970.0,6235.0,1305.0,511.0,263.0,6961.0,5666.0,452.0,543.0,348.0,1877.0,1023.0,1223.0,1070.0,,497.0,1840.0,121.0,1758.0,418.0,1693.0,10457.0,197.0,2081.0,82.0,140.0,20.0,835.0,226.0,1119.0,1674.0,1739.0,1720.0,468.0,1162.0,329.0,96.0,1561.0,237.0,2996.0,31206.0,287.0,2113.0,40.0,957.0,765.0,161.0,418.0,Texas,Texas,,,105505.0,155755.0,4491648.0,0.023489151420592175,0.034676581958336894,,-0.011187430537744718,-50250.0,LA,TX,TX,Foreign
19,Maine,351.0,183.0,41.0,473.0,2192.0,741.0,2018.0,46.0,3076.0,704.0,135.0,50.0,24.0,247.0,258.0,88.0,120.0,254.0,5762.0,533.0,,441.0,248.0,65.0,40.0,73.0,712.0,17.0,129.0,4711.0,869.0,162.0,95.0,2343.0,973.0,137.0,152.0,744.0,189.0,521.0,232.0,36.0,391.0,951.0,138.0,1650.0,889.0,316.0,172.0,223.0,58.0,Massachusetts,Massachusetts,,,34973.0,34370.0,1329590.0,0.026303597349558887,0.02585007408298799,,0.0004535232665708981,603.0,ME,MA,MA,Foreign
20,Maryland,733.0,1564.0,389.0,2202.0,7577.0,1496.0,2719.0,5346.0,9349.0,4535.0,1067.0,469.0,334.0,2835.0,1266.0,682.0,1101.0,1650.0,3594.0,,1052.0,2741.0,1041.0,1701.0,1221.0,54.0,6687.0,76.0,337.0,686.0,7189.0,659.0,679.0,12050.0,3620.0,647.0,481.0,13632.0,1283.0,564.0,2958.0,52.0,2189.0,7164.0,1103.0,22597.0,472.0,1529.0,911.0,3637.0,81.0,Virginia,Virginia,,,148001.0,172528.0,5730388.0,0.02582739598086552,0.03010755990693824,,-0.0042801639260727185,-24527.0,MD,VA,VA,Foreign
21,Massachusetts,1229.0,438.0,303.0,1153.0,11449.0,1905.0,12107.0,197.0,11610.0,2158.0,1010.0,283.0,89.0,4311.0,1478.0,280.0,381.0,746.0,,3963.0,4619.0,2117.0,1399.0,1016.0,281.0,198.0,3305.0,190.0,120.0,11421.0,7494.0,474.0,554.0,20206.0,2478.0,328.0,660.0,5722.0,4483.0,8866.0,979.0,208.0,1004.0,3506.0,749.0,3742.0,1977.0,2011.0,867.0,278.0,53.0,New York,Florida,,,146395.0,167856.0,6517613.0,0.022461444090037256,0.025754214004421558,,-0.003292769914384302,-21461.0,MA,NY,FL,Foreign
22,Michigan,1616.0,2276.0,964.0,2945.0,7828.0,2375.0,1508.0,131.0,13300.0,3520.0,459.0,1142.0,528.0,11150.0,7461.0,1100.0,2149.0,1667.0,1785.0,1706.0,186.0,,2120.0,2485.0,1135.0,193.0,3700.0,308.0,516.0,305.0,1746.0,522.0,1743.0,4887.0,13259.0,1160.0,1032.0,3184.0,488.0,172.0,1670.0,140.0,3076.0,6739.0,874.0,3158.0,378.0,2016.0,4864.0,530.0,401.0,Florida,Florida,,,128597.0,205338.0,9901591.0,0.01298750877510493,0.020737879397361495,,-0.007750370622256565,-76741.0,MI,FL,FL,Foreign
23,Minnesota,1125.0,404.0,566.0,2671.0,6792.0,3034.0,764.0,19.0,4121.0,1888.0,304.0,5925.0,379.0,7929.0,1814.0,1290.0,879.0,660.0,874.0,707.0,111.0,3056.0,,2328.0,847.0,804.0,1877.0,7166.0,1483.0,48.0,627.0,367.0,997.0,2361.0,1622.0,976.0,862.0,1470.0,344.0,234.0,670.0,3970.0,1229.0,4986.0,810.0,1509.0,152.0,2224.0,17651.0,248.0,377.0,Wisconsin,Wisconsin,,,103551.0,119227.0,5281203.0,0.01960746443565983,0.022575727537835603,,-0.0029682631021757735,-15676.0,MN,WI,WI,Foreign
24,Mississippi,165.0,6954.0,2690.0,669.0,3539.0,769.0,232.0,58.0,4854.0,4401.0,324.0,270.0,41.0,3621.0,1400.0,490.0,617.0,11427.0,302.0,826.0,134.0,2090.0,799.0,1810.0,,131.0,2168.0,35.0,12.0,174.0,365.0,176.0,568.0,1752.0,1241.0,899.0,289.0,1070.0,180.0,194.0,902.0,238.0,10644.0,6276.0,433.0,2147.0,8.0,445.0,1259.0,255.0,21.0,Louisiana,Louisiana,,,80364.0,87493.0,2958774.0,0.02716124989607182,0.029570693807637893,,-0.0024094439115660733,-7129.0,MS,LA,LA,Foreign
25,Missouri,903.0,1840.0,7486.0,3236.0,11307.0,3767.0,576.0,226.0,7225.0,3679.0,963.0,5506.0,365.0,20456.0,2791.0,20539.0,1729.0,2935.0,761.0,1161.0,392.0,3765.0,2386.0,,2143.0,366.0,3197.0,429.0,3026.0,147.0,1282.0,735.0,1631.0,3203.0,3599.0,5949.0,1252.0,2012.0,135.0,142.0,1273.0,530.0,3627.0,11919.0,1292.0,2913.0,337.0,2587.0,2681.0,495.0,537.0,Kansas,Kansas,,,161433.0,152714.0,5961088.0,0.02708113015610573,0.02561847770071504,,0.0014626524553906922,8719.0,MO,KS,KS,Foreign
26,Montana,994.0,320.0,318.0,1559.0,4744.0,2052.0,281.0,95.0,1089.0,510.0,233.0,406.0,2006.0,873.0,249.0,218.0,206.0,242.0,214.0,122.0,48.0,606.0,860.0,895.0,136.0,,569.0,1261.0,182.0,59.0,336.0,396.0,1020.0,541.0,356.0,367.0,1940.0,383.0,33.0,82.0,165.0,806.0,390.0,1258.0,713.0,328.0,60.0,5284.0,731.0,281.0,1870.0,Washington,Washington,,,38687.0,32520.0,983982.0,0.039316776119888375,0.03304938504972652,,0.006267391070161853,6167.0,MT,WA,WA,Foreign
27,Nebraska,252.0,195.0,269.0,1829.0,3941.0,3811.0,203.0,41.0,2333.0,776.0,269.0,7269.0,444.0,1198.0,704.0,3404.0,378.0,275.0,276.0,375.0,55.0,893.0,2060.0,2627.0,407.0,256.0,406.0,408.0,,146.0,133.0,298.0,408.0,775.0,617.0,1101.0,415.0,259.0,136.0,133.0,271.0,2001.0,589.0,3176.0,514.0,674.0,63.0,1146.0,1056.0,130.0,1337.0,Iowa,Iowa,,,50732.0,51153.0,1812683.0,0.02798724321902947,0.02821949563161347,,-0.00023225241258400045,-421.0,NE,IA,IA,Foreign
28,Nevada,1107.0,664.0,500.0,6622.0,50502.0,3478.0,546.0,119.0,4569.0,1681.0,3063.0,839.0,2084.0,3493.0,1619.0,482.0,536.0,873.0,677.0,1012.0,114.0,3572.0,1399.0,1142.0,571.0,596.0,1267.0,297.0,453.0,341.0,1240.0,1939.0,,3496.0,2962.0,701.0,2949.0,1459.0,208.0,106.0,412.0,177.0,372.0,5681.0,5008.0,1369.0,67.0,4240.0,1180.0,20.0,408.0,California,California,,,128212.0,109240.0,2684665.0,0.04775716895776568,0.04069036546459242,,0.007066803493173263,18972.0,NV,CA,CA,Foreign
29,New Hampshire,445.0,135.0,96.0,635.0,1526.0,309.0,2507.0,27.0,2933.0,639.0,157.0,44.0,5.0,573.0,177.0,139.0,114.0,217.0,16664.0,347.0,3020.0,296.0,92.0,259.0,107.0,384.0,487.0,0.0,31.0,,953.0,231.0,169.0,2267.0,666.0,24.0,289.0,784.0,231.0,842.0,475.0,211.0,130.0,1040.0,238.0,1117.0,3099.0,439.0,161.0,0.0,137.0,Massachusetts,Massachusetts,,,45868.0,47355.0,1316102.0,0.0348514020949744,0.03598125373261343,,-0.001129851637639033,-1487.0,NH,MA,MA,Foreign
30,New Jersey,831.0,718.0,144.0,1823.0,6489.0,720.0,3796.0,1713.0,11760.0,3725.0,486.0,216.0,172.0,2572.0,940.0,470.0,527.0,884.0,4886.0,4707.0,469.0,1949.0,1137.0,633.0,294.0,9.0,3140.0,117.0,171.0,813.0,,364.0,774.0,52050.0,1692.0,410.0,272.0,23764.0,3876.0,1514.0,1228.0,69.0,845.0,3721.0,225.0,4264.0,292.0,1306.0,492.0,258.0,93.0,New York,Pennsylvania,,,153820.0,220230.0,8755602.0,0.017568180920055524,0.025153039162812564,,-0.00758485824275704,-66410.0,NJ,NY,PA,Foreign
31,New Mexico,661.0,676.0,457.0,8758.0,9623.0,5122.0,163.0,55.0,3147.0,998.0,539.0,358.0,403.0,1368.0,870.0,718.0,484.0,483.0,818.0,686.0,333.0,956.0,752.0,862.0,496.0,212.0,897.0,402.0,891.0,93.0,880.0,,2457.0,1023.0,866.0,1387.0,1082.0,976.0,268.0,11.0,491.0,186.0,404.0,12980.0,1188.0,1215.0,140.0,1451.0,444.0,150.0,253.0,Texas,Texas,,,70133.0,67574.0,2036802.0,0.034432900203358006,0.033176518876159786,,0.0012563813271982208,2559.0,NM,TX,TX,Foreign
32,New York,2435.0,1490.0,566.0,3432.0,21537.0,3404.0,13906.0,911.0,31734.0,8037.0,1243.0,837.0,432.0,7968.0,2272.0,1116.0,1437.0,1822.0,17650.0,7865.0,2317.0,5432.0,2421.0,2629.0,474.0,431.0,10141.0,139.0,614.0,2538.0,35732.0,1402.0,1992.0,,6776.0,1438.0,1642.0,21577.0,6191.0,2570.0,3884.0,131.0,2150.0,9197.0,1188.0,10508.0,4448.0,2888.0,1830.0,747.0,197.0,New Jersey,Florida,,,273718.0,455013.0,19307066.0,0.014177089361998348,0.023567174836404456,,-0.009390085474406108,-181295.0,NY,NJ,FL,Foreign
33,North Carolina,1102.0,4075.0,1786.0,3225.0,16216.0,3454.0,4446.0,1639.0,36356.0,17572.0,1892.0,1276.0,450.0,5491.0,4377.0,1950.0,3353.0,3217.0,6494.0,13358.0,1202.0,7829.0,1574.0,3733.0,2094.0,405.0,,327.0,569.0,1680.0,12192.0,1006.0,1212.0,30787.0,12351.0,1796.0,1620.0,13008.0,1067.0,1305.0,23871.0,218.0,8084.0,13858.0,1261.0,31505.0,1231.0,3295.0,2458.0,4602.0,515.0,Florida,South Carolina,,,318384.0,227601.0,9449566.0,0.03369297595254639,0.024085868070554774,,0.009607107881991615,90783.0,NC,FL,SC,Foreign
34,North Dakota,364.0,93.0,56.0,591.0,1331.0,771.0,83.0,0.0,723.0,170.0,104.0,299.0,190.0,377.0,161.0,290.0,186.0,242.0,115.0,173.0,0.0,538.0,10469.0,272.0,164.0,1721.0,199.0,,302.0,0.0,90.0,205.0,234.0,130.0,272.0,191.0,391.0,264.0,0.0,0.0,37.0,1509.0,195.0,1255.0,154.0,208.0,2.0,830.0,388.0,32.0,329.0,Minnesota,Minnesota,,,26700.0,23344.0,664968.0,0.040152308080990365,0.03510544868324491,,0.005046859397745455,3356.0,ND,MN,MN,Foreign
35,Ohio,1377.0,2340.0,757.0,3469.0,10197.0,2535.0,1427.0,949.0,16502.0,6225.0,344.0,1464.0,405.0,9108.0,11194.0,1057.0,13032.0,1446.0,3125.0,4303.0,340.0,16213.0,1998.0,2924.0,1128.0,148.0,6618.0,576.0,897.0,694.0,2875.0,690.0,1752.0,8693.0,,914.0,1120.0,13078.0,1667.0,238.0,3614.0,233.0,5717.0,7007.0,1418.0,5909.0,275.0,2028.0,1563.0,7069.0,250.0,Florida,Florida,,,188902.0,223508.0,11528896.0,0.016385090124848033,0.019386765220191074,,-0.0030016750953430413,-34606.0,OH,FL,FL,Foreign
36,Oklahoma,998.0,1060.0,8072.0,4180.0,10494.0,4135.0,197.0,8.0,4399.0,2746.0,626.0,1586.0,357.0,2283.0,1229.0,7044.0,940.0,1956.0,469.0,1241.0,151.0,1747.0,941.0,6156.0,1179.0,606.0,1620.0,236.0,1143.0,305.0,715.0,2843.0,1321.0,2497.0,2040.0,,858.0,1226.0,138.0,114.0,744.0,390.0,1780.0,29539.0,896.0,1713.0,97.0,2384.0,563.0,287.0,806.0,Texas,Texas,,,119055.0,96254.0,3717572.0,0.0320249345540584,0.025891630343675927,,0.0061333042103824745,22801.0,OK,TX,TX,Foreign
37,Oregon,3026.0,768.0,593.0,5705.0,42719.0,3822.0,389.0,61.0,3132.0,1034.0,2366.0,602.0,6374.0,1701.0,731.0,752.0,720.0,907.0,1259.0,764.0,370.0,1536.0,1335.0,1289.0,209.0,2229.0,1253.0,203.0,700.0,239.0,431.0,1364.0,3703.0,1967.0,1628.0,1441.0,,1669.0,167.0,105.0,675.0,393.0,1150.0,4323.0,2567.0,1597.0,433.0,23137.0,924.0,247.0,844.0,California,Washington,,,135553.0,108855.0,3808600.0,0.03559129338864675,0.02858136848185685,,0.007009924906789901,26698.0,OR,CA,WA,Foreign
38,Pennsylvania,1103.0,951.0,1029.0,2956.0,10733.0,2044.0,4796.0,7410.0,16472.0,4833.0,417.0,634.0,299.0,5133.0,2911.0,849.0,1711.0,1271.0,6124.0,21509.0,1214.0,4077.0,1344.0,1708.0,928.0,395.0,7761.0,218.0,622.0,1060.0,42428.0,738.0,1484.0,42229.0,12037.0,916.0,1065.0,,5869.0,970.0,2865.0,300.0,2228.0,6385.0,1129.0,12041.0,671.0,1951.0,1419.0,3555.0,182.0,New Jersey,Florida,,,252974.0,232752.0,12666858.0,0.019971329906753515,0.01837488033733385,,0.001596449569419664,20222.0,PA,NJ,FL,Foreign
39,Puerto Rico,0.0,94.0,11.0,189.0,1170.0,219.0,2146.0,156.0,8265.0,707.0,15.0,22.0,66.0,867.0,136.0,96.0,54.0,98.0,2391.0,322.0,21.0,163.0,16.0,30.0,0.0,0.0,125.0,0.0,15.0,90.0,3073.0,58.0,158.0,6719.0,528.0,0.0,77.0,2334.0,,248.0,68.0,33.0,78.0,1367.0,18.0,485.0,0.0,142.0,396.0,0.0,28.0,Florida,Florida,,,33294.0,61531.0,3740410.0,0.008901163241462834,0.01645033565839039,,-0.0075491724169275565,-28237.0,PR,FL,FL,Foreign
40,Rhode Island,502.0,30.0,29.0,382.0,1783.0,167.0,2507.0,56.0,1937.0,461.0,291.0,43.0,17.0,173.0,154.0,75.0,67.0,152.0,7813.0,616.0,476.0,387.0,175.0,46.0,86.0,17.0,673.0,0.0,62.0,970.0,2010.0,111.0,192.0,3801.0,420.0,18.0,57.0,931.0,662.0,,476.0,32.0,416.0,282.0,86.0,1356.0,307.0,310.0,56.0,64.0,63.0,Massachusetts,Massachusetts,,,31797.0,35407.0,1053646.0,0.030178067396450042,0.033604265569270896,,-0.003426198172820853,-3610.0,RI,MA,MA,Foreign
41,South Carolina,557.0,2631.0,579.0,1669.0,5292.0,1215.0,2434.0,564.0,16190.0,17771.0,1052.0,501.0,452.0,3874.0,2158.0,493.0,2300.0,2168.0,2858.0,4978.0,460.0,3595.0,787.0,1935.0,1630.0,163.0,26822.0,35.0,378.0,944.0,5532.0,597.0,1025.0,9665.0,5541.0,1152.0,636.0,5425.0,435.0,650.0,,254.0,4835.0,6068.0,308.0,8439.0,785.0,1508.0,962.0,901.0,273.0,North Carolina,North Carolina,,,161476.0,115749.0,4589872.0,0.035180937507625486,0.025218350315651505,,0.00996258719197398,45727.0,SC,NC,NC,Foreign
42,South Dakota,159.0,99.0,78.0,897.0,1598.0,1493.0,17.0,0.0,597.0,160.0,167.0,2701.0,110.0,690.0,162.0,305.0,106.0,146.0,83.0,180.0,27.0,550.0,4275.0,280.0,163.0,770.0,463.0,1917.0,2752.0,0.0,81.0,379.0,290.0,276.0,568.0,203.0,666.0,307.0,92.0,6.0,64.0,,370.0,1168.0,360.0,148.0,24.0,690.0,530.0,55.0,715.0,Minnesota,Minnesota,,,27937.0,26352.0,807067.0,0.03461546563048669,0.03265156424435642,,0.0019639013861302707,1585.0,SD,MN,MN,Foreign
