,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2006,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
14,Indiana,130.0,1551.0,1201.0,2434.0,7374.0,1277.0,967.0,180.0,10469.0,4010.0,559.0,1679.0,363.0,34027.0,,881.0,11572.0,2506.0,955.0,1417.0,0.0,14603.0,997.0,3904.0,1365.0,417.0,4265.0,139.0,985.0,145.0,921.0,420.0,716.0,3166.0,12861.0,749.0,671.0,2764.0,56.0,0.0,1420.0,255.0,3725.0,10493.0,2951.0,2400.0,62.0,2066.0,4237.0,699.0,62.0,Illinois,Illinois,,,161066.0,150764.0,6332669.0,0.025434141591799603,0.02380733936986127,,0.0016268022219383324,10302.0,IN,IL,IL,Foreign
15,Iowa,109.0,740.0,675.0,1702.0,6764.0,1893.0,248.0,153.0,2483.0,503.0,65.0,,328.0,12255.0,2862.0,3075.0,151.0,1299.0,129.0,675.0,179.0,2595.0,7368.0,6410.0,832.0,95.0,838.0,390.0,8648.0,47.0,106.0,563.0,1013.0,686.0,1869.0,1040.0,1557.0,560.0,59.0,0.0,327.0,2330.0,806.0,4997.0,841.0,1289.0,0.0,676.0,3953.0,133.0,502.0,Illinois,Illinois,,,86818.0,76366.0,2982644.0,0.029107731261256792,0.025603457871606533,,0.0035042733896502587,10452.0,IA,IL,IL,Foreign
16,Kansas,412.0,938.0,2495.0,1695.0,8150.0,6752.0,190.0,779.0,2290.0,3130.0,237.0,2515.0,43.0,2374.0,994.0,,1289.0,1425.0,402.0,462.0,190.0,741.0,1136.0,27468.0,676.0,570.0,1933.0,39.0,3533.0,59.0,1174.0,1940.0,869.0,3103.0,2141.0,6631.0,508.0,621.0,112.0,0.0,1296.0,837.0,2291.0,8762.0,1272.0,1594.0,22.0,805.0,493.0,181.0,374.0,Missouri,Missouri,,,107943.0,87077.0,2762931.0,0.03906829377932348,0.03151616888007699,,0.00755212489924649,20866.0,KS,MO,MO,Foreign
17,Kentucky,187.0,3863.0,1076.0,1049.0,5461.0,1917.0,265.0,38.0,10918.0,5249.0,859.0,1386.0,265.0,5748.0,12264.0,578.0,,982.0,772.0,3187.0,512.0,4360.0,610.0,3628.0,653.0,93.0,3836.0,0.0,321.0,57.0,463.0,130.0,940.0,2574.0,15158.0,1163.0,120.0,1479.0,145.0,100.0,915.0,97.0,13581.0,6361.0,464.0,4204.0,128.0,868.0,708.0,2415.0,78.0,Ohio,Ohio,,,122225.0,98807.0,4219239.0,0.02896849408151565,0.0234182040884624,,0.005550289993053251,23418.0,KY,OH,OH,Foreign
18,Louisiana,152.0,2581.0,2486.0,235.0,5286.0,1108.0,1047.0,466.0,4853.0,4444.0,930.0,1400.0,313.0,1473.0,889.0,174.0,1219.0,,237.0,2264.0,64.0,2081.0,477.0,2287.0,11108.0,268.0,1586.0,0.0,281.0,62.0,203.0,563.0,735.0,1921.0,1513.0,1455.0,612.0,1096.0,385.0,78.0,1819.0,46.0,1416.0,30477.0,452.0,1538.0,0.0,546.0,510.0,72.0,587.0,Texas,Texas,,,95795.0,277408.0,4302665.0,0.022264108407231333,0.06447352977747513,,-0.04220942137024379,-181613.0,LA,TX,TX,Foreign
19,Maine,220.0,80.0,38.0,164.0,1123.0,403.0,3181.0,0.0,4621.0,0.0,115.0,0.0,0.0,50.0,351.0,56.0,51.0,314.0,7107.0,391.0,,996.0,168.0,0.0,152.0,0.0,667.0,30.0,0.0,4271.0,1069.0,126.0,0.0,2829.0,1720.0,14.0,170.0,1188.0,87.0,612.0,239.0,41.0,481.0,1647.0,35.0,1962.0,522.0,75.0,172.0,95.0,124.0,Massachusetts,Florida,,,37757.0,35967.0,1323619.0,0.02852558024627933,0.027173227341100423,,0.0013523529051789052,1790.0,ME,MA,FL,Foreign
20,Maryland,183.0,1486.0,116.0,1504.0,10194.0,1913.0,3683.0,4622.0,7965.0,3797.0,1627.0,283.0,222.0,2655.0,1206.0,189.0,1167.0,3975.0,3214.0,,477.0,3159.0,574.0,1707.0,1417.0,179.0,7270.0,48.0,114.0,1395.0,8935.0,366.0,1605.0,15819.0,4245.0,305.0,829.0,14470.0,189.0,1092.0,4113.0,0.0,808.0,10054.0,1554.0,22977.0,643.0,937.0,621.0,2719.0,0.0,Virginia,Pennsylvania,,,158622.0,176354.0,5627367.0,0.02818760532234702,0.03133863492464593,,-0.0031510296022989118,-17732.0,MD,VA,PA,Foreign
21,Massachusetts,1531.0,364.0,443.0,1404.0,11605.0,2711.0,13185.0,104.0,9685.0,2160.0,316.0,501.0,186.0,4220.0,1680.0,125.0,420.0,1564.0,,2574.0,4438.0,2065.0,1544.0,1306.0,52.0,164.0,2883.0,131.0,337.0,9209.0,7841.0,576.0,812.0,19563.0,2395.0,665.0,737.0,5515.0,4214.0,8885.0,1371.0,54.0,1636.0,3393.0,253.0,3533.0,2091.0,1990.0,1545.0,345.0,105.0,New York,Florida,,,144426.0,177619.0,6410084.0,0.02253106199544343,0.027709309269582115,,-0.005178247274138684,-33193.0,MA,NY,FL,Foreign
22,Michigan,1363.0,2181.0,1313.0,2602.0,9623.0,2812.0,733.0,96.0,13738.0,3718.0,499.0,1537.0,508.0,12623.0,7867.0,2133.0,2992.0,1784.0,2243.0,606.0,510.0,,2068.0,2101.0,1719.0,286.0,3518.0,261.0,1108.0,227.0,2006.0,388.0,2834.0,4739.0,12493.0,1092.0,1009.0,3792.0,0.0,223.0,2090.0,122.0,4260.0,9667.0,724.0,3526.0,624.0,1983.0,3723.0,128.0,424.0,Florida,Florida,,,138616.0,199721.0,10036081.0,0.013811765767932723,0.01990029773573968,,-0.0060885319678069556,-61105.0,MI,FL,FL,Foreign
23,Minnesota,1241.0,249.0,166.0,3315.0,9997.0,2698.0,1119.0,37.0,3979.0,1428.0,515.0,5317.0,220.0,9964.0,2606.0,1226.0,318.0,2087.0,1419.0,774.0,61.0,2043.0,,3327.0,224.0,1208.0,1245.0,7567.0,1414.0,66.0,569.0,668.0,2132.0,2496.0,2455.0,525.0,538.0,1451.0,939.0,463.0,667.0,3245.0,1011.0,6863.0,923.0,1468.0,271.0,2352.0,16941.0,80.0,302.0,Wisconsin,Wisconsin,,,112189.0,119353.0,5163555.0,0.02172708531234779,0.0231145015401211,,-0.0013874162277733096,-7164.0,MN,WI,WI,Foreign
24,Mississippi,77.0,5924.0,2508.0,659.0,2747.0,616.0,149.0,13.0,4217.0,3082.0,178.0,308.0,0.0,3095.0,1829.0,351.0,127.0,19184.0,13.0,767.0,68.0,2142.0,105.0,2162.0,,0.0,2678.0,0.0,0.0,0.0,668.0,188.0,569.0,2131.0,744.0,1307.0,382.0,748.0,251.0,200.0,1486.0,60.0,10789.0,5059.0,282.0,1844.0,0.0,816.0,1620.0,167.0,0.0,Louisiana,Florida,,,82310.0,105570.0,2904978.0,0.02833412163534457,0.03634106695472392,,-0.008006945319379354,-23260.0,MS,LA,FL,Foreign
25,Missouri,1389.0,2106.0,8100.0,3053.0,12491.0,3930.0,276.0,0.0,8422.0,3928.0,1096.0,6819.0,557.0,19044.0,1699.0,18617.0,1483.0,4589.0,1043.0,1016.0,75.0,3649.0,2607.0,,3208.0,361.0,2916.0,230.0,3204.0,295.0,1639.0,1335.0,1769.0,3366.0,3830.0,5980.0,1292.0,1481.0,394.0,0.0,1928.0,381.0,4381.0,10717.0,1749.0,1518.0,54.0,1706.0,2473.0,109.0,237.0,Illinois,Kansas,,,162542.0,160642.0,5842704.0,0.027819653365975753,0.027494461468525532,,0.00032519189745022076,1900.0,MO,IL,KS,Foreign
26,Montana,281.0,588.0,0.0,1867.0,3460.0,1445.0,309.0,400.0,1846.0,292.0,858.0,315.0,1139.0,734.0,270.0,0.0,119.0,203.0,198.0,179.0,0.0,354.0,1138.0,505.0,0.0,,249.0,1374.0,296.0,0.0,500.0,596.0,563.0,823.0,886.0,20.0,1227.0,495.0,0.0,0.0,34.0,1557.0,18.0,902.0,652.0,583.0,168.0,5901.0,815.0,70.0,2366.0,Washington,Washington,,,36595.0,31821.0,952692.0,0.038412204573986135,0.03340114118728823,,0.005011063386697906,4774.0,MT,WA,WA,Foreign
27,Nebraska,514.0,124.0,365.0,1238.0,5170.0,5254.0,0.0,51.0,2184.0,902.0,224.0,6444.0,1013.0,1234.0,732.0,4212.0,477.0,547.0,8.0,349.0,22.0,601.0,3141.0,1655.0,574.0,389.0,412.0,746.0,,0.0,44.0,322.0,265.0,767.0,582.0,844.0,911.0,101.0,172.0,95.0,100.0,3795.0,1160.0,2468.0,645.0,897.0,0.0,439.0,621.0,377.0,1160.0,Iowa,Iowa,,,54347.0,57459.0,1772693.0,0.030657874770194275,0.03241339588975643,,-0.0017555211195621583,-3112.0,NE,IA,IA,Foreign
28,Nevada,1669.0,260.0,668.0,6618.0,59811.0,7096.0,946.0,183.0,4759.0,1749.0,3865.0,1195.0,2590.0,3669.0,2085.0,758.0,523.0,1628.0,1120.0,1297.0,70.0,4130.0,713.0,1651.0,788.0,327.0,1410.0,179.0,473.0,82.0,2384.0,2867.0,,3564.0,3267.0,457.0,1496.0,1158.0,0.0,118.0,963.0,71.0,269.0,4990.0,7182.0,1694.0,263.0,5361.0,1418.0,0.0,822.0,California,California,,,150656.0,109488.0,2522658.0,0.05972113540559204,0.04340184043972667,,0.016319294965865372,41168.0,NV,CA,CA,Foreign
29,New Hampshire,488.0,76.0,164.0,779.0,1907.0,254.0,2576.0,0.0,4294.0,272.0,60.0,0.0,0.0,313.0,146.0,71.0,0.0,689.0,15609.0,193.0,2137.0,132.0,194.0,580.0,427.0,222.0,505.0,0.0,0.0,,558.0,40.0,63.0,3016.0,152.0,0.0,0.0,874.0,728.0,867.0,158.0,563.0,120.0,871.0,29.0,616.0,1783.0,1276.0,0.0,0.0,335.0,Massachusetts,Massachusetts,,,44137.0,41807.0,1308389.0,0.03373385132403284,0.031953035374036313,,0.001780815949996524,2330.0,NH,MA,MA,Foreign
30,New Jersey,379.0,658.0,208.0,2138.0,7910.0,893.0,2871.0,2330.0,9728.0,3596.0,480.0,876.0,643.0,2640.0,790.0,279.0,488.0,1044.0,7050.0,4029.0,331.0,633.0,728.0,575.0,348.0,0.0,2462.0,99.0,411.0,788.0,,413.0,881.0,54781.0,864.0,767.0,110.0,23970.0,4766.0,1135.0,1535.0,87.0,982.0,4490.0,159.0,4065.0,504.0,763.0,678.0,183.0,175.0,New York,Pennsylvania,,,156713.0,244168.0,8661679.0,0.018092681569012198,0.028189453799892607,,-0.010096772230880409,-87455.0,NJ,NY,PA,Foreign
31,New Mexico,1066.0,1207.0,393.0,8173.0,8210.0,4782.0,166.0,113.0,3731.0,1357.0,868.0,34.0,278.0,2303.0,359.0,1070.0,763.0,870.0,883.0,423.0,180.0,729.0,999.0,237.0,441.0,81.0,547.0,1541.0,1079.0,149.0,834.0,,2229.0,1371.0,385.0,1570.0,1211.0,1269.0,366.0,0.0,340.0,417.0,159.0,13150.0,1860.0,964.0,342.0,1763.0,294.0,142.0,342.0,Texas,Texas,,,72040.0,65163.0,1962137.0,0.03671507137371142,0.03321021926603494,,0.0035048521076764746,6877.0,NM,TX,TX,Foreign
32,New York,2513.0,812.0,331.0,3761.0,23126.0,2373.0,16439.0,1726.0,30809.0,7254.0,1240.0,396.0,97.0,7110.0,1618.0,1188.0,792.0,2555.0,17797.0,9274.0,3028.0,3209.0,1940.0,1838.0,943.0,344.0,6521.0,0.0,456.0,3244.0,37102.0,1126.0,2279.0,,6624.0,1197.0,1528.0,22032.0,6439.0,1901.0,3389.0,304.0,1838.0,10292.0,803.0,14517.0,4528.0,1752.0,1500.0,656.0,198.0,New Jersey,Florida,,,272739.0,508475.0,19104631.0,0.014276067410043147,0.0266152745897055,,-0.012339207179662354,-235736.0,NY,NJ,FL,Foreign
33,North Carolina,997.0,2497.0,1648.0,3920.0,17613.0,3074.0,5006.0,443.0,41059.0,16200.0,2807.0,762.0,1627.0,6496.0,4367.0,665.0,1456.0,5627.0,4638.0,16726.0,1176.0,6529.0,1467.0,3002.0,2664.0,49.0,,862.0,564.0,1181.0,14757.0,1732.0,1821.0,40690.0,11878.0,1906.0,2135.0,15361.0,993.0,1219.0,24793.0,222.0,6836.0,14325.0,1795.0,33832.0,929.0,2952.0,3489.0,5050.0,592.0,Florida,Virginia,,,342429.0,220159.0,8917270.0,0.038400654011822,0.024689058422588978,,0.013711595589233024,122270.0,NC,FL,VA,Foreign
34,North Dakota,147.0,77.0,50.0,833.0,1460.0,1285.0,54.0,0.0,516.0,265.0,107.0,241.0,348.0,236.0,0.0,14.0,175.0,96.0,71.0,68.0,0.0,807.0,9169.0,308.0,552.0,1735.0,35.0,,407.0,0.0,0.0,221.0,147.0,410.0,271.0,702.0,279.0,651.0,0.0,0.0,52.0,1517.0,589.0,737.0,0.0,386.0,0.0,605.0,339.0,0.0,298.0,Minnesota,Minnesota,,,26260.0,25155.0,649422.0,0.040435956897056154,0.03873444385930874,,0.001701513037747411,1105.0,ND,MN,MN,Foreign
35,Ohio,745.0,1834.0,1260.0,4530.0,11098.0,2065.0,984.0,2142.0,22706.0,6776.0,106.0,1008.0,1041.0,8776.0,10220.0,578.0,14157.0,3807.0,4858.0,5018.0,197.0,15669.0,1490.0,2233.0,704.0,171.0,9822.0,707.0,747.0,491.0,4436.0,161.0,1691.0,8525.0,,1179.0,635.0,11979.0,2486.0,489.0,3083.0,0.0,5847.0,6331.0,2270.0,3831.0,84.0,1420.0,1184.0,6837.0,115.0,Florida,Florida,,,198523.0,229569.0,11481213.0,0.017291117236480153,0.019995186919709616,,-0.0027040696832294625,-31046.0,OH,FL,FL,Foreign
36,Oklahoma,1304.0,513.0,7936.0,4549.0,8947.0,2656.0,279.0,11.0,3664.0,1547.0,810.0,2196.0,183.0,2278.0,933.0,8931.0,924.0,3122.0,479.0,2272.0,0.0,1264.0,1288.0,6099.0,1524.0,657.0,625.0,334.0,2162.0,127.0,517.0,2560.0,1402.0,2165.0,1504.0,,716.0,1016.0,315.0,0.0,178.0,365.0,1492.0,28327.0,670.0,1679.0,0.0,2193.0,440.0,220.0,546.0,Texas,Texas,,,113919.0,100655.0,3594090.0,0.03169620126374131,0.02800569824350531,,0.003690503020235998,13264.0,OK,TX,TX,Foreign
37,Oregon,1422.0,42.0,420.0,8078.0,51295.0,4424.0,268.0,0.0,3916.0,2079.0,3269.0,269.0,4196.0,1399.0,541.0,449.0,502.0,1697.0,710.0,863.0,131.0,1960.0,2533.0,1170.0,58.0,1776.0,1225.0,0.0,1201.0,459.0,201.0,1633.0,4320.0,2555.0,2565.0,1373.0,,1601.0,152.0,73.0,295.0,116.0,927.0,4580.0,3998.0,798.0,380.0,24230.0,1615.0,577.0,753.0,California,Washington,,,149094.0,116370.0,3670883.0,0.0406152961017826,0.03170081966654889,,0.008914476435233708,32724.0,OR,CA,WA,Foreign
38,Pennsylvania,1501.0,1410.0,1153.0,2405.0,10789.0,1582.0,3708.0,5940.0,18837.0,4258.0,242.0,774.0,174.0,3360.0,3602.0,491.0,1236.0,1212.0,6816.0,22968.0,1413.0,4247.0,976.0,1356.0,1196.0,260.0,5446.0,66.0,448.0,852.0,42717.0,836.0,569.0,43294.0,14106.0,942.0,449.0,,6526.0,1065.0,2479.0,308.0,2598.0,6461.0,583.0,11032.0,913.0,2863.0,1524.0,2470.0,0.0,New York,New Jersey,,,250453.0,225702.0,12510809.0,0.020018929231514923,0.018040559966985347,,0.001978369264529576,24751.0,PA,NY,NJ,Foreign
39,Puerto Rico,0.0,0.0,0.0,38.0,1210.0,0.0,2652.0,0.0,5848.0,310.0,0.0,79.0,0.0,875.0,409.0,161.0,0.0,252.0,1274.0,485.0,0.0,349.0,0.0,77.0,0.0,0.0,55.0,0.0,0.0,79.0,2284.0,53.0,0.0,8181.0,494.0,0.0,55.0,3389.0,,86.0,0.0,0.0,102.0,362.0,95.0,489.0,0.0,0.0,714.0,0.0,0.0,New York,Florida,,,30457.0,67010.0,3805214.0,0.008004017645262526,0.01761004768719972,,-0.009606030041937195,-36553.0,PR,NY,FL,Foreign
40,Rhode Island,106.0,98.0,0.0,844.0,1824.0,114.0,2976.0,81.0,1240.0,364.0,263.0,75.0,0.0,277.0,346.0,225.0,0.0,327.0,8991.0,1006.0,174.0,153.0,71.0,0.0,44.0,0.0,349.0,0.0,0.0,1851.0,2093.0,0.0,82.0,5256.0,379.0,0.0,66.0,893.0,933.0,,236.0,0.0,44.0,383.0,118.0,575.0,245.0,208.0,123.0,0.0,0.0,Massachusetts,Massachusetts,,,33433.0,34868.0,1063096.0,0.03144871206363301,0.032798543123104595,,-0.0013498310594715832,-1435.0,RI,MA,MA,Foreign
41,South Carolina,1317.0,4779.0,229.0,2265.0,4096.0,868.0,2429.0,361.0,17342.0,17998.0,1729.0,601.0,464.0,4100.0,2961.0,497.0,1825.0,2417.0,1592.0,5677.0,807.0,3440.0,1566.0,1741.0,1666.0,121.0,22604.0,74.0,348.0,1166.0,6862.0,215.0,1443.0,9451.0,3446.0,1538.0,201.0,4437.0,216.0,1458.0,,129.0,6454.0,6219.0,387.0,8560.0,0.0,1282.0,1690.0,1142.0,193.0,North Carolina,North Carolina,,,162403.0,120547.0,4357847.0,0.03726679711334519,0.027662054220811333,,0.009604742892533859,41856.0,SC,NC,NC,Foreign
42,South Dakota,116.0,0.0,190.0,923.0,1536.0,2196.0,25.0,0.0,243.0,245.0,338.0,2760.0,60.0,647.0,492.0,116.0,278.0,448.0,0.0,2.0,0.0,710.0,2869.0,297.0,0.0,746.0,14.0,2056.0,4122.0,0.0,200.0,384.0,146.0,237.0,492.0,427.0,963.0,187.0,0.0,0.0,68.0,,56.0,1293.0,229.0,17.0,0.0,785.0,224.0,0.0,544.0,Nebraska,Nebraska,,,27681.0,28398.0,783033.0,0.035351000532544606,0.0362666707533399,,-0.0009156702207952921,-717.0,SD,NE,NE,Foreign
