,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2009,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,2076.0,0.0,0.0,446.0,2045.0,0.0,3050.0,62.0,2074.0,710.0,196.0,0.0,87.0,54.0,0.0,0.0,132.0,66.0,6947.0,754.0,400.0,185.0,169.0,0.0,249.0,65.0,654.0,0.0,13.0,1064.0,1330.0,0.0,84.0,3042.0,592.0,0.0,56.0,982.0,442.0,,611.0,13.0,782.0,327.0,0.0,2855.0,521.0,330.0,44.0,0.0,0.0,Massachusetts,Massachusetts,,,33509.0,32210.0,1053646.0,0.03180290154378226,0.03057003965278661,,0.001232861890995647,1299.0,RI,MA,MA,Foreign
41,South Carolina,241.0,2447.0,555.0,1378.0,5290.0,1454.0,2951.0,1005.0,11845.0,17672.0,608.0,326.0,491.0,2501.0,1628.0,259.0,2213.0,2125.0,1908.0,1692.0,484.0,3353.0,637.0,1682.0,808.0,184.0,24468.0,55.0,356.0,1240.0,4722.0,752.0,639.0,10762.0,7011.0,876.0,616.0,7008.0,302.0,424.0,,183.0,3330.0,4461.0,164.0,8035.0,567.0,1841.0,850.0,617.0,527.0,North Carolina,North Carolina,,,145543.0,115742.0,4589872.0,0.031709598873345485,0.025216825218655335,,0.00649277365469015,29801.0,SC,NC,NC,Foreign
42,South Dakota,15.0,180.0,56.0,361.0,2390.0,1000.0,11.0,0.0,994.0,24.0,56.0,2539.0,158.0,984.0,0.0,384.0,30.0,16.0,46.0,0.0,234.0,511.0,5445.0,210.0,99.0,1756.0,567.0,1658.0,2002.0,0.0,57.0,21.0,99.0,587.0,1192.0,518.0,554.0,303.0,1.0,0.0,13.0,,74.0,760.0,1032.0,299.0,165.0,891.0,674.0,0.0,666.0,Minnesota,Iowa,,,29632.0,26049.0,807067.0,0.036715663011868904,0.03227613073016243,,0.004439532281706474,3583.0,SD,MN,IA,Foreign
43,Tennessee,1101.0,9479.0,5854.0,3644.0,7555.0,1728.0,476.0,352.0,14221.0,15255.0,1434.0,907.0,887.0,4449.0,6225.0,1515.0,9874.0,4497.0,857.0,1903.0,807.0,6991.0,887.0,3246.0,8735.0,0.0,8333.0,0.0,1001.0,421.0,1643.0,882.0,495.0,5361.0,7424.0,1840.0,682.0,2098.0,85.0,130.0,3456.0,0.0,,7422.0,805.0,7904.0,109.0,2278.0,1316.0,537.0,452.0,Georgia,Kentucky,,,167553.0,159427.0,6306019.0,0.026570329077663737,0.025281718941855394,,0.0012886101358083428,8126.0,TN,GA,KY,Foreign
44,Texas,9457.0,8538.0,10856.0,21263.0,61270.0,19748.0,2291.0,1896.0,38150.0,19389.0,6988.0,2375.0,2303.0,23156.0,9112.0,10722.0,4045.0,26438.0,4162.0,9001.0,748.0,12444.0,7075.0,12940.0,6329.0,1346.0,16530.0,839.0,3355.0,823.0,5813.0,15279.0,6111.0,12973.0,11900.0,25784.0,4375.0,9849.0,4279.0,1385.0,9363.0,1360.0,10479.0,,4435.0,17223.0,485.0,9996.0,2915.0,906.0,1369.0,California,California,,,509868.0,380113.0,24801761.0,0.020557733783500294,0.015326048823710543,,0.0052316849597897515,129755.0,TX,CA,CA,Foreign
45,Utah,783.0,336.0,92.0,10309.0,15623.0,6976.0,118.0,500.0,2599.0,1494.0,1968.0,962.0,7914.0,1357.0,521.0,809.0,456.0,60.0,1221.0,532.0,156.0,906.0,1212.0,1126.0,191.0,1682.0,233.0,0.0,1178.0,206.0,380.0,954.0,5272.0,1776.0,542.0,669.0,3060.0,608.0,31.0,106.0,119.0,71.0,1331.0,4769.0,,1047.0,0.0,5817.0,656.0,96.0,1297.0,California,California,,,90121.0,82140.0,2723421.0,0.03309110122893229,0.030160595809461704,,0.002930505419470583,7981.0,UT,CA,CA,Foreign
46,Vermont,0.0,64.0,46.0,46.0,793.0,800.0,1354.0,0.0,806.0,115.0,262.0,199.0,26.0,313.0,52.0,0.0,39.0,384.0,1940.0,123.0,996.0,99.0,50.0,154.0,0.0,0.0,180.0,0.0,58.0,3828.0,558.0,148.0,30.0,2673.0,326.0,41.0,0.0,863.0,0.0,225.0,38.0,38.0,126.0,404.0,207.0,254.0,,167.0,173.0,0.0,240.0,New Hampshire,New York,,,19238.0,23851.0,624817.0,0.030789815257907516,0.03817277698910241,,-0.007382961731194893,-4613.0,VT,NH,NY,Foreign
47,Virginia,1983.0,2890.0,602.0,5651.0,17162.0,3707.0,5330.0,1236.0,18322.0,10684.0,4651.0,998.0,1225.0,6402.0,2432.0,2229.0,2257.0,2082.0,5017.0,26226.0,2891.0,7227.0,1026.0,1394.0,1527.0,524.0,22109.0,213.0,1852.0,1850.0,9348.0,760.0,1506.0,18470.0,6870.0,839.0,715.0,10518.0,2391.0,1243.0,9969.0,0.0,10902.0,12764.0,3226.0,,932.0,4090.0,1469.0,4710.0,1149.0,Maryland,North Carolina,,,263570.0,243340.0,7925937.0,0.03325411241598312,0.030701732804588277,,0.0025523796113948415,20230.0,VA,MD,NC,Foreign
48,Washington,3199.0,1179.0,708.0,9507.0,42693.0,4974.0,1134.0,111.0,6782.0,5041.0,4084.0,1593.0,8128.0,3899.0,1764.0,723.0,792.0,970.0,1762.0,2426.0,459.0,4827.0,2021.0,3886.0,1349.0,3050.0,3145.0,488.0,356.0,342.0,1969.0,1683.0,4082.0,5378.0,2099.0,1521.0,26687.0,1113.0,595.0,456.0,1317.0,515.0,1189.0,10693.0,3716.0,3938.0,112.0,,1518.0,917.0,1517.0,California,California,,,192407.0,179160.0,6667426.0,0.02885776310078282,0.02687093940000234,,0.001986823700780481,13247.0,WA,CA,CA,Foreign
49,West Virginia,1272.0,988.0,321.0,931.0,181.0,765.0,0.0,200.0,4622.0,1397.0,241.0,0.0,530.0,592.0,1159.0,0.0,2901.0,0.0,121.0,4117.0,54.0,2085.0,80.0,433.0,892.0,0.0,2610.0,265.0,169.0,0.0,1090.0,0.0,105.0,1117.0,6950.0,114.0,0.0,3085.0,307.0,0.0,1217.0,153.0,433.0,1276.0,475.0,6307.0,293.0,37.0,42.0,,0.0,Ohio,Ohio,,,49927.0,46829.0,1847775.0,0.027020064672376238,0.025343453613129303,,0.0016766110592469352,3098.0,WV,OH,OH,Foreign
50,Wisconsin,603.0,574.0,365.0,2323.0,4361.0,2798.0,571.0,66.0,4493.0,1406.0,341.0,2636.0,653.0,21139.0,2460.0,1495.0,350.0,518.0,279.0,669.0,23.0,5456.0,16937.0,1398.0,789.0,176.0,2137.0,306.0,313.0,94.0,410.0,657.0,976.0,2203.0,2609.0,230.0,689.0,976.0,327.0,744.0,425.0,451.0,1397.0,3135.0,569.0,1710.0,179.0,1642.0,,195.0,222.0,Illinois,Minnesota,,,95475.0,99793.0,5669264.0,0.016840810376796706,0.0176024612718688,,-0.0007616508950720954,-4318.0,WI,IL,MN,Foreign
51,Wyoming,454.0,0.0,300.0,759.0,1581.0,4636.0,0.0,0.0,857.0,397.0,207.0,92.0,1241.0,171.0,164.0,440.0,0.0,324.0,124.0,0.0,0.0,1625.0,357.0,1681.0,0.0,1659.0,153.0,189.0,1861.0,0.0,122.0,199.0,235.0,96.0,224.0,187.0,81.0,92.0,0.0,107.0,101.0,1820.0,758.0,1340.0,3832.0,367.0,0.0,1770.0,286.0,0.0,,Colorado,Colorado,,,30889.0,30318.0,559851.0,0.055173608692312776,0.054153694465134475,,0.0010199142271783007,571.0,WY,CO,CO,Foreign
