,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2013,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,3143.0,18739.0,1685.0,3464.0,13792.0,5704.0,4838.0,124.0,38798.0,,2028.0,2851.0,466.0,8958.0,4057.0,1885.0,4532.0,6493.0,2413.0,5607.0,530.0,8336.0,1074.0,1944.0,5746.0,170.0,19781.0,0.0,525.0,293.0,4664.0,913.0,879.0,16217.0,9980.0,3148.0,666.0,6298.0,3763.0,828.0,14861.0,67.0,18867.0,14949.0,1568.0,9464.0,200.0,2090.0,3066.0,645.0,562.0,50954.0,820.0,Foreign Country,Florida,Florida,282491.0,333445.0,268665.0,9972479.0,0.03343652064847667,0.026940643344548532,0.028327058898795374,0.0013864155542468413,13826.0,GA,Foreign,FL,FL
11,Hawaii,1615.0,593.0,24.0,1153.0,12901.0,2950.0,530.0,67.0,2613.0,1867.0,,473.0,1014.0,1318.0,296.0,100.0,264.0,1209.0,118.0,974.0,1030.0,447.0,911.0,1032.0,101.0,0.0,2004.0,0.0,27.0,98.0,52.0,296.0,1439.0,2987.0,647.0,742.0,889.0,484.0,327.0,84.0,1111.0,270.0,385.0,7385.0,521.0,1373.0,0.0,3225.0,231.0,0.0,0.0,14453.0,905.0,Foreign Country,California,California,59082.0,73535.0,60122.0,1408243.0,0.052217550522175506,0.04269291592431136,0.04195440701640271,-0.0007385089079086499,-1040.0,HI,Foreign,CA,CA
12,Idaho,2887.0,72.0,701.0,2915.0,9232.0,1177.0,66.0,0.0,566.0,403.0,818.0,85.0,,897.0,6.0,133.0,0.0,122.0,59.0,144.0,12.0,378.0,694.0,372.0,416.0,2719.0,0.0,377.0,384.0,0.0,0.0,860.0,2563.0,268.0,334.0,72.0,5645.0,416.0,0.0,0.0,323.0,3043.0,625.0,1937.0,6771.0,1117.0,0.0,10059.0,334.0,0.0,1508.0,8156.0,195.0,Washington,Washington,Washington,61705.0,69861.0,63788.0,1611206.0,0.04335944627812955,0.03959021999669812,0.03829739958763808,-0.0012928204090600429,-2083.0,ID,WA,WA,WA
13,Illinois,2624.0,2044.0,1586.0,5598.0,18305.0,2992.0,1824.0,0.0,14375.0,6178.0,1418.0,7859.0,416.0,,15836.0,1950.0,4175.0,1822.0,2865.0,2832.0,327.0,15022.0,5643.0,12589.0,1131.0,67.0,5744.0,214.0,1560.0,325.0,3533.0,2335.0,2357.0,8508.0,8183.0,1409.0,2133.0,6935.0,1005.0,663.0,2006.0,274.0,6023.0,11775.0,1349.0,5314.0,1032.0,4300.0,15844.0,1074.0,202.0,67422.0,538.0,Foreign Country,Indiana,California,224113.0,291535.0,304008.0,12895129.0,0.022608149170124627,0.02357541363099198,0.017379663282158713,-0.006195750348833268,-79895.0,IL,Foreign,IN,CA
14,Indiana,649.0,1235.0,375.0,3093.0,7959.0,3029.0,488.0,170.0,8282.0,4453.0,468.0,2176.0,208.0,30618.0,,1264.0,8870.0,726.0,532.0,617.0,203.0,9807.0,1955.0,2274.0,778.0,206.0,2931.0,0.0,241.0,240.0,549.0,15.0,1374.0,2153.0,9035.0,984.0,1862.0,1922.0,145.0,58.0,1260.0,189.0,2626.0,7136.0,1390.0,2520.0,261.0,2348.0,2490.0,160.0,13.0,23618.0,0.0,Illinois,Illinois,Illinois,132337.0,155955.0,135302.0,6568713.0,0.023742093770880233,0.02059794666017529,0.020146564479221425,-0.0004513821809538632,-2965.0,IN,IL,IL,IL
15,Iowa,1539.0,180.0,684.0,968.0,6346.0,1633.0,124.0,0.0,3834.0,362.0,76.0,,273.0,9428.0,2574.0,3153.0,559.0,203.0,322.0,558.0,19.0,667.0,8281.0,3625.0,133.0,0.0,1125.0,1527.0,6466.0,0.0,323.0,360.0,532.0,340.0,897.0,956.0,746.0,1073.0,0.0,20.0,432.0,2151.0,789.0,3420.0,1212.0,487.0,367.0,1097.0,5219.0,147.0,423.0,12526.0,0.0,Foreign Country,Minnesota,Illinois,75650.0,88176.0,77443.0,3092997.0,0.028508272073978734,0.025038174948116665,0.02445847829790976,-0.0005796966502069033,-1793.0,IA,Foreign,MN,IL
16,Kansas,958.0,1074.0,2632.0,1582.0,5225.0,4590.0,233.0,0.0,3251.0,4435.0,669.0,1190.0,283.0,698.0,853.0,,1210.0,644.0,91.0,1258.0,140.0,445.0,2294.0,25100.0,94.0,333.0,1533.0,103.0,3111.0,222.0,663.0,407.0,628.0,800.0,1537.0,4904.0,549.0,570.0,401.0,0.0,1183.0,386.0,970.0,9309.0,376.0,729.0,68.0,1185.0,709.0,330.0,181.0,14768.0,31.0,Missouri,Missouri,Missouri,90167.0,104935.0,94653.0,2893212.0,0.03626937811677817,0.032715542449015145,0.031165016597470216,-0.0015505258515449288,-4486.0,KS,MO,MO,MO
17,Kentucky,1388.0,1418.0,340.0,1057.0,2932.0,808.0,291.0,54.0,7382.0,5679.0,995.0,1175.0,564.0,6306.0,10989.0,919.0,,827.0,419.0,1890.0,373.0,4020.0,1072.0,1921.0,1711.0,0.0,2337.0,0.0,670.0,222.0,140.0,868.0,86.0,2681.0,15754.0,597.0,119.0,1312.0,887.0,68.0,685.0,0.0,8355.0,5983.0,629.0,3330.0,254.0,1144.0,1237.0,1772.0,231.0,17076.0,0.0,Foreign Country,Ohio,Ohio,103891.0,120967.0,98667.0,4404659.0,0.027463419983249554,0.022400599002102093,0.023586615899210357,0.0011860168971082642,5224.0,KY,Foreign,OH,OH
18,Louisiana,1369.0,2683.0,1516.0,231.0,4710.0,2372.0,113.0,453.0,5877.0,4325.0,646.0,1174.0,0.0,3163.0,329.0,457.0,617.0,,559.0,817.0,38.0,1418.0,1050.0,1560.0,8326.0,339.0,2075.0,373.0,364.0,0.0,255.0,276.0,741.0,1762.0,1365.0,2456.0,2802.0,698.0,785.0,114.0,1287.0,145.0,3566.0,21747.0,1261.0,2662.0,0.0,2162.0,517.0,726.0,0.0,15425.0,0.0,Texas,Texas,Texas,92281.0,107706.0,99015.0,4624527.0,0.02329016567532204,0.02141083834087248,0.019954689420128804,-0.0014561489207436766,-6734.0,LA,TX,TX,TX
19,Maine,912.0,13.0,0.0,510.0,2773.0,418.0,2561.0,0.0,2740.0,698.0,166.0,0.0,149.0,328.0,12.0,922.0,497.0,189.0,5156.0,563.0,,79.0,185.0,185.0,0.0,295.0,954.0,0.0,242.0,4489.0,677.0,0.0,113.0,1577.0,1247.0,94.0,128.0,3165.0,120.0,589.0,578.0,0.0,158.0,694.0,63.0,548.0,1358.0,513.0,17.0,155.0,70.0,4148.0,109.0,Massachusetts,Massachusetts,Massachusetts,37009.0,41157.0,28840.0,1328009.0,0.030991506834667535,0.021716720293311266,0.02786803402687783,0.006151313733566564,8169.0,ME,MA,MA,MA
20,Maryland,1589.0,1918.0,203.0,1515.0,8255.0,2081.0,1118.0,3445.0,7820.0,6161.0,813.0,590.0,175.0,2721.0,1688.0,1378.0,898.0,653.0,2388.0,,479.0,935.0,953.0,762.0,810.0,0.0,8287.0,0.0,111.0,108.0,8317.0,309.0,280.0,13454.0,2596.0,495.0,589.0,12752.0,1057.0,210.0,1737.0,359.0,1215.0,5385.0,1836.0,24308.0,416.0,2223.0,1379.0,4653.0,313.0,43152.0,1328.0,Foreign Country,Virginia,Virginia,143065.0,186217.0,174221.0,5923188.0,0.03143864418958169,0.02941338346849703,0.024153378214569587,-0.005260005253927443,-31156.0,MD,Foreign,VA,VA
21,Massachusetts,1634.0,409.0,287.0,2507.0,11587.0,2176.0,10718.0,44.0,10470.0,3316.0,548.0,433.0,335.0,2747.0,293.0,373.0,1299.0,310.0,,4761.0,4929.0,1311.0,739.0,498.0,475.0,0.0,4112.0,69.0,16.0,12184.0,5991.0,459.0,601.0,16555.0,2863.0,171.0,712.0,4759.0,2005.0,7964.0,712.0,35.0,800.0,2884.0,402.0,5964.0,2881.0,940.0,718.0,222.0,92.0,57320.0,319.0,Foreign Country,Florida,New York,136629.0,193949.0,155630.0,6713315.0,0.028890198061613376,0.02318228773713136,0.020351942371242823,-0.0028303453658885362,-19001.0,MA,Foreign,FL,NY
22,Michigan,4783.0,2517.0,2628.0,3372.0,10087.0,2508.0,1202.0,75.0,13416.0,7187.0,401.0,1314.0,339.0,13669.0,12309.0,1410.0,1985.0,795.0,2349.0,1727.0,109.0,,1860.0,1578.0,396.0,171.0,3157.0,1085.0,726.0,339.0,1608.0,1549.0,1591.0,4727.0,9599.0,578.0,326.0,4154.0,891.0,574.0,3231.0,314.0,4529.0,7139.0,708.0,2106.0,268.0,1057.0,5297.0,319.0,154.0,47823.0,300.0,Foreign Country,Florida,Illinois,144513.0,192336.0,166461.0,9913065.0,0.019402273666116382,0.01679208196455889,0.014578034139794301,-0.00221404782476459,-21948.0,MI,Foreign,FL,IL
23,Minnesota,1564.0,493.0,952.0,3389.0,5557.0,2467.0,425.0,203.0,2734.0,2958.0,787.0,8059.0,387.0,7601.0,796.0,861.0,166.0,392.0,707.0,993.0,109.0,1678.0,,1355.0,191.0,693.0,1711.0,10312.0,1092.0,0.0,951.0,811.0,1141.0,2979.0,2164.0,642.0,1687.0,1148.0,922.0,156.0,786.0,2757.0,631.0,6343.0,1166.0,1512.0,198.0,2476.0,17649.0,596.0,213.0,26223.0,60.0,Foreign Country,North Dakota,Wisconsin,105620.0,131843.0,119264.0,5413479.0,0.024354578636030546,0.022030934266116114,0.019510558736812317,-0.002520375529303797,-13644.0,MN,Foreign,ND,WI
24,Mississippi,401.0,7077.0,1700.0,1129.0,3074.0,448.0,190.0,156.0,2551.0,3732.0,178.0,51.0,469.0,3739.0,604.0,218.0,520.0,8391.0,308.0,348.0,134.0,2083.0,217.0,839.0,,105.0,1008.0,0.0,304.0,40.0,139.0,285.0,429.0,302.0,1466.0,1182.0,178.0,922.0,79.0,32.0,1841.0,60.0,11928.0,8157.0,28.0,1116.0,0.0,98.0,285.0,126.0,0.0,6624.0,114.0,Tennessee,Tennessee,Tennessee,68781.0,75405.0,72590.0,2988711.0,0.025229940265218017,0.02428806264640509,0.02301360017746781,-0.0012744624689372784,-3809.0,MS,TN,TN,TN
25,Missouri,438.0,1004.0,8024.0,3763.0,6832.0,4218.0,723.0,0.0,5924.0,3322.0,638.0,4160.0,768.0,24343.0,3641.0,22434.0,3126.0,2047.0,1364.0,2321.0,517.0,1967.0,2504.0,,759.0,764.0,5303.0,288.0,3529.0,300.0,1572.0,1726.0,1377.0,2968.0,2777.0,7092.0,970.0,3297.0,262.0,288.0,1759.0,742.0,2465.0,9905.0,217.0,1326.0,0.0,2443.0,2343.0,756.0,59.0,18026.0,483.0,Illinois,Kansas,Illinois,159848.0,177874.0,138334.0,6040715.0,0.029445852022484093,0.0229002692562056,0.026461768184726477,0.003561498928520878,21514.0,MO,IL,KS,IL
26,Montana,2017.0,21.0,71.0,914.0,4228.0,2054.0,0.0,0.0,321.0,327.0,87.0,0.0,2804.0,890.0,121.0,305.0,181.0,477.0,188.0,154.0,20.0,397.0,931.0,345.0,25.0,,1217.0,2494.0,212.0,386.0,131.0,564.0,771.0,421.0,331.0,486.0,2795.0,789.0,0.0,0.0,147.0,370.0,31.0,2082.0,1797.0,501.0,318.0,5390.0,875.0,50.0,987.0,5201.0,96.0,Washington,California,Washington,40119.0,45320.0,31546.0,1013569.0,0.044713285430000325,0.03112368274878178,0.039581913022201744,0.008458230273419964,8573.0,MT,WA,CA,WA
27,Nebraska,440.0,294.0,348.0,1585.0,4136.0,4670.0,164.0,13.0,1223.0,985.0,356.0,7552.0,288.0,1381.0,151.0,2677.0,557.0,277.0,269.0,589.0,0.0,915.0,772.0,2070.0,71.0,482.0,357.0,378.0,,67.0,211.0,461.0,448.0,372.0,454.0,1089.0,152.0,175.0,418.0,0.0,405.0,2839.0,59.0,3003.0,1083.0,605.0,0.0,498.0,352.0,36.0,496.0,8133.0,0.0,Foreign Country,Iowa,Iowa,46223.0,54356.0,47967.0,1865279.0,0.029140948887539077,0.025715724028416126,0.024780743256102706,-0.00093498077231342,-1744.0,NE,Foreign,IA,IA
28,Nevada,1466.0,491.0,1636.0,3921.0,47897.0,2484.0,763.0,77.0,5800.0,570.0,5416.0,439.0,5194.0,3322.0,667.0,282.0,1547.0,0.0,1012.0,1599.0,136.0,1085.0,406.0,696.0,336.0,1098.0,761.0,236.0,1112.0,360.0,502.0,2340.0,,3343.0,1722.0,446.0,1776.0,1833.0,740.0,0.0,1095.0,710.0,976.0,5212.0,6727.0,1881.0,0.0,4469.0,1703.0,66.0,887.0,15152.0,680.0,California,California,California,127917.0,143069.0,100922.0,2775970.0,0.05153838117847095,0.036355580211601714,0.04608010893489483,0.009724528723293116,26995.0,NV,CA,CA,CA
29,New Hampshire,598.0,123.0,1084.0,360.0,1642.0,346.0,1718.0,0.0,1396.0,513.0,23.0,44.0,0.0,753.0,320.0,637.0,109.0,882.0,17285.0,1355.0,3078.0,212.0,36.0,8.0,0.0,285.0,666.0,0.0,74.0,,803.0,27.0,148.0,1877.0,413.0,51.0,245.0,489.0,209.0,1468.0,140.0,0.0,321.0,902.0,27.0,501.0,2417.0,513.0,337.0,550.0,0.0,5971.0,148.0,Massachusetts,Massachusetts,Massachusetts,45133.0,51104.0,45978.0,1326622.0,0.03852189998356729,0.03465795079532828,0.0340209946767052,-0.0006369561186230846,-845.0,NH,MA,MA,MA
30,New Jersey,990.0,853.0,139.0,979.0,6640.0,1338.0,2042.0,2265.0,12460.0,2989.0,105.0,71.0,0.0,1639.0,751.0,227.0,618.0,589.0,3858.0,3249.0,469.0,2363.0,697.0,1068.0,108.0,81.0,3102.0,0.0,328.0,848.0,,103.0,951.0,48078.0,1114.0,134.0,861.0,19547.0,4072.0,356.0,968.0,22.0,1187.0,4302.0,370.0,4877.0,871.0,801.0,115.0,461.0,0.0,53834.0,59.0,Foreign Country,Pennsylvania,New York,140115.0,193949.0,202116.0,8856972.0,0.021897890159300493,0.022819988592038,0.01581974065177128,-0.00700024794026672,-62001.0,NJ,Foreign,PA,NY
31,New Mexico,420.0,63.0,104.0,5551.0,5697.0,4478.0,395.0,238.0,1953.0,1238.0,497.0,104.0,68.0,985.0,325.0,878.0,402.0,201.0,913.0,638.0,52.0,517.0,332.0,1399.0,184.0,49.0,1030.0,11.0,256.0,78.0,513.0,,1144.0,323.0,561.0,848.0,1155.0,491.0,0.0,0.0,989.0,737.0,622.0,13726.0,2818.0,1701.0,0.0,1073.0,509.0,198.0,273.0,13336.0,68.0,Texas,Texas,Texas,56805.0,70141.0,75186.0,2092273.0,0.03352382791347018,0.0359350811294702,0.02714989869868798,-0.008785182430782218,-18381.0,NM,TX,TX,TX
32,New York,6790.0,1648.0,699.0,3642.0,23533.0,4058.0,14393.0,1167.0,31672.0,9165.0,1034.0,831.0,194.0,8723.0,1371.0,2093.0,820.0,1576.0,14626.0,6310.0,1477.0,3030.0,1209.0,2058.0,702.0,0.0,10866.0,119.0,280.0,2212.0,29210.0,1723.0,1692.0,,8574.0,1379.0,2020.0,24243.0,4536.0,2810.0,5743.0,443.0,1458.0,13125.0,822.0,11810.0,2412.0,2792.0,1412.0,725.0,309.0,142096.0,313.0,Foreign Country,Florida,Florida,273849.0,415945.0,399568.0,19624447.0,0.021195246928486698,0.020360726597799163,0.013954482386178831,-0.0064062442116203325,-125719.0,NY,Foreign,FL,FL
33,North Carolina,4199.0,3268.0,1350.0,4437.0,14315.0,4554.0,3918.0,1111.0,24551.0,20440.0,1016.0,1380.0,750.0,6500.0,1888.0,1237.0,3911.0,1474.0,6177.0,13538.0,615.0,6438.0,1969.0,1207.0,1661.0,750.0,,0.0,648.0,1923.0,7690.0,1143.0,2165.0,22751.0,8939.0,1743.0,1442.0,13268.0,1526.0,560.0,22996.0,0.0,7249.0,9617.0,1084.0,30058.0,863.0,1929.0,1449.0,3684.0,35.0,48852.0,1073.0,Foreign Country,Florida,Virginia,276489.0,325341.0,246527.0,9843336.0,0.033051904354377416,0.025045066022332266,0.02808895276967077,0.0030438867473385027,29962.0,NC,Foreign,FL,VA
34,North Dakota,159.0,0.0,0.0,1312.0,2051.0,1463.0,75.0,0.0,1109.0,305.0,0.0,255.0,218.0,270.0,769.0,0.0,22.0,86.0,50.0,147.0,0.0,513.0,15790.0,492.0,309.0,1563.0,45.0,,289.0,49.0,124.0,81.0,297.0,141.0,316.0,204.0,1058.0,0.0,0.0,0.0,48.0,2940.0,128.0,2989.0,487.0,558.0,117.0,642.0,464.0,0.0,857.0,3155.0,120.0,Minnesota,Minnesota,Minnesota,38912.0,42067.0,29808.0,722036.0,0.05826163792387083,0.04128326011445413,0.05389204970389288,0.01260878958943875,9104.0,ND,MN,MN,MN
35,Ohio,663.0,1318.0,738.0,2793.0,9126.0,3654.0,1365.0,19.0,16042.0,4389.0,23.0,1163.0,1359.0,8352.0,14000.0,1247.0,13311.0,2020.0,3147.0,3155.0,122.0,16503.0,1334.0,1370.0,1354.0,465.0,11127.0,34.0,383.0,745.0,3181.0,1208.0,1030.0,8011.0,,1459.0,925.0,11772.0,3130.0,1021.0,1730.0,0.0,5100.0,5773.0,1794.0,5206.0,393.0,3099.0,2390.0,9890.0,151.0,43180.0,353.0,Foreign Country,Florida,Michigan,188937.0,232117.0,201514.0,11576684.0,0.020050387485742897,0.017406884389346726,0.016320476571702224,-0.0010864078176445018,-12577.0,OH,Foreign,FL,MI
36,Oklahoma,1550.0,1024.0,8702.0,3203.0,7959.0,4354.0,402.0,56.0,2998.0,2855.0,649.0,386.0,679.0,1659.0,2016.0,6628.0,1566.0,2348.0,147.0,930.0,187.0,1376.0,870.0,4330.0,1950.0,287.0,4120.0,166.0,1232.0,298.0,102.0,1408.0,1153.0,1655.0,625.0,,716.0,1572.0,509.0,387.0,1219.0,367.0,1385.0,27391.0,568.0,2369.0,0.0,1076.0,1125.0,589.0,561.0,14472.0,547.0,Texas,Texas,Texas,110251.0,124723.0,100752.0,3853214.0,0.03236856297106779,0.026147522561684868,0.028612737314875323,0.0024652147531904547,9499.0,OK,TX,TX,TX
37,Oregon,3439.0,704.0,608.0,7611.0,31380.0,6024.0,251.0,321.0,4099.0,605.0,2404.0,872.0,7191.0,1577.0,845.0,798.0,663.0,690.0,1577.0,412.0,47.0,1283.0,2457.0,558.0,926.0,2889.0,779.0,1154.0,1011.0,0.0,823.0,2203.0,2513.0,2951.0,482.0,1323.0,,1456.0,94.0,121.0,666.0,49.0,741.0,8185.0,3518.0,3264.0,115.0,29782.0,1064.0,0.0,1022.0,17790.0,206.0,California,Washington,California,143753.0,161543.0,111486.0,3922468.0,0.04118401985688602,0.028422411604122712,0.036648610007780816,0.008226198403658104,32267.0,OR,CA,WA,CA
38,Pennsylvania,667.0,720.0,1971.0,2189.0,7269.0,2039.0,5411.0,6338.0,14195.0,7412.0,487.0,682.0,331.0,3865.0,1157.0,713.0,1402.0,1226.0,7336.0,17561.0,951.0,3179.0,902.0,2151.0,329.0,201.0,7480.0,464.0,302.0,906.0,36413.0,383.0,595.0,33475.0,11615.0,2085.0,1503.0,,8640.0,697.0,3853.0,188.0,3335.0,9631.0,972.0,9392.0,621.0,2460.0,1586.0,3524.0,515.0,51836.0,422.0,Foreign Country,Florida,New Jersey,231741.0,283577.0,248453.0,12776309.0,0.022195533937070556,0.01944638314555479,0.018138337136335697,-0.0013080460092190944,-16712.0,PA,Foreign,FL,NJ
39,Puerto Rico,0.0,293.0,0.0,92.0,713.0,0.0,1202.0,77.0,6238.0,16.0,24.0,0.0,0.0,117.0,45.0,670.0,0.0,162.0,1663.0,142.0,0.0,87.0,43.0,0.0,160.0,0.0,690.0,0.0,234.0,0.0,1970.0,0.0,0.0,2898.0,314.0,346.0,0.0,3335.0,,0.0,84.0,0.0,67.0,1193.0,0.0,964.0,0.0,0.0,813.0,0.0,0.0,4447.0,0.0,Florida,Florida,Florida,24652.0,29099.0,73784.0,3593077.0,0.008098629670335481,0.02053504558905918,0.006860971807729141,-0.01367407378133004,-49132.0,PR,FL,FL,FL
