,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2021,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
18,Louisiana,1249.0,3717.0,3313.0,1691.0,3430.0,1844.0,1107.0,0.0,6004.0,1987.0,710.0,730.0,392.0,2052.0,282.0,2268.0,928.0,,341.0,1385.0,67.0,1423.0,815.0,801.0,7301.0,0.0,834.0,77.0,2378.0,536.0,1357.0,0.0,131.0,1357.0,738.0,738.0,421.0,122.0,191.0,1379.0,617.0,64.0,2053.0,21290.0,305.0,995.0,243.0,1485.0,295.0,84.0,283.0,17732.0,264.0,Texas,Texas,Texas,82074.0,99806.0,103161.0,4627047.0,0.02157012885324052,0.02229521334017139,0.0177378790403469,-0.004557334299824488,-21087.0,LA,TX,TX,TX
19,Maine,127.0,20.0,90.0,121.0,3349.0,1229.0,2739.0,35.0,4322.0,1180.0,245.0,376.0,0.0,485.0,144.0,0.0,623.0,83.0,6753.0,1574.0,,519.0,298.0,277.0,0.0,14.0,971.0,0.0,24.0,5696.0,1010.0,71.0,46.0,3326.0,365.0,208.0,296.0,452.0,0.0,1270.0,246.0,294.0,467.0,876.0,0.0,989.0,739.0,522.0,384.0,197.0,337.0,2155.0,0.0,Massachusetts,New Hampshire,Massachusetts,43389.0,45544.0,18233.0,1378787.0,0.03303193314123211,0.013223942494380931,0.03146896511208765,0.018245022617706722,25156.0,ME,MA,NH,MA
20,Maryland,1201.0,906.0,203.0,1744.0,8406.0,2776.0,1999.0,6322.0,7927.0,8937.0,1110.0,21.0,70.0,3948.0,1971.0,788.0,523.0,638.0,2299.0,,175.0,1861.0,866.0,684.0,846.0,154.0,5139.0,0.0,625.0,357.0,5513.0,911.0,268.0,11578.0,2251.0,134.0,522.0,14139.0,1000.0,216.0,2290.0,203.0,1088.0,6974.0,829.0,25305.0,49.0,1621.0,396.0,1599.0,684.0,31698.0,193.0,Foreign Country,Virginia,Virginia,140259.0,171957.0,177903.0,6175045.0,0.027847084515173575,0.02880999247778761,0.02271384257118774,-0.00609614990659987,-37644.0,MD,Foreign,VA,VA
21,Massachusetts,161.0,1056.0,0.0,791.0,15040.0,2756.0,12795.0,210.0,10894.0,1625.0,29.0,715.0,522.0,3962.0,1199.0,67.0,1275.0,799.0,,4156.0,1685.0,1844.0,1836.0,631.0,42.0,684.0,5456.0,0.0,169.0,11387.0,8539.0,498.0,1440.0,24489.0,3128.0,610.0,1115.0,7052.0,1791.0,6511.0,1455.0,0.0,2758.0,5618.0,772.0,3508.0,2901.0,2753.0,2015.0,0.0,35.0,48923.0,176.0,Foreign Country,New Hampshire,New York,158950.0,207873.0,208129.0,6991951.0,0.029730328487713946,0.029766942016613104,0.02273328288484859,-0.007033659131764514,-49179.0,MA,Foreign,NH,NY
22,Michigan,711.0,2032.0,382.0,4251.0,11944.0,4890.0,832.0,1001.0,13202.0,5340.0,239.0,1011.0,498.0,12453.0,11998.0,595.0,1441.0,745.0,1980.0,2755.0,22.0,,3258.0,3862.0,253.0,474.0,3711.0,382.0,222.0,0.0,3231.0,289.0,1095.0,6385.0,8252.0,1133.0,1308.0,4216.0,811.0,364.0,2117.0,43.0,2859.0,6589.0,1483.0,3169.0,152.0,2192.0,6120.0,464.0,504.0,28998.0,32.0,Foreign Country,Florida,Florida,143292.0,172290.0,157231.0,10038117.0,0.01716357759129526,0.015663395834099165,0.014274788787578388,-0.0013886070465207768,-13939.0,MI,Foreign,FL,FL
23,Minnesota,69.0,104.0,359.0,3152.0,5202.0,5148.0,264.0,41.0,2712.0,928.0,94.0,5523.0,495.0,6163.0,1252.0,1417.0,889.0,496.0,1308.0,363.0,111.0,1979.0,,3191.0,7.0,822.0,1278.0,10092.0,2219.0,99.0,156.0,631.0,345.0,2047.0,2539.0,1026.0,1385.0,901.0,116.0,67.0,1145.0,2649.0,814.0,4889.0,471.0,1464.0,56.0,1950.0,13688.0,670.0,405.0,15013.0,205.0,Foreign Country,Wisconsin,Wisconsin,93396.0,108409.0,139833.0,5717968.0,0.018959357589969025,0.02445501618756873,0.01633377451570208,-0.00812124167186665,-46437.0,MN,Foreign,WI,WI
24,Mississippi,1068.0,3795.0,2693.0,676.0,2259.0,1143.0,0.0,0.0,2512.0,2978.0,545.0,110.0,0.0,1835.0,378.0,637.0,1234.0,6704.0,581.0,81.0,117.0,783.0,268.0,1750.0,,38.0,830.0,156.0,329.0,0.0,239.0,173.0,341.0,1804.0,746.0,204.0,264.0,459.0,413.0,0.0,1302.0,0.0,7328.0,7027.0,518.0,3114.0,32.0,822.0,85.0,0.0,1801.0,9602.0,145.0,Foreign Country,Louisiana,Tennessee,60317.0,69919.0,57084.0,2949582.0,0.023704714769753815,0.019353250731798607,0.020449338245215762,0.001096087513417155,3233.0,MS,Foreign,LA,TN
25,Missouri,414.0,1362.0,7506.0,4226.0,13726.0,5441.0,151.0,0.0,5622.0,2356.0,313.0,5661.0,566.0,28457.0,2986.0,21602.0,1565.0,1450.0,1435.0,436.0,64.0,1126.0,933.0,,2718.0,502.0,4066.0,756.0,2652.0,188.0,1918.0,657.0,1684.0,3608.0,3664.0,3089.0,2222.0,1807.0,526.0,242.0,1645.0,402.0,2107.0,12919.0,1651.0,3594.0,111.0,3489.0,1804.0,60.0,415.0,17438.0,563.0,Illinois,Kansas,Illinois,166457.0,183895.0,147768.0,6170393.0,0.029802801863673838,0.02394790736991955,0.0269767257936407,0.0030288184237211475,18689.0,MO,IL,KS,IL
26,Montana,1101.0,370.0,185.0,2012.0,6034.0,4389.0,609.0,0.0,1566.0,547.0,153.0,20.0,2836.0,466.0,167.0,78.0,0.0,568.0,243.0,40.0,96.0,419.0,1089.0,262.0,50.0,,530.0,472.0,257.0,0.0,0.0,144.0,2481.0,325.0,236.0,76.0,1857.0,200.0,0.0,0.0,875.0,308.0,27.0,2671.0,728.0,223.0,90.0,6758.0,1026.0,0.0,1947.0,4534.0,0.0,Washington,Arizona,Washington,44531.0,49065.0,30295.0,1106366.0,0.04434789210803658,0.02738243944589765,0.0402497907564043,0.01286735131050665,14236.0,MT,WA,AZ,WA
27,Nebraska,17.0,134.0,7.0,1009.0,4798.0,2940.0,0.0,313.0,1806.0,254.0,248.0,6235.0,0.0,1463.0,686.0,1629.0,376.0,463.0,70.0,0.0,148.0,374.0,2695.0,2097.0,83.0,375.0,444.0,159.0,,0.0,0.0,141.0,361.0,930.0,551.0,1336.0,442.0,99.0,629.0,0.0,161.0,2140.0,462.0,2619.0,1047.0,836.0,0.0,715.0,873.0,0.0,1751.0,9495.0,0.0,Foreign Country,Texas,Iowa,43916.0,53411.0,53116.0,1964253.0,0.027191507407650643,0.027041323088217252,0.022357608719447038,-0.004683714368770214,-9200.0,NE,Foreign,TX,IA
28,Nevada,960.0,492.0,226.0,5792.0,62437.0,4875.0,141.0,720.0,6372.0,1603.0,2894.0,1574.0,1601.0,2577.0,1058.0,354.0,218.0,244.0,580.0,494.0,0.0,3607.0,1530.0,2251.0,435.0,1178.0,1328.0,85.0,108.0,41.0,787.0,1687.0,,1582.0,924.0,263.0,2496.0,1588.0,0.0,212.0,884.0,343.0,719.0,4317.0,3461.0,1635.0,0.0,4071.0,795.0,0.0,1060.0,11184.0,702.0,California,California,California,133301.0,144485.0,91831.0,3146632.0,0.04591734908943912,0.02918390202603927,0.04236307264402066,0.013179170617981389,41470.0,NV,CA,CA,CA
29,New Hampshire,127.0,370.0,0.0,13.0,2984.0,668.0,1726.0,38.0,2758.0,187.0,37.0,96.0,0.0,542.0,158.0,0.0,0.0,0.0,24752.0,450.0,2198.0,0.0,300.0,795.0,388.0,198.0,815.0,0.0,0.0,,538.0,185.0,553.0,4470.0,205.0,0.0,375.0,798.0,280.0,1314.0,119.0,0.0,831.0,1647.0,0.0,837.0,1322.0,81.0,13.0,0.0,0.0,2898.0,113.0,Massachusetts,Massachusetts,Massachusetts,53281.0,56179.0,44060.0,1387494.0,0.04048954445929136,0.031755092274272895,0.03840088677860949,0.006645794504336597,9221.0,NH,MA,MA,MA
30,New Jersey,0.0,246.0,0.0,456.0,8629.0,4712.0,2061.0,2044.0,7930.0,1472.0,350.0,90.0,283.0,2083.0,4098.0,206.0,1860.0,1495.0,2749.0,3042.0,654.0,2119.0,385.0,1601.0,0.0,0.0,8587.0,274.0,207.0,540.0,,717.0,165.0,91421.0,713.0,527.0,354.0,29573.0,2264.0,736.0,2491.0,290.0,1083.0,2402.0,154.0,2854.0,88.0,1498.0,988.0,636.0,39.0,52493.0,0.0,New York,Pennsylvania,New York,197166.0,249659.0,244791.0,9269175.0,0.02693432802811469,0.026409146445071974,0.021271148726828438,-0.005137997718243536,-47625.0,NJ,NY,PA,NY
31,New Mexico,254.0,484.0,526.0,3738.0,9947.0,8806.0,131.0,0.0,4563.0,713.0,82.0,0.0,598.0,1229.0,1508.0,244.0,340.0,1042.0,643.0,731.0,0.0,912.0,906.0,454.0,244.0,153.0,338.0,390.0,309.0,100.0,856.0,,1244.0,2249.0,850.0,161.0,1486.0,516.0,90.0,42.0,264.0,0.0,518.0,10712.0,198.0,1321.0,0.0,6064.0,433.0,492.0,884.0,6650.0,26.0,Texas,Texas,Texas,67791.0,74441.0,57585.0,2116950.0,0.03516426934977208,0.02720187061574435,0.03202295755686247,0.00482108694111812,10206.0,NM,TX,TX,TX
32,New York,1036.0,1930.0,1935.0,2472.0,31335.0,6112.0,12538.0,1521.0,24444.0,7342.0,962.0,1552.0,1007.0,8093.0,1334.0,2595.0,2365.0,2486.0,21608.0,7749.0,1742.0,3351.0,2538.0,2875.0,151.0,558.0,7361.0,0.0,598.0,2045.0,38222.0,805.0,1926.0,,4962.0,2134.0,1990.0,21804.0,2189.0,2118.0,4591.0,292.0,3946.0,16818.0,1633.0,9132.0,1366.0,8080.0,2142.0,643.0,0.0,86584.0,95.0,Foreign Country,Florida,New Jersey,286523.0,373107.0,569430.0,19854526.0,0.01879203764421271,0.028680110519888512,0.014431117620234298,-0.014248992899654214,-282907.0,NY,Foreign,FL,NJ
33,North Carolina,1730.0,3276.0,3063.0,5929.0,22507.0,6549.0,4741.0,762.0,37071.0,17698.0,1591.0,1260.0,1520.0,8920.0,3678.0,1105.0,2410.0,4005.0,9378.0,15645.0,1002.0,8406.0,2360.0,2263.0,695.0,233.0,,224.0,44.0,948.0,14884.0,631.0,2153.0,32759.0,11355.0,1502.0,2443.0,12408.0,941.0,679.0,23541.0,299.0,7365.0,14240.0,1821.0,29092.0,2117.0,6676.0,2443.0,497.0,110.0,42156.0,781.0,Foreign Country,South Carolina,Florida,337750.0,379906.0,236456.0,10567100.0,0.03595177484835007,0.022376621778917583,0.03196241163611587,0.009585789857198289,101294.0,NC,Foreign,SC,FL
34,North Dakota,445.0,377.0,0.0,1419.0,1525.0,922.0,47.0,0.0,1272.0,0.0,102.0,755.0,0.0,559.0,152.0,237.0,28.0,1405.0,246.0,36.0,66.0,675.0,15897.0,732.0,223.0,1020.0,73.0,,1056.0,28.0,73.0,611.0,6.0,149.0,222.0,347.0,639.0,189.0,373.0,0.0,244.0,1423.0,5.0,2127.0,141.0,736.0,0.0,572.0,569.0,0.0,494.0,1826.0,0.0,Minnesota,Minnesota,Minnesota,38217.0,40043.0,31390.0,777982.0,0.051470342501497464,0.04034797720255739,0.04912324449665931,0.00877526729410192,6827.0,ND,MN,MN,MN
35,Ohio,197.0,2258.0,1252.0,2770.0,12849.0,2726.0,1166.0,238.0,14785.0,3769.0,715.0,1995.0,584.0,11845.0,8028.0,861.0,12704.0,1579.0,2512.0,3329.0,66.0,11524.0,2060.0,2773.0,1048.0,100.0,6084.0,935.0,0.0,1037.0,3192.0,620.0,2415.0,11752.0,,1800.0,1631.0,14181.0,645.0,301.0,1894.0,603.0,5221.0,7248.0,1435.0,6125.0,32.0,3987.0,2243.0,7629.0,16.0,37684.0,70.0,Foreign Country,Florida,Florida,184829.0,222513.0,188165.0,11765227.0,0.018912767258974263,0.015993316576042263,0.015709769135776132,-0.00028354744026613116,-3336.0,OH,Foreign,FL,FL
36,Oklahoma,264.0,914.0,7390.0,961.0,12613.0,5189.0,19.0,85.0,4484.0,1293.0,1386.0,1109.0,853.0,3251.0,674.0,5899.0,873.0,1915.0,747.0,914.0,0.0,1336.0,1054.0,3106.0,178.0,539.0,1256.0,485.0,592.0,81.0,310.0,1262.0,1734.0,1332.0,672.0,,1322.0,805.0,705.0,0.0,1009.0,0.0,1498.0,27223.0,1043.0,1971.0,38.0,5754.0,2097.0,71.0,17.0,11543.0,46.0,Texas,Texas,Texas,108369.0,119912.0,70844.0,3991634.0,0.030040830396774854,0.017748120193384464,0.027149032200848074,0.00940091200746361,37525.0,OK,TX,TX,TX
37,Oregon,318.0,487.0,327.0,6545.0,51623.0,3850.0,249.0,94.0,2683.0,1291.0,1794.0,235.0,6445.0,1551.0,801.0,416.0,164.0,1234.0,802.0,288.0,223.0,1839.0,1335.0,739.0,781.0,1062.0,1079.0,184.0,371.0,425.0,159.0,1351.0,1602.0,4407.0,1975.0,457.0,,1381.0,33.0,0.0,591.0,178.0,781.0,6469.0,3590.0,824.0,108.0,18648.0,808.0,0.0,1020.0,13466.0,582.0,California,Washington,California,134199.0,147665.0,124937.0,4256465.0,0.03469193332965266,0.029352291161797408,0.03152827522368914,0.00217598406189173,9262.0,OR,CA,WA,CA
38,Pennsylvania,917.0,585.0,737.0,2626.0,14867.0,4692.0,3973.0,6699.0,15020.0,3622.0,1001.0,904.0,502.0,6000.0,2614.0,2590.0,1493.0,689.0,5682.0,22793.0,363.0,2737.0,890.0,2269.0,373.0,74.0,6008.0,187.0,0.0,819.0,41402.0,591.0,943.0,49702.0,10774.0,796.0,1377.0,,6249.0,971.0,2347.0,122.0,2354.0,9271.0,2876.0,11637.0,1112.0,6888.0,2238.0,2650.0,229.0,43554.0,232.0,New York,Florida,New York,266487.0,310041.0,262545.0,13013614.0,0.023824358091457148,0.0201746417251964,0.020477555274038405,0.00030291354884200497,3942.0,PA,NY,FL,NY
39,Puerto Rico,0.0,47.0,0.0,0.0,305.0,0.0,551.0,220.0,8215.0,326.0,0.0,36.0,0.0,1688.0,0.0,0.0,0.0,167.0,768.0,0.0,375.0,0.0,0.0,118.0,0.0,0.0,511.0,0.0,0.0,0.0,1771.0,0.0,78.0,2047.0,241.0,0.0,0.0,5030.0,,0.0,227.0,0.0,928.0,1310.0,0.0,1113.0,0.0,112.0,946.0,0.0,147.0,2859.0,0.0,Florida,Florida,Florida,27277.0,30136.0,54101.0,3262693.0,0.009236541715693141,0.01658170106718591,0.008360271714194378,-0.008221429352991532,-26824.0,PR,FL,FL,FL
