,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2018,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
20,Maryland,485.0,647.0,785.0,2240.0,7924.0,1168.0,1890.0,5811.0,11989.0,3676.0,892.0,322.0,470.0,1827.0,1048.0,573.0,745.0,1281.0,1753.0,,990.0,1635.0,284.0,1253.0,888.0,223.0,6582.0,291.0,576.0,1065.0,6333.0,1195.0,120.0,8372.0,3098.0,831.0,916.0,12461.0,1962.0,138.0,2515.0,154.0,1670.0,7408.0,1852.0,26522.0,44.0,1881.0,1731.0,5422.0,147.0,43531.0,941.0,Foreign Country,Virginia,Virginia,145026.0,188557.0,169790.0,6035802.0,0.031239759024567076,0.028130478766533427,0.02402762714880309,-0.004102851617730337,-24764.0,MD,Foreign,VA,VA
21,Massachusetts,241.0,483.0,222.0,1554.0,13901.0,1174.0,14224.0,887.0,9455.0,2988.0,257.0,79.0,44.0,3415.0,819.0,747.0,399.0,633.0,,3439.0,3188.0,2118.0,1578.0,1227.0,78.0,216.0,3170.0,0.0,194.0,11251.0,8026.0,78.0,321.0,19960.0,1123.0,261.0,1013.0,6014.0,5677.0,10630.0,1135.0,52.0,2139.0,4116.0,466.0,4260.0,1979.0,2069.0,703.0,115.0,44.0,60454.0,186.0,Foreign Country,New Hampshire,New York,148348.0,208802.0,179142.0,6882635.0,0.030337508817480513,0.026028112779480535,0.02155395426315648,-0.004474158516324055,-30794.0,MA,Foreign,NH,NY
22,Michigan,1025.0,537.0,755.0,4028.0,11239.0,3337.0,1388.0,86.0,12601.0,1477.0,496.0,506.0,509.0,10193.0,12702.0,1825.0,2221.0,1254.0,3536.0,1174.0,410.0,,1195.0,1926.0,1124.0,527.0,3767.0,311.0,1147.0,622.0,2313.0,331.0,1684.0,6478.0,13625.0,396.0,1265.0,4263.0,397.0,42.0,2627.0,354.0,4017.0,7873.0,599.0,4095.0,142.0,3169.0,3613.0,115.0,101.0,44379.0,90.0,Foreign Country,Florida,Ohio,139507.0,183886.0,152119.0,9984072.0,0.018417936088601924,0.01523616816865904,0.013972956124515127,-0.0012632120441439122,-12612.0,MI,Foreign,FL,OH
23,Minnesota,363.0,976.0,621.0,2176.0,4915.0,2605.0,342.0,0.0,5720.0,727.0,241.0,4626.0,544.0,8454.0,1388.0,936.0,443.0,382.0,819.0,1330.0,249.0,2043.0,,2483.0,415.0,812.0,1934.0,9793.0,1830.0,110.0,231.0,406.0,848.0,3536.0,1134.0,1111.0,974.0,1282.0,100.0,202.0,151.0,3896.0,1220.0,4757.0,626.0,810.0,85.0,5889.0,15270.0,0.0,424.0,25713.0,47.0,Foreign Country,Wisconsin,Wisconsin,100276.0,125989.0,112085.0,5606249.0,0.02247295830063916,0.019992868672083598,0.01788646918822193,-0.002106399483861668,-11809.0,MN,Foreign,WI,WI
24,Mississippi,191.0,8401.0,696.0,674.0,2066.0,284.0,0.0,0.0,3369.0,3358.0,489.0,70.0,0.0,3245.0,2858.0,583.0,251.0,12049.0,346.0,391.0,52.0,675.0,28.0,1991.0,,432.0,357.0,71.0,59.0,0.0,154.0,0.0,1023.0,1319.0,799.0,413.0,55.0,1071.0,303.0,0.0,658.0,0.0,10004.0,5853.0,468.0,695.0,0.0,128.0,1243.0,285.0,747.0,6945.0,334.0,Louisiana,Tennessee,Louisiana,68538.0,75483.0,76421.0,2981020.0,0.025321198784308725,0.025635856183453987,0.02299145929916606,-0.002644396884287928,-7883.0,MS,LA,TN,LA
25,Missouri,882.0,2378.0,8166.0,2009.0,8156.0,8782.0,361.0,235.0,7112.0,1919.0,322.0,4904.0,276.0,20041.0,3462.0,21037.0,2042.0,2063.0,497.0,682.0,182.0,2369.0,2160.0,,2814.0,499.0,2432.0,190.0,2071.0,0.0,1628.0,605.0,1481.0,3210.0,2286.0,4602.0,546.0,1605.0,777.0,40.0,2259.0,522.0,3153.0,10799.0,2886.0,3228.0,236.0,2521.0,1546.0,59.0,610.0,17721.0,106.0,Kansas,Kansas,Kansas,152748.0,170469.0,174748.0,6121623.0,0.027847026842391306,0.02854602447749559,0.024952206302152224,-0.003593818175343367,-22000.0,MO,KS,KS,KS
26,Montana,986.0,540.0,19.0,1787.0,4991.0,2921.0,323.0,0.0,1263.0,892.0,225.0,142.0,2157.0,549.0,391.0,1031.0,26.0,106.0,413.0,0.0,54.0,142.0,2505.0,187.0,0.0,,372.0,1978.0,93.0,257.0,90.0,1118.0,251.0,183.0,733.0,239.0,3284.0,271.0,131.0,0.0,675.0,375.0,240.0,2198.0,891.0,248.0,56.0,5450.0,774.0,0.0,1949.0,2640.0,364.0,Washington,Washington,Washington,43870.0,46510.0,35200.0,1060665.0,0.043849848915538836,0.033186727194731605,0.041360844375933965,0.00817411718120236,8670.0,MT,WA,WA,WA
27,Nebraska,34.0,268.0,236.0,1351.0,4148.0,4835.0,348.0,0.0,1111.0,982.0,420.0,6072.0,19.0,1696.0,669.0,4355.0,607.0,199.0,512.0,579.0,7.0,665.0,2242.0,2835.0,353.0,108.0,1362.0,393.0,,0.0,255.0,455.0,567.0,770.0,771.0,795.0,818.0,285.0,40.0,70.0,72.0,2753.0,920.0,6429.0,448.0,674.0,0.0,654.0,336.0,41.0,960.0,9305.0,10.0,Foreign Country,Iowa,Texas,54529.0,63834.0,54462.0,1925614.0,0.03314994593932117,0.028282926900199106,0.028317720997043022,3.479409684391602e-05,67.0,NE,Foreign,IA,TX
28,Nevada,458.0,397.0,49.0,6999.0,50707.0,3724.0,198.0,98.0,4018.0,1511.0,4959.0,508.0,875.0,2938.0,850.0,412.0,846.0,657.0,1992.0,474.0,0.0,1157.0,1070.0,1130.0,459.0,515.0,903.0,0.0,671.0,165.0,2179.0,2121.0,,2770.0,1913.0,1304.0,3113.0,1559.0,564.0,88.0,615.0,3.0,837.0,5129.0,7133.0,1616.0,26.0,6231.0,1151.0,0.0,791.0,12897.0,911.0,California,California,California,128794.0,141691.0,89840.0,3027341.0,0.04680377929014273,0.029676207602645357,0.042543605097674825,0.012867397495029468,38954.0,NV,CA,CA,CA
29,New Hampshire,45.0,158.0,569.0,704.0,1263.0,385.0,1298.0,238.0,3806.0,533.0,151.0,14.0,0.0,0.0,327.0,41.0,270.0,0.0,20416.0,423.0,4016.0,1002.0,52.0,359.0,0.0,0.0,1714.0,60.0,0.0,,534.0,102.0,453.0,1276.0,258.0,79.0,230.0,1585.0,1041.0,864.0,1027.0,0.0,246.0,786.0,31.0,836.0,1725.0,198.0,198.0,0.0,0.0,4994.0,0.0,Massachusetts,Massachusetts,Massachusetts,49313.0,54307.0,43663.0,1353465.0,0.04012442139249999,0.03226016188080224,0.03643463259116416,0.004174470710361922,5650.0,NH,MA,MA,MA
30,New Jersey,67.0,147.0,0.0,1626.0,9613.0,1505.0,2187.0,1720.0,13591.0,1817.0,305.0,163.0,255.0,972.0,312.0,248.0,112.0,353.0,4754.0,2788.0,101.0,960.0,353.0,336.0,239.0,0.0,6359.0,288.0,167.0,946.0,,0.0,204.0,64810.0,4034.0,254.0,195.0,24132.0,5863.0,223.0,1242.0,0.0,431.0,6504.0,19.0,2011.0,0.0,1507.0,505.0,304.0,0.0,56534.0,32.0,New York,Pennsylvania,New York,164554.0,221088.0,230697.0,8886025.0,0.024880416159081254,0.025961777060046532,0.018518291361998195,-0.007443485698048338,-66143.0,NJ,NY,PA,NY
31,New Mexico,197.0,1099.0,352.0,3284.0,7524.0,4877.0,55.0,0.0,2196.0,232.0,313.0,434.0,665.0,482.0,0.0,378.0,129.0,524.0,449.0,162.0,257.0,851.0,641.0,675.0,1010.0,303.0,405.0,205.0,344.0,538.0,1021.0,,868.0,1099.0,1090.0,2159.0,2009.0,1086.0,725.0,0.0,1270.0,0.0,776.0,14250.0,1199.0,987.0,192.0,2714.0,285.0,204.0,248.0,9575.0,245.0,Texas,Texas,Texas,61008.0,70583.0,74459.0,2092741.0,0.03372753723466019,0.03557965366951763,0.02915219800252396,-0.006427455666993671,-13451.0,NM,TX,TX,TX
32,New York,415.0,1395.0,52.0,3541.0,25255.0,4553.0,14420.0,1328.0,24084.0,7994.0,1181.0,2352.0,491.0,5977.0,2007.0,1262.0,986.0,2069.0,13568.0,7775.0,731.0,3743.0,1286.0,2335.0,447.0,372.0,9270.0,294.0,866.0,2474.0,36401.0,647.0,1853.0,,5284.0,1303.0,1414.0,19339.0,9431.0,1362.0,4457.0,431.0,3144.0,14708.0,364.0,9302.0,4072.0,1962.0,1935.0,1126.0,18.0,123671.0,582.0,Foreign Country,New Jersey,New Jersey,261658.0,385329.0,455706.0,19530351.0,0.01972975293685198,0.023333221200171977,0.013397506271136653,-0.009935714929035324,-194048.0,NY,Foreign,NJ,NJ
33,North Carolina,1562.0,3287.0,1897.0,2622.0,17536.0,5471.0,2702.0,1988.0,37585.0,17020.0,3402.0,1976.0,244.0,6544.0,3506.0,1815.0,3906.0,2454.0,5822.0,8717.0,1235.0,5793.0,3342.0,2993.0,3441.0,331.0,,177.0,1052.0,1862.0,11947.0,2306.0,857.0,25596.0,9431.0,2034.0,3066.0,12058.0,2393.0,1535.0,26091.0,57.0,7476.0,18748.0,1735.0,27843.0,1208.0,6790.0,1920.0,4624.0,1046.0,50362.0,819.0,Foreign Country,South Carolina,Florida,319862.0,370224.0,238256.0,10381615.0,0.035661503532928164,0.022949801162921182,0.030810427857322777,0.007860626694401594,81606.0,NC,Foreign,SC,FL
34,North Dakota,112.0,4.0,464.0,530.0,1040.0,522.0,0.0,0.0,1355.0,1194.0,204.0,166.0,433.0,467.0,113.0,306.0,0.0,778.0,0.0,281.0,0.0,411.0,10670.0,540.0,275.0,2167.0,179.0,,13.0,0.0,170.0,1285.0,14.0,2105.0,139.0,1631.0,399.0,733.0,119.0,0.0,114.0,1225.0,644.0,1098.0,321.0,132.0,0.0,683.0,475.0,0.0,290.0,3281.0,279.0,Minnesota,Minnesota,Minnesota,34080.0,37361.0,33006.0,758080.0,0.04928371675812579,0.043538940481215704,0.0449556775010553,0.0014167370198395965,1074.0,ND,MN,MN,MN
