,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2011,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,1079.0,18799.0,2112.0,4292.0,14949.0,2325.0,709.0,619.0,42666.0,,1006.0,950.0,126.0,6080.0,2442.0,4513.0,3686.0,6541.0,4436.0,3708.0,408.0,6992.0,1808.0,2514.0,5380.0,246.0,19138.0,201.0,4144.0,132.0,8371.0,791.0,774.0,14454.0,6863.0,1632.0,727.0,5791.0,1635.0,337.0,16914.0,536.0,16898.0,15760.0,793.0,9438.0,361.0,3701.0,2727.0,1340.0,504.0,41298.0,992.0,Florida,Florida,Florida,273340.0,314638.0,248202.0,9802431.0,0.03209795610905091,0.02532045367113525,0.02788491956740119,0.0025644658962659383,25138.0,GA,FL,FL,FL
11,Hawaii,844.0,1268.0,242.0,2900.0,10173.0,950.0,731.0,784.0,3160.0,2519.0,,478.0,112.0,1884.0,402.0,125.0,18.0,179.0,92.0,341.0,106.0,1303.0,933.0,308.0,371.0,85.0,2307.0,32.0,91.0,107.0,564.0,354.0,1548.0,4246.0,970.0,685.0,2030.0,870.0,238.0,58.0,1681.0,0.0,636.0,3007.0,1040.0,2523.0,0.0,3790.0,147.0,312.0,14.0,16237.0,114.0,Foreign Country,California,California,57672.0,73909.0,61568.0,1379329.0,0.05358330028586363,0.0446361962954451,0.04181163449764342,-0.002824561797801682,-3896.0,HI,Foreign,CA,CA
12,Idaho,4510.0,263.0,224.0,3543.0,9021.0,1813.0,0.0,0.0,1733.0,275.0,254.0,318.0,,390.0,296.0,479.0,120.0,51.0,396.0,0.0,0.0,615.0,566.0,384.0,62.0,1602.0,263.0,1201.0,439.0,129.0,84.0,141.0,3581.0,419.0,260.0,288.0,7170.0,343.0,249.0,0.0,55.0,842.0,296.0,1303.0,6059.0,905.0,0.0,8991.0,165.0,0.0,487.0,6054.0,34.0,California,Washington,California,60619.0,66673.0,57776.0,1583910.0,0.04209393210472817,0.0364768200213396,0.038271745238050145,0.0017949252167105481,2843.0,ID,CA,WA,CA
13,Illinois,4119.0,2823.0,3185.0,7657.0,13930.0,3271.0,1819.0,277.0,17548.0,6042.0,1269.0,8420.0,393.0,,23491.0,2533.0,5569.0,1315.0,3507.0,2565.0,693.0,10274.0,4496.0,13889.0,1521.0,304.0,4057.0,105.0,827.0,590.0,3009.0,1573.0,2454.0,6412.0,8384.0,1002.0,792.0,3012.0,2387.0,278.0,1582.0,1318.0,3223.0,11011.0,951.0,5233.0,49.0,3075.0,14507.0,352.0,58.0,69354.0,76.0,Foreign Country,Wisconsin,Indiana,217227.0,286581.0,268235.0,12867454.0,0.022271771867224083,0.020846004190106293,0.01688189442915436,-0.003964109760951934,-51008.0,IL,Foreign,WI,IN
14,Indiana,371.0,1562.0,2016.0,3975.0,7649.0,1930.0,1227.0,79.0,8595.0,2543.0,1057.0,916.0,1368.0,23071.0,,1321.0,10177.0,2241.0,952.0,480.0,275.0,7896.0,1168.0,1824.0,469.0,34.0,3038.0,70.0,622.0,90.0,651.0,504.0,511.0,2518.0,11109.0,844.0,505.0,3998.0,132.0,49.0,3306.0,235.0,3879.0,6326.0,123.0,1486.0,530.0,1028.0,2923.0,216.0,117.0,21187.0,121.0,Illinois,Illinois,Illinois,128127.0,149314.0,143884.0,6516528.0,0.022913121834203735,0.022079856021488743,0.019661850605107504,-0.0024180054163812394,-15757.0,IN,IL,IL,IL
15,Iowa,967.0,207.0,433.0,1411.0,3297.0,2891.0,424.0,0.0,707.0,1938.0,299.0,,161.0,13725.0,349.0,1776.0,387.0,228.0,466.0,487.0,26.0,1687.0,5634.0,3649.0,408.0,370.0,1760.0,604.0,6490.0,0.0,185.0,421.0,2009.0,2361.0,993.0,532.0,811.0,388.0,57.0,65.0,172.0,2842.0,623.0,2334.0,1482.0,720.0,38.0,856.0,2537.0,115.0,140.0,13345.0,44.0,Illinois,Nebraska,Illinois,70506.0,83851.0,74275.0,3066336.0,0.02734566596746084,0.0242227205368231,0.02299356626279703,-0.0012291542740260689,-3769.0,IA,IL,NE,IL
16,Kansas,108.0,434.0,998.0,2028.0,4743.0,5030.0,412.0,74.0,1581.0,1146.0,287.0,1715.0,264.0,2760.0,863.0,,1167.0,519.0,28.0,3180.0,481.0,1947.0,679.0,22033.0,1517.0,270.0,1223.0,379.0,1648.0,27.0,1189.0,769.0,657.0,780.0,1616.0,5022.0,285.0,1494.0,775.0,180.0,1102.0,104.0,1066.0,6575.0,196.0,1986.0,0.0,772.0,893.0,0.0,1285.0,14101.0,253.0,Missouri,Missouri,Missouri,84540.0,98641.0,94212.0,2869225.0,0.03437896993090469,0.03283534752415722,0.029464402408315833,-0.0033709451158413853,-9672.0,KS,MO,MO,MO
17,Kentucky,0.0,925.0,1058.0,1818.0,2130.0,221.0,176.0,0.0,7400.0,2725.0,63.0,536.0,36.0,4273.0,11071.0,253.0,,1399.0,1019.0,2076.0,71.0,3178.0,475.0,2793.0,1248.0,216.0,3916.0,117.0,471.0,52.0,1289.0,553.0,1358.0,2174.0,19617.0,1256.0,459.0,1490.0,192.0,640.0,1387.0,0.0,16852.0,4661.0,140.0,5154.0,151.0,1121.0,581.0,1174.0,57.0,14101.0,0.0,Ohio,Tennessee,Ohio,110022.0,124123.0,98959.0,4369821.0,0.02840459597772998,0.02264600769688278,0.025177690344753253,0.002531682647870473,11063.0,KY,OH,TN,OH
18,Louisiana,288.0,3065.0,2774.0,2010.0,3957.0,1202.0,358.0,0.0,5193.0,4425.0,688.0,468.0,230.0,1189.0,1549.0,312.0,1520.0,,439.0,1221.0,120.0,1163.0,698.0,1375.0,10255.0,278.0,2134.0,277.0,176.0,15.0,453.0,1028.0,994.0,1360.0,2641.0,4235.0,1531.0,455.0,393.0,268.0,1573.0,37.0,2495.0,30292.0,179.0,2055.0,87.0,1075.0,339.0,110.0,357.0,15257.0,32.0,Texas,Texas,Texas,99368.0,114625.0,86593.0,4575625.0,0.025051222510585985,0.018924846332468243,0.02171681464280836,0.002791968310340117,12775.0,LA,TX,TX,TX
19,Maine,37.0,634.0,38.0,325.0,829.0,290.0,2481.0,238.0,4304.0,507.0,177.0,275.0,0.0,675.0,164.0,523.0,158.0,138.0,4439.0,52.0,,702.0,296.0,325.0,0.0,10.0,1439.0,19.0,0.0,4302.0,694.0,144.0,150.0,2589.0,483.0,25.0,471.0,915.0,65.0,234.0,587.0,42.0,394.0,1637.0,182.0,570.0,612.0,88.0,321.0,43.0,21.0,4484.0,0.0,Foreign Country,Florida,Massachusetts,33644.0,38128.0,33729.0,1328284.0,0.02870470471676238,0.025392912961384764,0.025328920622397017,-6.399233898774642e-05,-85.0,ME,Foreign,FL,MA
20,Maryland,671.0,228.0,423.0,945.0,8595.0,1796.0,1608.0,6652.0,7825.0,7113.0,1170.0,110.0,389.0,2392.0,1318.0,689.0,848.0,860.0,3470.0,,1526.0,2077.0,810.0,1469.0,1109.0,73.0,6686.0,0.0,0.0,232.0,9627.0,797.0,1105.0,9222.0,3396.0,845.0,276.0,14158.0,779.0,197.0,2882.0,0.0,1942.0,3619.0,223.0,22089.0,40.0,1525.0,353.0,2027.0,80.0,41849.0,133.0,Foreign Country,Virginia,Virginia,136399.0,178248.0,150982.0,5839419.0,0.03052495462305411,0.025855654475214058,0.02335831698324782,-0.0024973374919662374,-14583.0,MD,Foreign,VA,VA
21,Massachusetts,225.0,1201.0,167.0,1017.0,11556.0,1388.0,9445.0,399.0,11396.0,3264.0,733.0,138.0,412.0,2991.0,640.0,969.0,180.0,977.0,,2762.0,4006.0,2629.0,862.0,1261.0,356.0,596.0,3964.0,61.0,637.0,12010.0,8332.0,199.0,163.0,19431.0,1757.0,90.0,178.0,6538.0,4413.0,10182.0,1621.0,44.0,371.0,5203.0,548.0,2984.0,2246.0,1673.0,441.0,911.0,0.0,55311.0,294.0,Foreign Country,New Hampshire,New York,143861.0,199172.0,145233.0,6613583.0,0.030115596946466084,0.021959806053692833,0.0217523542079989,-0.0002074518456939324,-1372.0,MA,Foreign,NH,NY
22,Michigan,3456.0,3527.0,2054.0,3840.0,7793.0,3425.0,1656.0,0.0,17712.0,4254.0,630.0,1709.0,882.0,9897.0,7668.0,1148.0,2578.0,955.0,2861.0,1035.0,599.0,,2671.0,2509.0,715.0,84.0,3405.0,159.0,439.0,73.0,1849.0,508.0,1215.0,6087.0,11224.0,917.0,647.0,2864.0,908.0,385.0,2185.0,571.0,3106.0,9935.0,642.0,2327.0,0.0,1430.0,4018.0,417.0,841.0,42346.0,478.0,Foreign Country,Florida,Florida,140288.0,182634.0,185485.0,9882412.0,0.01848071098432245,0.018769203307856423,0.014195724687454845,-0.004573478620401578,-45197.0,MI,Foreign,FL,FL
23,Minnesota,893.0,123.0,951.0,2314.0,6638.0,2662.0,74.0,86.0,2820.0,840.0,901.0,6175.0,402.0,8209.0,786.0,606.0,755.0,573.0,970.0,424.0,321.0,5164.0,,1345.0,549.0,1457.0,845.0,7574.0,1936.0,21.0,631.0,540.0,2682.0,2416.0,1961.0,546.0,1800.0,870.0,54.0,0.0,447.0,5305.0,874.0,3062.0,919.0,1034.0,177.0,1413.0,19255.0,92.0,224.0,24573.0,35.0,Foreign Country,Wisconsin,Wisconsin,100751.0,125324.0,102844.0,5346143.0,0.023441946839057617,0.01923704622192111,0.018845549024782915,-0.0003914971971381957,-2093.0,MN,Foreign,WI,WI
24,Mississippi,117.0,8922.0,2315.0,556.0,4723.0,484.0,54.0,0.0,6152.0,3136.0,369.0,650.0,55.0,2068.0,611.0,66.0,1626.0,7139.0,1445.0,265.0,0.0,1610.0,614.0,1581.0,,0.0,483.0,0.0,118.0,65.0,269.0,1075.0,84.0,364.0,991.0,566.0,74.0,2568.0,318.0,41.0,398.0,6.0,7683.0,5243.0,332.0,1453.0,0.0,286.0,1136.0,303.0,0.0,7135.0,87.0,Alabama,Louisiana,Alabama,68501.0,75636.0,68541.0,2978731.0,0.025392020964632254,0.023010134181300695,0.022996705644114893,-1.3428537185802142e-05,-40.0,MS,AL,LA,AL
25,Missouri,2043.0,1395.0,6168.0,2356.0,8386.0,3144.0,1516.0,0.0,4513.0,2964.0,871.0,4811.0,560.0,20161.0,4404.0,20884.0,1993.0,1728.0,463.0,716.0,291.0,2830.0,2026.0,,1641.0,845.0,3669.0,977.0,4860.0,769.0,1114.0,1016.0,1544.0,2904.0,3240.0,6073.0,777.0,1810.0,709.0,359.0,267.0,361.0,2676.0,10293.0,1697.0,2684.0,88.0,2518.0,1503.0,196.0,1120.0,23440.0,222.0,Foreign Country,Kansas,Kansas,150155.0,173595.0,138393.0,6010275.0,0.028883037797771318,0.02302606785879182,0.024983049860447318,0.001956982001655498,11762.0,MO,Foreign,KS,KS
26,Montana,1118.0,449.0,49.0,1971.0,3033.0,2856.0,58.0,365.0,291.0,231.0,32.0,417.0,1543.0,765.0,646.0,845.0,0.0,0.0,10.0,57.0,71.0,353.0,969.0,158.0,0.0,,1173.0,360.0,384.0,0.0,889.0,264.0,688.0,422.0,321.0,96.0,1959.0,840.0,353.0,0.0,77.0,227.0,266.0,1329.0,1232.0,278.0,53.0,3835.0,146.0,14.0,2413.0,2706.0,0.0,Washington,Colorado,Washington,33906.0,36612.0,31166.0,997316.0,0.03671053106537948,0.031249874663597094,0.03399724861528342,0.002747373951686328,2740.0,MT,WA,CO,WA
27,Nebraska,721.0,169.0,161.0,1646.0,5124.0,3245.0,381.0,0.0,1105.0,434.0,275.0,9575.0,506.0,1415.0,615.0,3040.0,352.0,222.0,0.0,318.0,122.0,683.0,1455.0,1848.0,424.0,64.0,829.0,292.0,,0.0,119.0,242.0,240.0,544.0,268.0,1255.0,1556.0,252.0,0.0,0.0,243.0,2999.0,226.0,5343.0,734.0,615.0,0.0,835.0,560.0,24.0,965.0,6585.0,11.0,Iowa,Iowa,Iowa,52052.0,58637.0,52730.0,1840672.0,0.031856300307713706,0.02864714625962692,0.028278802524295474,-0.0003683437353314452,-678.0,NE,IA,IA,IA
28,Nevada,597.0,280.0,310.0,10142.0,40114.0,2714.0,189.0,184.0,2923.0,1731.0,4093.0,114.0,3929.0,1668.0,855.0,602.0,628.0,78.0,256.0,931.0,49.0,1663.0,1055.0,335.0,203.0,1137.0,1333.0,0.0,32.0,0.0,2118.0,2136.0,,1516.0,1354.0,258.0,1691.0,570.0,153.0,86.0,165.0,588.0,96.0,7249.0,3365.0,1740.0,0.0,4680.0,2672.0,0.0,933.0,12726.0,127.0,California,California,California,109642.0,122368.0,115705.0,2712730.0,0.04510880183431451,0.042652604571778246,0.04041758671154151,-0.002235017860236735,-6063.0,NV,CA,CA,CA
29,New Hampshire,0.0,193.0,22.0,246.0,547.0,403.0,1617.0,20.0,1970.0,535.0,0.0,47.0,0.0,478.0,470.0,0.0,0.0,0.0,15526.0,222.0,3080.0,155.0,104.0,153.0,160.0,230.0,1297.0,47.0,33.0,,294.0,186.0,186.0,1471.0,248.0,0.0,198.0,1015.0,0.0,608.0,588.0,86.0,126.0,605.0,158.0,880.0,2138.0,428.0,0.0,0.0,162.0,5313.0,0.0,Massachusetts,Massachusetts,Massachusetts,36932.0,42245.0,43132.0,1320202.0,0.031998891078789456,0.03267075795976676,0.027974506931515025,-0.004696251028251736,-6200.0,NH,MA,MA,MA
30,New Jersey,1198.0,189.0,57.0,3784.0,5986.0,2203.0,1924.0,2100.0,12907.0,4268.0,264.0,332.0,256.0,3690.0,718.0,317.0,102.0,871.0,4675.0,5335.0,624.0,1889.0,1261.0,583.0,510.0,49.0,2482.0,61.0,312.0,499.0,,355.0,899.0,40815.0,1121.0,773.0,360.0,19733.0,4312.0,463.0,1586.0,0.0,1412.0,3801.0,256.0,4458.0,0.0,2454.0,214.0,1252.0,15.0,56332.0,73.0,Foreign Country,New York,New York,143798.0,200130.0,217484.0,8828117.0,0.022669613463437332,0.024635378076661194,0.016288637769526614,-0.00834674030713458,-73686.0,NJ,Foreign,NY,NY
31,New Mexico,416.0,410.0,682.0,7444.0,7066.0,5525.0,0.0,0.0,2806.0,676.0,81.0,0.0,355.0,466.0,2030.0,1333.0,87.0,184.0,252.0,2277.0,510.0,908.0,438.0,1183.0,556.0,544.0,522.0,264.0,353.0,114.0,245.0,,2099.0,1445.0,1742.0,234.0,916.0,492.0,99.0,0.0,145.0,240.0,899.0,13633.0,303.0,425.0,71.0,924.0,340.0,0.0,283.0,11433.0,0.0,Texas,Texas,Texas,62017.0,73450.0,61482.0,2080450.0,0.03530486192890961,0.02955226032829436,0.029809416232065178,0.0002571559037708171,535.0,NM,TX,TX,TX
32,New York,6124.0,1812.0,1041.0,2821.0,25761.0,3724.0,15123.0,1124.0,29344.0,10584.0,1002.0,928.0,434.0,6914.0,2198.0,838.0,2414.0,1495.0,14646.0,5037.0,2915.0,3936.0,1824.0,1417.0,401.0,391.0,9336.0,374.0,579.0,2972.0,41450.0,461.0,1785.0,,5191.0,1425.0,2189.0,26596.0,10582.0,1393.0,6947.0,112.0,2660.0,9151.0,773.0,10800.0,3882.0,2986.0,1878.0,631.0,688.0,144275.0,254.0,Foreign Country,Florida,New Jersey,289343.0,433618.0,378102.0,19499241.0,0.022237686071986083,0.019390600895696403,0.014838680131190747,-0.004551920764505656,-88759.0,NY,Foreign,FL,NJ
33,North Carolina,3991.0,5420.0,327.0,4286.0,15373.0,3919.0,1975.0,954.0,28044.0,16192.0,1806.0,654.0,675.0,5971.0,3228.0,4995.0,1637.0,2936.0,9053.0,10485.0,824.0,7530.0,1294.0,2638.0,1273.0,563.0,,189.0,1056.0,2078.0,10374.0,1737.0,1048.0,18321.0,10187.0,1390.0,1175.0,9450.0,844.0,444.0,20427.0,565.0,6057.0,6621.0,961.0,27302.0,212.0,3295.0,2291.0,2780.0,153.0,41947.0,582.0,Foreign Country,Florida,Florida,265582.0,307529.0,223631.0,9657592.0,0.03184323794171466,0.023155979254455977,0.027499815689045467,0.00434383643458949,41951.0,NC,Foreign,FL,FL
34,North Dakota,393.0,97.0,249.0,1313.0,1356.0,1229.0,0.0,84.0,459.0,364.0,138.0,208.0,1209.0,571.0,130.0,75.0,0.0,422.0,369.0,10.0,50.0,328.0,12244.0,330.0,80.0,1227.0,900.0,,218.0,0.0,183.0,99.0,845.0,264.0,286.0,59.0,264.0,652.0,76.0,0.0,1.0,1293.0,113.0,1862.0,429.0,166.0,0.0,404.0,1398.0,0.0,139.0,2832.0,0.0,Minnesota,Minnesota,Minnesota,32586.0,35418.0,26278.0,685225.0,0.051688131635594145,0.038349447261848295,0.04755518260425408,0.009205735342405784,6308.0,ND,MN,MN,MN
35,Ohio,1637.0,1567.0,1952.0,6763.0,9032.0,2690.0,1189.0,263.0,16492.0,4290.0,1044.0,1146.0,312.0,7027.0,11588.0,657.0,12744.0,1872.0,2101.0,4982.0,0.0,14330.0,1788.0,2003.0,691.0,101.0,4572.0,204.0,1176.0,1992.0,3936.0,255.0,1851.0,8784.0,,2333.0,1326.0,14292.0,1607.0,369.0,3826.0,34.0,6468.0,11987.0,691.0,5425.0,68.0,1979.0,2534.0,7548.0,1280.0,35026.0,458.0,Foreign Country,Kentucky,Florida,193256.0,228282.0,205743.0,11544663.0,0.019773812366805338,0.017821481666463544,0.01673985633015013,-0.0010816253363134139,-12487.0,OH,Foreign,KY,FL
36,Oklahoma,1137.0,591.0,6894.0,3770.0,8233.0,3273.0,97.0,66.0,6056.0,3514.0,140.0,580.0,21.0,2179.0,2113.0,4626.0,1398.0,1934.0,160.0,432.0,271.0,1038.0,497.0,5781.0,199.0,803.0,1322.0,928.0,1979.0,0.0,391.0,403.0,705.0,1858.0,1608.0,,917.0,1116.0,105.0,152.0,2015.0,600.0,1700.0,31595.0,587.0,1013.0,0.0,1246.0,942.0,44.0,1763.0,16129.0,47.0,Texas,Texas,Texas,108839.0,124968.0,81088.0,3788379.0,0.032987195842865774,0.021404405419837878,0.028729702070463384,0.007325296650625507,27751.0,OK,TX,TX,TX
37,Oregon,1935.0,758.0,988.0,7911.0,34214.0,2110.0,949.0,251.0,3384.0,1946.0,2491.0,659.0,6236.0,1350.0,1371.0,1263.0,71.0,0.0,1423.0,453.0,269.0,1652.0,1413.0,1172.0,7.0,1079.0,1099.0,313.0,324.0,427.0,1322.0,537.0,7222.0,2056.0,949.0,2034.0,,1407.0,4.0,0.0,370.0,417.0,673.0,4498.0,3443.0,1179.0,176.0,21862.0,914.0,66.0,914.0,22802.0,549.0,California,Washington,California,128110.0,150912.0,109744.0,3872036.0,0.03897484424215064,0.02834271168966404,0.033085952713249565,0.004743241023585525,18366.0,OR,CA,WA,CA
38,Pennsylvania,759.0,1332.0,582.0,2278.0,10672.0,2491.0,4150.0,5177.0,19299.0,4627.0,495.0,1176.0,236.0,3902.0,4086.0,2323.0,4013.0,615.0,6284.0,17751.0,608.0,4406.0,853.0,1761.0,1238.0,338.0,11254.0,195.0,582.0,1326.0,36133.0,325.0,1057.0,29436.0,13075.0,283.0,1594.0,,2723.0,799.0,3438.0,142.0,3742.0,7006.0,1246.0,8419.0,446.0,3688.0,2426.0,4631.0,195.0,49665.0,166.0,Foreign Country,New York,New Jersey,235779.0,285444.0,215516.0,12745815.0,0.022395115573229332,0.016908765739970334,0.018498542462761305,0.0015897767227909705,20263.0,PA,Foreign,NY,NJ
39,Puerto Rico,378.0,35.0,0.0,229.0,207.0,0.0,1849.0,13.0,6614.0,247.0,0.0,0.0,13.0,624.0,784.0,38.0,0.0,0.0,1412.0,70.0,0.0,88.0,0.0,101.0,27.0,0.0,200.0,0.0,0.0,0.0,2150.0,51.0,0.0,2615.0,0.0,79.0,0.0,1978.0,,490.0,3.0,113.0,224.0,444.0,0.0,1077.0,0.0,41.0,229.0,14.0,0.0,4681.0,0.0,Florida,Florida,Florida,22437.0,27118.0,76218.0,3678732.0,0.007371561722897999,0.020718551935830064,0.0060991124115592,-0.014619439524270864,-53781.0,PR,FL,FL,FL
