,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2014,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
17,Kentucky,623.0,1409.0,703.0,1443.0,3709.0,2376.0,259.0,139.0,6905.0,4392.0,423.0,1043.0,473.0,5478.0,12431.0,913.0,,1251.0,390.0,1168.0,155.0,2612.0,640.0,2490.0,571.0,0.0,3965.0,0.0,525.0,69.0,757.0,74.0,665.0,2414.0,16715.0,1012.0,375.0,1952.0,84.0,0.0,335.0,482.0,11393.0,5568.0,155.0,1779.0,144.0,1547.0,194.0,2220.0,291.0,13841.0,0.0,Ohio,Ohio,Ohio,104711.0,118552.0,98189.0,4414349.0,0.02685605510574719,0.02224314389279144,0.023720598439316874,0.0014774545465254321,6522.0,KY,OH,OH,OH
18,Louisiana,890.0,4808.0,2293.0,967.0,4079.0,2540.0,716.0,122.0,7182.0,6384.0,1186.0,0.0,0.0,1961.0,150.0,1013.0,1734.0,,1484.0,1013.0,0.0,1372.0,404.0,2971.0,7926.0,396.0,3185.0,167.0,314.0,291.0,543.0,301.0,1001.0,2061.0,2303.0,2385.0,646.0,585.0,60.0,123.0,911.0,365.0,2479.0,21516.0,445.0,3433.0,0.0,1518.0,648.0,369.0,251.0,13356.0,131.0,Texas,Texas,Texas,97622.0,110978.0,85212.0,4644013.0,0.023897004594948378,0.018348785845345394,0.02102104365340924,0.002672257808063846,12410.0,LA,TX,TX,TX
19,Maine,0.0,0.0,0.0,612.0,2063.0,546.0,1470.0,324.0,2694.0,169.0,0.0,198.0,67.0,829.0,116.0,161.0,269.0,1014.0,6232.0,365.0,,268.0,237.0,383.0,0.0,64.0,781.0,30.0,0.0,4100.0,941.0,923.0,418.0,3505.0,304.0,242.0,0.0,2269.0,0.0,438.0,240.0,63.0,15.0,2219.0,854.0,752.0,1086.0,832.0,720.0,17.0,81.0,5565.0,0.0,Massachusetts,Florida,Massachusetts,38911.0,44476.0,31909.0,1330513.0,0.033427707959260824,0.02398247893857482,0.029245110720451436,0.005262631781876616,7002.0,ME,MA,FL,MA
20,Maryland,657.0,770.0,500.0,2018.0,7073.0,1834.0,1784.0,4790.0,8637.0,6667.0,2157.0,476.0,78.0,2076.0,1057.0,128.0,804.0,1343.0,4088.0,,332.0,2437.0,688.0,1117.0,294.0,39.0,8842.0,140.0,206.0,644.0,7384.0,388.0,521.0,14661.0,2948.0,335.0,392.0,13633.0,1154.0,865.0,2576.0,0.0,787.0,5285.0,977.0,21822.0,301.0,1244.0,754.0,2598.0,219.0,45739.0,51.0,Foreign Country,Virginia,Virginia,140571.0,186310.0,163642.0,5957283.0,0.031274324217936265,0.027469233877255788,0.02359649524791755,-0.0038727386293382383,-23071.0,MD,Foreign,VA,VA
21,Massachusetts,1874.0,519.0,234.0,1011.0,14490.0,3008.0,13287.0,88.0,9570.0,2718.0,404.0,681.0,441.0,3199.0,1269.0,402.0,253.0,531.0,,3344.0,3944.0,1817.0,922.0,1058.0,119.0,297.0,3035.0,50.0,0.0,11177.0,5381.0,213.0,384.0,20548.0,1436.0,784.0,512.0,7067.0,4441.0,9501.0,1094.0,123.0,1085.0,5352.0,624.0,5948.0,2765.0,1314.0,839.0,221.0,0.0,66522.0,68.0,Foreign Country,Florida,New York,149442.0,215964.0,154800.0,6762596.0,0.03193507345404043,0.02289061774501981,0.022098318456403428,-0.000792299288616384,-5358.0,MA,Foreign,FL,NY
22,Michigan,2119.0,2362.0,788.0,6338.0,9754.0,1938.0,1124.0,112.0,11186.0,5007.0,881.0,1525.0,132.0,14603.0,10692.0,1118.0,3747.0,1212.0,2248.0,1425.0,261.0,,2002.0,2185.0,797.0,289.0,3778.0,725.0,455.0,332.0,1774.0,579.0,1193.0,6226.0,12829.0,1174.0,443.0,3731.0,717.0,359.0,2444.0,455.0,7041.0,9446.0,403.0,3049.0,35.0,3049.0,5538.0,560.0,117.0,47187.0,232.0,Foreign Country,Florida,Illinois,150529.0,197716.0,173058.0,9929848.0,0.01991128162284055,0.01742806133588349,0.015159245136481444,-0.002268816199402045,-22529.0,MI,Foreign,FL,IL
23,Minnesota,860.0,392.0,570.0,2837.0,9039.0,3451.0,200.0,86.0,3762.0,2539.0,110.0,5975.0,326.0,9734.0,2682.0,409.0,308.0,523.0,1127.0,378.0,136.0,1901.0,,1842.0,913.0,965.0,1152.0,8587.0,881.0,188.0,749.0,557.0,942.0,1468.0,1955.0,505.0,1219.0,1665.0,189.0,270.0,414.0,4339.0,1214.0,3654.0,818.0,1949.0,95.0,1930.0,20375.0,680.0,42.0,29609.0,103.0,Foreign Country,Wisconsin,Wisconsin,107005.0,136614.0,121447.0,5451079.0,0.02506182720888837,0.022279442290232813,0.019630058562717583,-0.0026493837275152303,-14442.0,MN,Foreign,WI,WI
24,Mississippi,195.0,6816.0,1462.0,713.0,6158.0,656.0,118.0,0.0,7000.0,4594.0,415.0,247.0,0.0,3500.0,1225.0,299.0,722.0,7162.0,536.0,139.0,0.0,2849.0,68.0,1073.0,,457.0,1198.0,0.0,680.0,157.0,59.0,751.0,126.0,1086.0,1093.0,376.0,148.0,946.0,1343.0,0.0,2005.0,0.0,10017.0,5546.0,657.0,818.0,0.0,851.0,506.0,447.0,0.0,6856.0,0.0,Tennessee,Texas,Tennessee,75214.0,82070.0,72535.0,2990468.0,0.02744386497364292,0.024255400826893984,0.02515124722953063,0.000895846402636645,2679.0,MS,TN,TX,TN
25,Missouri,1013.0,2807.0,8043.0,3741.0,6925.0,2959.0,225.0,0.0,5044.0,3133.0,203.0,3502.0,1092.0,24210.0,4004.0,18850.0,881.0,2100.0,1140.0,2050.0,375.0,2985.0,1394.0,,841.0,658.0,2746.0,890.0,3258.0,55.0,1160.0,1398.0,942.0,3116.0,2639.0,6677.0,3351.0,2162.0,776.0,486.0,1617.0,663.0,3214.0,11322.0,1151.0,3540.0,0.0,1877.0,1506.0,288.0,709.0,19137.0,47.0,Illinois,Kansas,Illinois,153765.0,172902.0,154130.0,6056202.0,0.02854957612047947,0.02544994371059618,0.025389674915070534,-6.02687955256441e-05,-365.0,MO,IL,KS,IL
26,Montana,381.0,134.0,288.0,1873.0,5468.0,1899.0,24.0,0.0,1158.0,68.0,674.0,272.0,1788.0,673.0,685.0,840.0,124.0,249.0,926.0,156.0,11.0,842.0,739.0,114.0,398.0,,110.0,1090.0,406.0,0.0,0.0,352.0,709.0,84.0,231.0,0.0,1953.0,527.0,14.0,0.0,0.0,444.0,15.0,2169.0,1972.0,511.0,178.0,5354.0,120.0,0.0,1552.0,2944.0,0.0,California,Washington,California,37575.0,40519.0,35570.0,1021869.0,0.03965185361333008,0.03480876707288312,0.03677085810412098,0.0019620910312378587,2005.0,MT,CA,WA,CA
27,Nebraska,521.0,510.0,166.0,1149.0,2391.0,3727.0,0.0,0.0,2684.0,1317.0,117.0,7598.0,415.0,2717.0,559.0,3351.0,329.0,405.0,857.0,519.0,200.0,319.0,2135.0,1493.0,0.0,567.0,363.0,396.0,,0.0,106.0,591.0,801.0,932.0,543.0,560.0,232.0,1066.0,0.0,237.0,418.0,2704.0,401.0,3377.0,1656.0,1536.0,0.0,533.0,537.0,0.0,1165.0,9115.0,65.0,Foreign Country,Iowa,Iowa,52265.0,61380.0,43108.0,1879321.0,0.032660732253829976,0.02293807178230861,0.027810576266640984,0.0048725044843323725,9157.0,NE,Foreign,IA,IA
28,Nevada,2893.0,475.0,86.0,8488.0,48954.0,3309.0,313.0,234.0,4116.0,2084.0,2210.0,1404.0,1371.0,3699.0,533.0,1106.0,649.0,309.0,536.0,871.0,11.0,1323.0,1522.0,1011.0,643.0,981.0,1079.0,32.0,506.0,213.0,1206.0,2987.0,,2175.0,1680.0,1402.0,4032.0,2745.0,97.0,41.0,304.0,176.0,1945.0,5291.0,5977.0,1332.0,162.0,5753.0,754.0,493.0,359.0,13240.0,70.0,California,California,California,129942.0,143182.0,103006.0,2817628.0,0.05081650239137317,0.03655770030678287,0.046117514448323196,0.009559814141540328,26936.0,NV,CA,CA,CA
29,New Hampshire,130.0,44.0,63.0,146.0,1658.0,260.0,3151.0,0.0,2303.0,177.0,0.0,0.0,0.0,819.0,0.0,165.0,309.0,164.0,14692.0,357.0,4155.0,157.0,0.0,0.0,588.0,0.0,343.0,523.0,0.0,,1035.0,0.0,434.0,2479.0,328.0,148.0,247.0,1531.0,456.0,767.0,78.0,0.0,119.0,83.0,480.0,846.0,2200.0,148.0,184.0,0.0,0.0,5074.0,0.0,Massachusetts,Massachusetts,Massachusetts,41767.0,46841.0,41385.0,1333341.0,0.035130547999349004,0.031038571528213713,0.03132506988084818,0.00028649835263446985,382.0,NH,MA,MA,MA
30,New Jersey,382.0,216.0,422.0,1074.0,5961.0,1070.0,2269.0,1777.0,10532.0,3884.0,227.0,12.0,0.0,2167.0,795.0,502.0,503.0,894.0,2956.0,3388.0,133.0,1442.0,1277.0,179.0,394.0,327.0,4386.0,131.0,44.0,370.0,,652.0,226.0,44690.0,1520.0,72.0,430.0,18958.0,4180.0,913.0,873.0,0.0,1684.0,2885.0,113.0,4814.0,290.0,645.0,1082.0,385.0,0.0,59403.0,0.0,Foreign Country,Pennsylvania,New York,132126.0,191529.0,207494.0,8864525.0,0.021606233836556386,0.023407232762048726,0.014905028752245609,-0.008502204009803118,-75368.0,NJ,Foreign,PA,NY
31,New Mexico,1526.0,41.0,106.0,8577.0,4986.0,4475.0,307.0,0.0,3064.0,87.0,304.0,27.0,594.0,2465.0,1201.0,490.0,65.0,1088.0,195.0,982.0,515.0,662.0,577.0,1680.0,667.0,691.0,636.0,0.0,1203.0,436.0,300.0,,1163.0,1168.0,613.0,3394.0,1219.0,942.0,588.0,0.0,212.0,145.0,93.0,17073.0,297.0,1057.0,245.0,1584.0,996.0,25.0,692.0,8073.0,102.0,Texas,Texas,Texas,69555.0,77628.0,70068.0,2089568.0,0.03715026263801896,0.03353228992787026,0.033286784636824454,-0.00024550529104580554,-513.0,NM,TX,TX,TX
32,New York,3180.0,1662.0,611.0,7696.0,22241.0,2148.0,14649.0,1931.0,22356.0,6111.0,1294.0,803.0,704.0,6736.0,1011.0,1047.0,1005.0,825.0,15222.0,8078.0,1350.0,3827.0,1221.0,2344.0,1724.0,394.0,12174.0,210.0,55.0,2179.0,35637.0,1419.0,2713.0,,4766.0,869.0,831.0,21930.0,4885.0,1541.0,4796.0,19.0,2957.0,12941.0,2259.0,9743.0,1933.0,3532.0,1983.0,271.0,320.0,153170.0,349.0,Foreign Country,Florida,New Jersey,260482.0,413652.0,423019.0,19651049.0,0.021049868635511518,0.0215265353009908,0.013255373797093479,-0.008271161503897322,-162537.0,NY,Foreign,FL,NJ
33,North Carolina,2467.0,4264.0,571.0,2246.0,16448.0,5108.0,4754.0,812.0,25532.0,15696.0,2546.0,1753.0,293.0,7134.0,2349.0,2627.0,2872.0,1195.0,3880.0,8196.0,1715.0,6339.0,2427.0,2572.0,1029.0,207.0,,501.0,1096.0,1202.0,12697.0,930.0,1870.0,26255.0,11082.0,685.0,1311.0,10594.0,1276.0,1356.0,26379.0,542.0,6397.0,15604.0,655.0,28250.0,564.0,4435.0,1710.0,4987.0,675.0,43995.0,715.0,Foreign Country,South Carolina,Virginia,286800.0,330795.0,247810.0,9932887.0,0.03330300646730402,0.02494843644148977,0.028873780603766056,0.003925344162276287,38990.0,NC,Foreign,SC,VA
34,North Dakota,390.0,402.0,192.0,887.0,1243.0,1018.0,0.0,0.0,1547.0,410.0,348.0,296.0,345.0,309.0,147.0,640.0,322.0,0.0,53.0,0.0,0.0,1284.0,13756.0,1364.0,331.0,1868.0,18.0,,490.0,46.0,42.0,162.0,268.0,915.0,843.0,278.0,313.0,1185.0,0.0,0.0,308.0,2452.0,376.0,1064.0,330.0,160.0,0.0,1181.0,445.0,68.0,944.0,3008.0,215.0,Minnesota,Minnesota,Minnesota,39255.0,42263.0,27641.0,737401.0,0.057313456314813785,0.03748435383190422,0.05323426466739264,0.01574991083548842,11614.0,ND,MN,MN,MN
35,Ohio,1455.0,1189.0,1467.0,3348.0,7793.0,3917.0,1251.0,878.0,14377.0,4924.0,355.0,1414.0,234.0,9076.0,10968.0,1060.0,18410.0,605.0,1977.0,3751.0,177.0,13480.0,1631.0,3277.0,994.0,528.0,10004.0,129.0,339.0,1404.0,3952.0,987.0,1618.0,7759.0,,871.0,1538.0,18580.0,1874.0,958.0,1717.0,464.0,6388.0,8360.0,982.0,6403.0,56.0,4084.0,2789.0,8018.0,136.0,40078.0,0.0,Foreign Country,Florida,Pennsylvania,197946.0,238024.0,207041.0,11602700.0,0.0205145354098615,0.017844208675566894,0.01706033940375947,-0.0007838692718074233,-9095.0,OH,Foreign,FL,PA
36,Oklahoma,1248.0,993.0,7333.0,3729.0,8180.0,4190.0,176.0,83.0,4894.0,1731.0,255.0,2982.0,233.0,1396.0,1793.0,8779.0,920.0,1126.0,420.0,709.0,55.0,778.0,846.0,6309.0,850.0,67.0,1169.0,626.0,534.0,91.0,639.0,1152.0,829.0,2187.0,1711.0,,273.0,1407.0,359.0,117.0,779.0,505.0,3079.0,29191.0,1008.0,985.0,0.0,3102.0,1164.0,38.0,469.0,16251.0,484.0,Texas,Texas,Texas,111973.0,128224.0,102573.0,3878187.0,0.03306287190380454,0.026448698837884817,0.02887251182060071,0.002423812982715892,9400.0,OK,TX,TX,TX
37,Oregon,4211.0,156.0,570.0,9446.0,35334.0,5446.0,848.0,0.0,1319.0,1142.0,3491.0,509.0,4995.0,1514.0,1099.0,671.0,91.0,1054.0,1335.0,987.0,230.0,980.0,2717.0,767.0,0.0,1800.0,1810.0,947.0,414.0,0.0,705.0,2617.0,3385.0,2117.0,828.0,1860.0,,1972.0,78.0,161.0,163.0,602.0,371.0,7480.0,4149.0,1506.0,122.0,21655.0,1276.0,0.0,1885.0,23078.0,196.0,California,Washington,California,137011.0,160089.0,103050.0,3963244.0,0.040393425184015924,0.026001427113748234,0.03457041756702338,0.008568990453275145,33961.0,OR,CA,WA,CA
38,Pennsylvania,2361.0,1535.0,549.0,1735.0,9151.0,2615.0,2670.0,5611.0,16230.0,4692.0,761.0,1434.0,362.0,3522.0,2555.0,1186.0,1746.0,1628.0,4974.0,21776.0,1280.0,5263.0,1521.0,1993.0,12.0,847.0,10006.0,220.0,0.0,550.0,39423.0,506.0,868.0,31145.0,10588.0,897.0,794.0,,7437.0,1187.0,3006.0,403.0,3269.0,9027.0,850.0,11541.0,674.0,2182.0,1257.0,4708.0,143.0,60012.0,50.0,Foreign Country,Florida,New Jersey,238740.0,298752.0,252666.0,12788313.0,0.02336132998934261,0.019757570838311513,0.018668607814025195,-0.0010889630242863178,-13926.0,PA,Foreign,FL,NJ
39,Puerto Rico,150.0,50.0,0.0,0.0,552.0,0.0,530.0,0.0,4299.0,228.0,177.0,0.0,0.0,111.0,0.0,0.0,68.0,0.0,2639.0,189.0,0.0,55.0,542.0,99.0,63.0,0.0,542.0,0.0,0.0,148.0,986.0,0.0,0.0,2507.0,321.0,36.0,69.0,3133.0,,268.0,0.0,26.0,53.0,1255.0,0.0,258.0,0.0,180.0,209.0,0.0,0.0,2829.0,0.0,Florida,Florida,Florida,19743.0,22572.0,83805.0,3534874.0,0.006385517560173291,0.02370805861821383,0.005585206148790593,-0.018122852469423238,-64062.0,PR,FL,FL,FL
