,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2008,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,2734.0,20484.0,2193.0,4337.0,14254.0,2724.0,2106.0,438.0,49921.0,,1167.0,2108.0,1590.0,10721.0,3932.0,1486.0,3726.0,7971.0,5234.0,5157.0,107.0,7049.0,1481.0,3889.0,4020.0,234.0,16136.0,301.0,915.0,808.0,8398.0,827.0,806.0,19851.0,8167.0,2269.0,1019.0,7752.0,1465.0,340.0,14310.0,280.0,12138.0,17148.0,682.0,8531.0,341.0,2626.0,2623.0,1460.0,550.0,Florida,Florida,,,288806.0,256988.0,9504843.0,0.030385141553626923,0.027037584944853903,,0.0033475566087730196,31818.0,GA,FL,FL,Foreign
11,Hawaii,1050.0,502.0,1322.0,2669.0,12820.0,1273.0,123.0,0.0,2761.0,1639.0,,52.0,564.0,123.0,217.0,397.0,339.0,143.0,283.0,1811.0,370.0,520.0,949.0,389.0,274.0,151.0,2346.0,0.0,0.0,428.0,762.0,165.0,1338.0,933.0,571.0,1248.0,388.0,1602.0,209.0,562.0,433.0,137.0,104.0,3571.0,442.0,4045.0,128.0,4254.0,748.0,42.0,503.0,California,California,,,55700.0,56001.0,1332213.0,0.04181013096254128,0.04203607080849684,,-0.00022593984595556393,-301.0,HI,CA,CA,Foreign
12,Idaho,1390.0,80.0,751.0,2109.0,10492.0,746.0,233.0,0.0,1049.0,1428.0,60.0,425.0,,1691.0,219.0,578.0,62.0,314.0,424.0,216.0,0.0,779.0,1554.0,140.0,19.0,2025.0,507.0,611.0,82.0,26.0,0.0,904.0,2390.0,814.0,288.0,393.0,7300.0,288.0,163.0,0.0,0.0,408.0,129.0,1125.0,10142.0,325.0,288.0,9480.0,547.0,0.0,1960.0,California,Washington,,,64954.0,59037.0,1534320.0,0.04233406329839929,0.038477631784764585,,0.0038564315136347047,5917.0,ID,CA,WA,Foreign
13,Illinois,1694.0,2029.0,2131.0,4746.0,20722.0,4755.0,1404.0,218.0,14444.0,6446.0,2682.0,12054.0,468.0,,22369.0,3067.0,3735.0,1183.0,3127.0,2067.0,958.0,13892.0,3956.0,14256.0,2844.0,184.0,3611.0,536.0,1031.0,125.0,2738.0,593.0,1001.0,6620.0,7379.0,1937.0,1171.0,3511.0,2478.0,283.0,1205.0,138.0,4054.0,11031.0,1376.0,6530.0,63.0,3383.0,16722.0,578.0,67.0,Indiana,Indiana,,,223592.0,300873.0,12747038.0,0.01754070239690193,0.023603365738770057,,-0.006062663341868127,-77281.0,IL,IN,IN,Foreign
14,Indiana,509.0,713.0,935.0,4590.0,7951.0,2774.0,967.0,0.0,9183.0,4292.0,361.0,735.0,373.0,34358.0,,733.0,11707.0,1566.0,1080.0,2614.0,146.0,13820.0,903.0,4007.0,1519.0,280.0,2443.0,182.0,625.0,617.0,1309.0,817.0,1347.0,3395.0,15522.0,489.0,1972.0,4779.0,190.0,71.0,2910.0,265.0,3236.0,4633.0,599.0,2626.0,101.0,1644.0,3637.0,1255.0,0.0,Illinois,Illinois,,,160780.0,132462.0,6424806.0,0.02502488012867626,0.02061727622592807,,0.004407603902748192,28318.0,IN,IL,IL,Foreign
15,Iowa,578.0,219.0,3309.0,1749.0,3019.0,1448.0,565.0,171.0,2487.0,1207.0,101.0,,303.0,14874.0,1662.0,2386.0,516.0,1327.0,406.0,117.0,19.0,1472.0,4976.0,4620.0,217.0,387.0,1214.0,927.0,8085.0,0.0,292.0,244.0,419.0,1156.0,430.0,1133.0,1040.0,430.0,342.0,0.0,494.0,1817.0,1483.0,6148.0,1140.0,1075.0,0.0,533.0,2816.0,0.0,235.0,Illinois,Illinois,,,79588.0,73155.0,3016734.0,0.026382173569164533,0.024249734978291092,,0.002132438590873441,6433.0,IA,IL,IL,Foreign
16,Kansas,283.0,1704.0,1873.0,2831.0,6118.0,6726.0,372.0,0.0,3641.0,1369.0,489.0,2796.0,192.0,3411.0,1380.0,,2353.0,923.0,882.0,244.0,593.0,1624.0,822.0,21252.0,496.0,176.0,1772.0,74.0,4961.0,0.0,915.0,1416.0,928.0,809.0,1134.0,7020.0,271.0,463.0,0.0,0.0,1341.0,419.0,1828.0,7399.0,792.0,2267.0,190.0,1966.0,1210.0,205.0,380.0,Missouri,Missouri,,,100310.0,89397.0,2808076.0,0.035721967639052506,0.03183567681216605,,0.0038862908268864557,10913.0,KS,MO,MO,Foreign
17,Kentucky,591.0,1312.0,879.0,294.0,3605.0,872.0,290.0,250.0,11028.0,3634.0,838.0,307.0,78.0,5355.0,10312.0,2836.0,,680.0,695.0,2143.0,432.0,4866.0,563.0,2599.0,817.0,59.0,2004.0,0.0,153.0,202.0,700.0,297.0,521.0,2922.0,16644.0,693.0,938.0,872.0,280.0,0.0,1620.0,79.0,10709.0,4796.0,1083.0,2227.0,794.0,1766.0,1236.0,1506.0,250.0,Ohio,Ohio,,,107627.0,91909.0,4289878.0,0.025088592262996756,0.021424618602207336,,0.0036639736607894206,15718.0,KY,OH,OH,Foreign
18,Louisiana,435.0,2178.0,3832.0,1469.0,6616.0,2276.0,577.0,571.0,5443.0,5007.0,282.0,833.0,85.0,2301.0,845.0,1950.0,884.0,,342.0,1370.0,58.0,1868.0,197.0,1409.0,9782.0,574.0,3217.0,0.0,125.0,0.0,1853.0,93.0,1558.0,1734.0,1853.0,2120.0,654.0,751.0,670.0,233.0,2132.0,0.0,2488.0,34597.0,36.0,1597.0,101.0,873.0,1560.0,214.0,1307.0,Texas,Texas,,,110950.0,108575.0,4435586.0,0.025013605868536876,0.02447816365188275,,0.0005354422166541258,2375.0,LA,TX,TX,Foreign
19,Maine,417.0,446.0,0.0,476.0,2115.0,1000.0,2067.0,0.0,3273.0,544.0,0.0,92.0,0.0,394.0,127.0,251.0,313.0,90.0,3466.0,435.0,,340.0,431.0,0.0,0.0,0.0,1273.0,58.0,53.0,6443.0,519.0,239.0,120.0,1741.0,505.0,661.0,113.0,805.0,836.0,313.0,89.0,56.0,72.0,1070.0,264.0,989.0,1682.0,76.0,0.0,0.0,0.0,New Hampshire,New Hampshire,,,34254.0,31723.0,1330509.0,0.02574503441915838,0.023842754915599968,,0.0019022795035584135,2531.0,ME,NH,NH,Foreign
20,Maryland,1897.0,1868.0,601.0,2399.0,6281.0,1221.0,2259.0,6285.0,8690.0,4946.0,82.0,676.0,76.0,2010.0,1079.0,695.0,532.0,1025.0,3320.0,,1256.0,2021.0,673.0,622.0,559.0,75.0,6562.0,0.0,316.0,43.0,5656.0,478.0,246.0,10735.0,2473.0,728.0,253.0,14072.0,1784.0,595.0,2675.0,219.0,4034.0,5967.0,1383.0,20927.0,424.0,979.0,931.0,4487.0,0.0,Virginia,Virginia,,,137115.0,163578.0,5684965.0,0.024118881998394008,0.02877379192308132,,-0.004654909924687312,-26463.0,MD,VA,VA,Foreign
21,Massachusetts,802.0,870.0,350.0,824.0,13614.0,1993.0,11156.0,248.0,14665.0,2708.0,320.0,339.0,0.0,5173.0,1415.0,238.0,308.0,673.0,,4549.0,3534.0,1458.0,1855.0,935.0,244.0,45.0,4339.0,0.0,86.0,11816.0,8051.0,130.0,137.0,19088.0,1413.0,509.0,501.0,4800.0,6122.0,9874.0,1353.0,0.0,1572.0,4677.0,1038.0,3383.0,2174.0,1598.0,806.0,458.0,0.0,New York,Florida,,,152241.0,153201.0,6468967.0,0.02353405110893285,0.0236824519277962,,-0.00014840081886335205,-960.0,MA,NY,FL,Foreign
22,Michigan,2281.0,2126.0,1329.0,4058.0,5387.0,2039.0,2119.0,54.0,14160.0,2061.0,672.0,899.0,671.0,10546.0,6365.0,592.0,1227.0,1843.0,2373.0,2986.0,354.0,,2057.0,1450.0,693.0,229.0,5273.0,68.0,299.0,57.0,1228.0,506.0,998.0,4945.0,12330.0,2348.0,240.0,4077.0,1952.0,0.0,2079.0,0.0,3280.0,6168.0,1298.0,2793.0,193.0,695.0,6283.0,1056.0,140.0,Florida,Florida,,,126877.0,202844.0,9946889.0,0.012755445446309896,0.020392707709918145,,-0.007637262263608249,-75967.0,MI,FL,FL,Foreign
23,Minnesota,562.0,265.0,784.0,2382.0,5868.0,2893.0,819.0,0.0,4053.0,1023.0,274.0,4776.0,700.0,6715.0,1484.0,2024.0,438.0,366.0,498.0,429.0,264.0,3502.0,,2514.0,99.0,669.0,1295.0,6374.0,1423.0,112.0,573.0,222.0,778.0,2536.0,1754.0,479.0,810.0,1377.0,351.0,307.0,475.0,4972.0,1240.0,4790.0,1646.0,2138.0,13.0,2602.0,17108.0,234.0,188.0,Wisconsin,Wisconsin,,,97198.0,115656.0,5247018.0,0.018524426636234142,0.02204223427478236,,-0.003517807638548219,-18458.0,MN,WI,WI,Foreign
24,Mississippi,294.0,5284.0,2434.0,676.0,2691.0,359.0,104.0,6.0,4306.0,3837.0,781.0,0.0,0.0,3985.0,1112.0,222.0,1122.0,10296.0,362.0,0.0,0.0,2510.0,949.0,1577.0,,472.0,944.0,0.0,0.0,60.0,115.0,145.0,418.0,778.0,1619.0,796.0,171.0,1320.0,101.0,237.0,480.0,864.0,10273.0,5024.0,1409.0,3321.0,0.0,459.0,757.0,379.0,0.0,Louisiana,Louisiana,,,73049.0,70254.0,2947806.0,0.02478080307862865,0.02383264027551338,,0.0009481628031152677,2795.0,MS,LA,LA,Foreign
25,Missouri,922.0,1419.0,6799.0,2865.0,8248.0,4457.0,134.0,1000.0,7140.0,5278.0,869.0,5229.0,356.0,20865.0,3117.0,18794.0,1425.0,1584.0,694.0,1052.0,292.0,5135.0,2632.0,,1602.0,336.0,5213.0,1575.0,1991.0,179.0,658.0,153.0,604.0,2565.0,2499.0,5271.0,809.0,1302.0,135.0,101.0,907.0,54.0,3307.0,15983.0,1095.0,2080.0,622.0,2368.0,1992.0,646.0,1382.0,Illinois,Kansas,,,155735.0,151453.0,5923916.0,0.026289197888693897,0.025566365221924146,,0.0007228326667697502,4282.0,MO,IL,KS,Foreign
26,Montana,893.0,80.0,1175.0,1986.0,5689.0,2044.0,127.0,0.0,392.0,782.0,0.0,592.0,3190.0,861.0,165.0,190.0,495.0,171.0,564.0,201.0,211.0,1307.0,859.0,1120.0,127.0,,843.0,1248.0,323.0,0.0,387.0,106.0,1286.0,265.0,429.0,164.0,2102.0,213.0,75.0,0.0,241.0,580.0,325.0,1578.0,556.0,640.0,0.0,6571.0,1235.0,1157.0,813.0,Washington,Washington,,,44358.0,36152.0,976415.0,0.04542945366468151,0.037025240292293746,,0.008404213372387767,8206.0,MT,WA,WA,Foreign
27,Nebraska,747.0,260.0,53.0,2197.0,4552.0,3639.0,0.0,43.0,2380.0,770.0,312.0,5981.0,77.0,1826.0,393.0,3463.0,236.0,180.0,152.0,376.0,53.0,558.0,1932.0,3698.0,271.0,123.0,922.0,500.0,,60.0,760.0,180.0,93.0,924.0,1166.0,1386.0,346.0,297.0,207.0,444.0,427.0,1016.0,763.0,2981.0,264.0,481.0,0.0,820.0,1110.0,147.0,456.0,Iowa,Iowa,,,50022.0,51732.0,1796378.0,0.027846032405206476,0.02879794787065974,,-0.0009519154654532638,-1710.0,NE,IA,IA,Foreign
28,Nevada,749.0,1601.0,267.0,6368.0,42732.0,1614.0,514.0,72.0,5117.0,2340.0,3098.0,255.0,1427.0,4630.0,1469.0,593.0,419.0,1428.0,685.0,1045.0,0.0,3513.0,997.0,1119.0,303.0,703.0,890.0,202.0,594.0,169.0,962.0,750.0,,4150.0,5032.0,1509.0,2709.0,781.0,148.0,0.0,64.0,486.0,784.0,5854.0,4579.0,1667.0,54.0,4024.0,1159.0,73.0,229.0,California,California,,,119927.0,104099.0,2653630.0,0.045193565041094654,0.03922890531083836,,0.00596465973025629,15828.0,NV,CA,CA,Foreign
29,New Hampshire,750.0,0.0,0.0,1786.0,1534.0,279.0,2830.0,72.0,4464.0,695.0,0.0,0.0,0.0,296.0,227.0,0.0,230.0,0.0,14669.0,1018.0,3633.0,429.0,171.0,99.0,0.0,0.0,773.0,0.0,217.0,,784.0,668.0,279.0,1740.0,1048.0,0.0,468.0,550.0,0.0,553.0,574.0,0.0,116.0,412.0,200.0,491.0,3623.0,0.0,257.0,0.0,0.0,Massachusetts,Massachusetts,,,45935.0,41393.0,1315906.0,0.03490750859103918,0.0314558942660038,,0.0034516143250353792,4542.0,NH,MA,MA,Foreign
30,New Jersey,2066.0,1004.0,263.0,3066.0,4819.0,624.0,3947.0,1482.0,9594.0,3905.0,653.0,195.0,53.0,3357.0,553.0,1053.0,680.0,426.0,4772.0,4959.0,318.0,2001.0,1489.0,1173.0,102.0,0.0,2362.0,0.0,0.0,548.0,,219.0,1100.0,48252.0,1769.0,0.0,284.0,24752.0,3518.0,2809.0,811.0,0.0,682.0,2793.0,258.0,3354.0,360.0,706.0,823.0,0.0,107.0,New York,Pennsylvania,,,148061.0,210151.0,8711090.0,0.016996839660708363,0.024124535505889617,,-0.007127695845181255,-62090.0,NJ,NY,PA,Foreign
31,New Mexico,785.0,210.0,498.0,8688.0,9326.0,6102.0,81.0,76.0,3544.0,1233.0,587.0,444.0,197.0,1778.0,1105.0,806.0,155.0,1163.0,989.0,779.0,42.0,2048.0,548.0,118.0,38.0,43.0,190.0,52.0,1225.0,0.0,1843.0,,2184.0,760.0,405.0,1159.0,830.0,1077.0,290.0,0.0,830.0,36.0,410.0,11751.0,256.0,1551.0,0.0,1371.0,428.0,0.0,686.0,Texas,Texas,,,68717.0,68077.0,2010662.0,0.034176306112116306,0.0338580029860812,,0.0003183031260351049,640.0,NM,TX,TX,Foreign
32,New York,2883.0,1202.0,146.0,2541.0,18337.0,3782.0,15404.0,800.0,33961.0,6569.0,2217.0,271.0,364.0,7613.0,2155.0,1594.0,863.0,1022.0,14849.0,7070.0,2133.0,5163.0,2539.0,3713.0,151.0,150.0,10052.0,327.0,561.0,2081.0,34407.0,1496.0,966.0,,5986.0,1905.0,1365.0,20695.0,5213.0,4052.0,3741.0,46.0,2227.0,9936.0,1687.0,9208.0,3345.0,2858.0,827.0,945.0,284.0,New Jersey,Florida,,,261702.0,414986.0,19212436.0,0.01362148974757808,0.021599863754913743,,-0.007978374007335663,-153284.0,NY,NJ,FL,Foreign
33,North Carolina,1862.0,4978.0,1310.0,2987.0,16493.0,6627.0,4177.0,2205.0,42729.0,18965.0,1139.0,2499.0,404.0,3911.0,4584.0,1258.0,2342.0,3069.0,7224.0,13657.0,744.0,7615.0,1002.0,4002.0,1313.0,707.0,,55.0,875.0,1136.0,10416.0,797.0,2375.0,33213.0,12145.0,2593.0,999.0,11138.0,850.0,1335.0,25135.0,413.0,9734.0,12799.0,749.0,25142.0,381.0,6311.0,936.0,4431.0,147.0,Florida,Virginia,,,321908.0,233571.0,9309449.0,0.03457863080833248,0.02508966964639905,,0.009488961161933433,88337.0,NC,FL,VA,Foreign
34,North Dakota,0.0,0.0,157.0,183.0,990.0,297.0,103.0,0.0,534.0,0.0,354.0,196.0,222.0,416.0,42.0,160.0,0.0,110.0,389.0,45.0,0.0,61.0,10598.0,554.0,183.0,3212.0,639.0,,311.0,0.0,0.0,144.0,58.0,23.0,344.0,466.0,957.0,145.0,0.0,0.0,31.0,1433.0,35.0,1282.0,195.0,33.0,10.0,1024.0,342.0,49.0,419.0,Minnesota,Minnesota,,,26746.0,24344.0,657569.0,0.040674058539864257,0.03702120994146622,,0.0036528485983980397,2402.0,ND,MN,MN,Foreign
35,Ohio,2788.0,2564.0,416.0,3142.0,6921.0,3169.0,2645.0,520.0,15794.0,7109.0,495.0,1730.0,333.0,9436.0,10863.0,1311.0,13225.0,1104.0,2969.0,4354.0,489.0,15828.0,2255.0,3372.0,991.0,68.0,6412.0,649.0,1239.0,553.0,2574.0,1465.0,616.0,7304.0,,1693.0,1330.0,11099.0,1127.0,239.0,4235.0,314.0,4989.0,4815.0,727.0,5764.0,171.0,4055.0,1239.0,5581.0,126.0,Michigan,Florida,,,182207.0,218009.0,11515391.0,0.015822910398787155,0.018931966791227498,,-0.003109056392440343,-35802.0,OH,MI,FL,Foreign
36,Oklahoma,1485.0,1732.0,7784.0,3632.0,8167.0,3887.0,400.0,0.0,5414.0,3316.0,406.0,2256.0,198.0,2700.0,743.0,6762.0,806.0,2478.0,235.0,480.0,431.0,3102.0,1024.0,6025.0,1078.0,691.0,2288.0,53.0,917.0,1369.0,1123.0,2721.0,1120.0,2279.0,2285.0,,704.0,844.0,0.0,301.0,915.0,18.0,1566.0,32401.0,360.0,1364.0,0.0,2236.0,446.0,737.0,855.0,Texas,Texas,,,122134.0,96673.0,3668976.0,0.03328830714619011,0.02634876870276611,,0.006939538443424001,25461.0,OK,TX,TX,Foreign
37,Oregon,3003.0,707.0,452.0,3344.0,33497.0,3050.0,49.0,209.0,4578.0,592.0,3045.0,898.0,9155.0,2142.0,619.0,574.0,80.0,413.0,1485.0,325.0,310.0,723.0,478.0,1136.0,219.0,2582.0,589.0,426.0,614.0,263.0,311.0,1297.0,3819.0,2502.0,1930.0,913.0,,2125.0,51.0,176.0,1239.0,1019.0,809.0,3502.0,1740.0,1997.0,0.0,18315.0,1660.0,104.0,632.0,California,Washington,,,119698.0,110738.0,3768748.0,0.031760680204672743,0.0293832328401899,,0.0023774473644828445,8960.0,OR,CA,WA,Foreign
38,Pennsylvania,1426.0,971.0,308.0,2264.0,9368.0,1884.0,5283.0,8293.0,18380.0,4522.0,204.0,359.0,148.0,7486.0,2387.0,874.0,1046.0,644.0,5175.0,19850.0,925.0,4224.0,1929.0,2248.0,899.0,688.0,5828.0,114.0,202.0,1181.0,39442.0,907.0,1896.0,41006.0,10598.0,1103.0,740.0,,6343.0,377.0,2936.0,322.0,2510.0,5187.0,1031.0,11481.0,973.0,1625.0,1071.0,4188.0,109.0,New York,New Jersey,,,242955.0,228454.0,12612285.0,0.01926336108008977,0.01811360907242423,,0.0011497520076655422,14501.0,PA,NY,NJ,Foreign
39,Puerto Rico,0.0,200.0,0.0,0.0,779.0,257.0,2463.0,0.0,8787.0,572.0,0.0,60.0,0.0,932.0,91.0,305.0,121.0,115.0,2138.0,79.0,0.0,36.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,353.0,3280.0,0.0,573.0,7097.0,150.0,0.0,95.0,2088.0,,172.0,0.0,0.0,182.0,1057.0,0.0,407.0,0.0,354.0,633.0,0.0,0.0,Florida,Florida,,,33662.0,67697.0,3760866.0,0.008950598080335753,0.01800037544544262,,-0.009049777365106867,-34035.0,PR,FL,FL,Foreign
40,Rhode Island,177.0,0.0,233.0,139.0,1478.0,322.0,2630.0,66.0,1355.0,721.0,387.0,90.0,0.0,108.0,0.0,0.0,0.0,0.0,6190.0,676.0,603.0,905.0,637.0,0.0,142.0,0.0,1036.0,0.0,384.0,292.0,1849.0,576.0,0.0,2321.0,264.0,64.0,73.0,1012.0,1797.0,,74.0,41.0,529.0,202.0,194.0,1333.0,176.0,285.0,63.0,322.0,179.0,Massachusetts,Massachusetts,,,29925.0,34153.0,1055003.0,0.028364848251616347,0.03237241979406694,,-0.004007571542450589,-4228.0,RI,MA,MA,Foreign
41,South Carolina,679.0,1837.0,860.0,759.0,4143.0,1044.0,1674.0,528.0,16638.0,16349.0,688.0,737.0,188.0,3424.0,1888.0,583.0,2069.0,965.0,3294.0,5044.0,280.0,4767.0,354.0,742.0,1425.0,190.0,26624.0,0.0,467.0,1080.0,5044.0,380.0,1166.0,8223.0,5606.0,936.0,517.0,6538.0,687.0,625.0,,43.0,3708.0,4405.0,119.0,9358.0,884.0,1349.0,920.0,411.0,0.0,North Carolina,North Carolina,,,150239.0,115335.0,4528996.0,0.03317269434550174,0.025465909000582026,,0.007706785344919715,34904.0,SC,NC,NC,Foreign
42,South Dakota,66.0,267.0,22.0,1046.0,1051.0,2259.0,108.0,0.0,228.0,86.0,0.0,1686.0,185.0,607.0,300.0,206.0,86.0,31.0,27.0,129.0,0.0,806.0,4345.0,391.0,225.0,161.0,307.0,1174.0,2561.0,0.0,65.0,315.0,65.0,298.0,293.0,79.0,224.0,618.0,0.0,0.0,51.0,,450.0,931.0,137.0,224.0,0.0,742.0,583.0,51.0,185.0,Minnesota,Minnesota,,,23671.0,25707.0,799124.0,0.029621185197791583,0.03216897502765528,,-0.0025477898298637003,-2036.0,SD,MN,MN,Foreign
