,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2012,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,2654.0,13864.0,1041.0,6657.0,14174.0,4710.0,1829.0,226.0,42870.0,,1409.0,1687.0,936.0,7143.0,5972.0,1497.0,6172.0,4100.0,4153.0,3619.0,222.0,9949.0,2237.0,3377.0,3280.0,251.0,16009.0,207.0,1283.0,15.0,4920.0,915.0,3783.0,13957.0,7501.0,3299.0,453.0,9076.0,1730.0,440.0,18611.0,257.0,17606.0,16198.0,20.0,10702.0,84.0,1965.0,3441.0,1237.0,106.0,48812.0,853.0,Foreign Country,Florida,Florida,278697.0,327509.0,251415.0,9901430.0,0.033076939391582835,0.02539178684291057,0.02814714642228446,0.002755359579373888,27282.0,GA,Foreign,FL,FL
11,Hawaii,1417.0,608.0,24.0,1865.0,9756.0,1216.0,191.0,278.0,2780.0,1448.0,,84.0,404.0,318.0,292.0,1135.0,485.0,207.0,1266.0,2491.0,91.0,321.0,192.0,944.0,44.0,131.0,2241.0,0.0,75.0,85.0,410.0,284.0,760.0,2382.0,884.0,1095.0,1763.0,1087.0,336.0,106.0,644.0,459.0,1314.0,3300.0,2183.0,1393.0,0.0,5920.0,295.0,197.0,50.0,19768.0,631.0,Foreign Country,California,California,55882.0,75650.0,61581.0,1394804.0,0.054237011078259026,0.04415028921626264,0.04006441048348012,-0.004085878732782523,-5699.0,HI,Foreign,CA,CA
12,Idaho,1198.0,575.0,291.0,2424.0,10280.0,1186.0,44.0,120.0,2014.0,583.0,206.0,90.0,,532.0,283.0,63.0,83.0,54.0,338.0,107.0,0.0,683.0,637.0,214.0,87.0,3800.0,817.0,0.0,35.0,0.0,214.0,675.0,2535.0,938.0,1018.0,93.0,4963.0,169.0,136.0,0.0,205.0,118.0,1957.0,1352.0,6617.0,269.0,0.0,10398.0,225.0,0.0,677.0,6188.0,303.0,Washington,Washington,Washington,59606.0,65794.0,55145.0,1595324.0,0.04124177909941805,0.034566646023002225,0.037362943201506404,0.00279629717850418,4461.0,ID,WA,WA,WA
13,Illinois,2250.0,883.0,1587.0,7139.0,14940.0,3036.0,955.0,234.0,12687.0,8745.0,869.0,8529.0,1384.0,,16907.0,2009.0,2923.0,1229.0,3296.0,1865.0,526.0,12583.0,6537.0,13264.0,2744.0,228.0,3761.0,196.0,1302.0,283.0,2366.0,1359.0,1478.0,7561.0,6872.0,1491.0,954.0,4588.0,2049.0,462.0,1583.0,394.0,4648.0,16780.0,1154.0,4311.0,156.0,2704.0,14414.0,1221.0,302.0,63654.0,149.0,Foreign Country,Indiana,Indiana,209887.0,273541.0,278179.0,12882510.0,0.021233517381317773,0.02159354038925644,0.016292399540151725,-0.005301140849104716,-68292.0,IL,Foreign,IN,IN
14,Indiana,479.0,1625.0,564.0,2763.0,6033.0,1225.0,823.0,639.0,11472.0,2258.0,856.0,1678.0,186.0,28436.0,,1624.0,11177.0,736.0,837.0,1050.0,0.0,11017.0,1543.0,4526.0,1948.0,134.0,2665.0,113.0,591.0,0.0,1537.0,219.0,1011.0,2316.0,11235.0,1198.0,387.0,2419.0,136.0,0.0,1414.0,111.0,3547.0,4490.0,105.0,1932.0,0.0,258.0,1727.0,507.0,1681.0,24476.0,0.0,Illinois,Illinois,Illinois,133228.0,157704.0,144249.0,6537703.0,0.024122233757024446,0.02206417146817468,0.02037841119426808,-0.0016857602739066002,-11021.0,IN,IL,IL,IL
15,Iowa,951.0,503.0,451.0,1590.0,3268.0,3252.0,112.0,0.0,4335.0,596.0,521.0,,290.0,11969.0,1716.0,918.0,819.0,763.0,585.0,419.0,78.0,946.0,7505.0,4168.0,751.0,452.0,734.0,833.0,7698.0,56.0,1018.0,114.0,681.0,1230.0,1127.0,1465.0,348.0,451.0,786.0,0.0,943.0,1158.0,1148.0,3553.0,886.0,268.0,0.0,919.0,3607.0,22.0,392.0,10006.0,0.0,Illinois,Illinois,Illinois,76395.0,86401.0,73192.0,3076190.0,0.028087016731736338,0.023793068698617446,0.024834291770014207,0.0010412230713967609,3203.0,IA,IL,IL,IL
16,Kansas,333.0,853.0,2158.0,3094.0,5411.0,3746.0,210.0,0.0,3118.0,1896.0,149.0,1527.0,456.0,1702.0,1679.0,,617.0,438.0,187.0,282.0,211.0,1125.0,682.0,21022.0,452.0,300.0,813.0,261.0,4126.0,0.0,267.0,1029.0,851.0,571.0,1310.0,8408.0,848.0,918.0,82.0,18.0,556.0,154.0,1542.0,8468.0,97.0,1705.0,70.0,3265.0,486.0,139.0,278.0,16143.0,605.0,Missouri,Missouri,Missouri,88515.0,104658.0,93113.0,2885257.0,0.03627337183481402,0.03227199518101854,0.030678376311018395,-0.0015936188700001429,-4598.0,KS,MO,MO,MO
17,Kentucky,304.0,4137.0,518.0,1103.0,3415.0,712.0,246.0,706.0,9232.0,4173.0,647.0,238.0,50.0,4445.0,12203.0,602.0,,666.0,419.0,1120.0,46.0,7302.0,605.0,2381.0,646.0,0.0,3643.0,122.0,723.0,84.0,496.0,554.0,301.0,5239.0,17041.0,577.0,298.0,2226.0,170.0,0.0,1347.0,0.0,10064.0,3345.0,464.0,3319.0,45.0,1988.0,1395.0,3346.0,0.0,17686.0,0.0,Foreign Country,Ohio,Ohio,112703.0,130389.0,102929.0,4386346.0,0.029726109157827495,0.023465773105906373,0.02569405149525368,0.002228278389347308,9774.0,KY,Foreign,OH,OH
18,Louisiana,403.0,2329.0,3645.0,2021.0,5139.0,1433.0,164.0,0.0,6534.0,4478.0,378.0,544.0,265.0,1229.0,1359.0,420.0,1649.0,,549.0,642.0,251.0,1080.0,330.0,1591.0,6791.0,428.0,2284.0,64.0,745.0,11.0,975.0,150.0,931.0,2786.0,1115.0,2159.0,195.0,1239.0,655.0,737.0,1914.0,0.0,2348.0,24488.0,277.0,1857.0,45.0,1581.0,682.0,238.0,146.0,13348.0,267.0,Texas,Texas,Texas,91541.0,104889.0,95732.0,4600972.0,0.022797139387068645,0.02080690775775206,0.01989601327719447,-0.0009108944805575891,-4191.0,LA,TX,TX,TX
19,Maine,38.0,129.0,0.0,230.0,1610.0,314.0,1468.0,234.0,2926.0,511.0,0.0,7.0,143.0,195.0,0.0,277.0,482.0,15.0,3887.0,325.0,,116.0,430.0,69.0,79.0,0.0,1112.0,0.0,82.0,3655.0,405.0,272.0,35.0,2519.0,628.0,79.0,215.0,976.0,38.0,1024.0,173.0,0.0,985.0,496.0,200.0,573.0,349.0,118.0,0.0,51.0,59.0,4243.0,0.0,Foreign Country,Florida,Massachusetts,27529.0,31772.0,38380.0,1327729.0,0.0239295820156071,0.028906501251384883,0.020733899764183807,-0.008172601487201076,-10851.0,ME,Foreign,FL,MA
20,Maryland,1947.0,1261.0,136.0,760.0,8614.0,1071.0,881.0,4100.0,9610.0,4610.0,610.0,569.0,429.0,3621.0,1210.0,1726.0,715.0,606.0,3977.0,,332.0,2167.0,1422.0,256.0,581.0,0.0,7507.0,116.0,132.0,1124.0,6260.0,638.0,330.0,11736.0,2522.0,463.0,378.0,15485.0,294.0,82.0,2297.0,0.0,1800.0,5612.0,1061.0,20579.0,589.0,1431.0,460.0,1957.0,0.0,42649.0,116.0,Foreign Country,Virginia,Virginia,134180.0,176829.0,143652.0,5886992.0,0.030037241429918708,0.024401595925389402,0.022792624824358516,-0.0016089711010308858,-9472.0,MD,Foreign,VA,VA
21,Massachusetts,890.0,636.0,394.0,1972.0,12770.0,980.0,10525.0,506.0,12890.0,2789.0,1108.0,151.0,188.0,2886.0,677.0,565.0,52.0,1556.0,,2381.0,3907.0,1337.0,966.0,453.0,155.0,49.0,2514.0,81.0,182.0,13331.0,8046.0,521.0,787.0,19467.0,1829.0,297.0,1528.0,8236.0,4056.0,6863.0,2477.0,194.0,823.0,3694.0,1027.0,4098.0,2534.0,1653.0,584.0,385.0,264.0,55341.0,121.0,Foreign Country,New Hampshire,New York,146375.0,201716.0,158890.0,6663005.0,0.030274028009884428,0.023846597743810788,0.021968316097616614,-0.0018782816461941736,-12515.0,MA,Foreign,NH,NY
22,Michigan,1152.0,2341.0,906.0,7168.0,8085.0,2363.0,798.0,114.0,13146.0,4270.0,291.0,993.0,242.0,10047.0,10976.0,805.0,3409.0,1284.0,1720.0,2201.0,261.0,,1127.0,2206.0,922.0,218.0,3912.0,265.0,113.0,446.0,1617.0,1318.0,1354.0,5731.0,11318.0,705.0,811.0,2739.0,782.0,68.0,1822.0,66.0,3259.0,8638.0,819.0,3057.0,60.0,2146.0,4768.0,353.0,1277.0,44700.0,422.0,Foreign Country,Florida,Florida,134911.0,179611.0,175224.0,9897145.0,0.018147758772858232,0.01770449963095418,0.013631304785369922,-0.004073194845584258,-40313.0,MI,Foreign,FL,FL
23,Minnesota,523.0,1299.0,375.0,3065.0,8086.0,3565.0,696.0,0.0,2372.0,2235.0,1277.0,7220.0,575.0,5896.0,2026.0,924.0,57.0,791.0,814.0,1841.0,187.0,2212.0,,1709.0,202.0,1257.0,1745.0,6672.0,992.0,0.0,1038.0,322.0,932.0,1849.0,2635.0,1212.0,781.0,1106.0,134.0,299.0,1705.0,3442.0,1738.0,4001.0,429.0,1037.0,77.0,1685.0,17618.0,0.0,213.0,24503.0,234.0,Foreign Country,Wisconsin,Wisconsin,101100.0,125603.0,115553.0,5376643.0,0.023360859182951145,0.021491663106514604,0.018803554559973575,-0.0026881085465410293,-14453.0,MN,Foreign,WI,WI
24,Mississippi,0.0,5141.0,2680.0,710.0,4371.0,799.0,106.0,0.0,4676.0,2669.0,184.0,160.0,586.0,2703.0,1200.0,400.0,446.0,8588.0,67.0,379.0,163.0,1768.0,568.0,2634.0,,166.0,1709.0,98.0,138.0,60.0,2127.0,86.0,526.0,1492.0,896.0,562.0,465.0,613.0,81.0,185.0,596.0,79.0,11643.0,7230.0,454.0,1929.0,0.0,433.0,611.0,0.0,307.0,4872.0,59.0,Tennessee,Tennessee,Tennessee,73543.0,78415.0,66903.0,2983816.0,0.02628010574378581,0.022421958994790565,0.02464729728642785,0.002225338291637284,6640.0,MS,TN,TN,TN
25,Missouri,2186.0,1333.0,9434.0,2297.0,10717.0,3798.0,410.0,234.0,8374.0,3451.0,2114.0,5956.0,596.0,22001.0,4184.0,20218.0,2291.0,1178.0,810.0,1246.0,996.0,2964.0,2798.0,,1110.0,511.0,3988.0,636.0,1999.0,35.0,960.0,451.0,836.0,2834.0,3557.0,5298.0,1186.0,1535.0,826.0,361.0,2856.0,527.0,3122.0,9278.0,3287.0,2609.0,318.0,2312.0,2636.0,148.0,810.0,21297.0,308.0,Illinois,Kansas,Illinois,163920.0,185217.0,142417.0,6024367.0,0.030744640889241972,0.02364016003673083,0.02720949769494455,0.0035693376582137185,21503.0,MO,IL,KS,IL
26,Montana,726.0,31.0,63.0,1548.0,5428.0,2135.0,0.0,0.0,1875.0,292.0,556.0,415.0,3385.0,542.0,163.0,224.0,367.0,0.0,97.0,33.0,225.0,822.0,481.0,447.0,32.0,,1082.0,977.0,108.0,115.0,156.0,259.0,968.0,482.0,402.0,1018.0,2950.0,457.0,0.0,0.0,230.0,191.0,45.0,1393.0,260.0,156.0,87.0,4783.0,750.0,0.0,934.0,1838.0,64.0,California,Idaho,California,37754.0,39592.0,33832.0,1003783.0,0.03944278793324852,0.03370449589204041,0.03761171488259913,0.003907218990558722,3922.0,MT,CA,ID,CA
27,Nebraska,626.0,245.0,363.0,2406.0,3438.0,2023.0,0.0,0.0,1368.0,786.0,165.0,6815.0,315.0,1193.0,290.0,3103.0,131.0,411.0,195.0,129.0,68.0,258.0,1489.0,2223.0,176.0,108.0,874.0,497.0,,0.0,524.0,158.0,233.0,318.0,563.0,587.0,106.0,702.0,0.0,0.0,456.0,2507.0,232.0,3130.0,229.0,1076.0,79.0,1327.0,316.0,111.0,917.0,7856.0,0.0,Foreign Country,Iowa,Iowa,43266.0,51122.0,48644.0,1853303.0,0.027584264418716205,0.026247192175267615,0.023345346119873545,-0.002901846055394071,-5378.0,NE,Foreign,IA,IA
28,Nevada,2161.0,761.0,353.0,8748.0,49978.0,6402.0,143.0,373.0,3381.0,745.0,2053.0,714.0,1503.0,2822.0,362.0,1202.0,952.0,421.0,318.0,934.0,209.0,1235.0,1157.0,694.0,783.0,1086.0,767.0,702.0,714.0,175.0,912.0,1138.0,,3521.0,1407.0,1520.0,3101.0,1601.0,237.0,336.0,480.0,0.0,1699.0,5484.0,4605.0,1135.0,121.0,2997.0,1046.0,100.0,766.0,13780.0,412.0,California,California,California,124466.0,138246.0,98840.0,2743996.0,0.05038126877735973,0.03602046067122547,0.04535939556763202,0.009338934896406553,25626.0,NV,CA,CA,CA
29,New Hampshire,437.0,0.0,0.0,440.0,1514.0,572.0,1345.0,0.0,2746.0,470.0,43.0,53.0,20.0,673.0,297.0,102.0,284.0,7.0,18990.0,33.0,6118.0,426.0,0.0,289.0,0.0,0.0,1609.0,0.0,110.0,,591.0,223.0,0.0,2905.0,324.0,186.0,208.0,890.0,75.0,1248.0,323.0,0.0,77.0,2150.0,557.0,660.0,2960.0,113.0,239.0,80.0,71.0,6132.0,18.0,Massachusetts,Massachusetts,Massachusetts,50476.0,56608.0,38499.0,1324232.0,0.042747796458626586,0.029072700251919603,0.03811718792477451,0.009044487672854908,11977.0,NH,MA,MA,MA
30,New Jersey,359.0,779.0,57.0,1328.0,4330.0,380.0,3466.0,1921.0,10649.0,3002.0,22.0,357.0,113.0,2052.0,1039.0,426.0,631.0,339.0,4907.0,3474.0,430.0,324.0,570.0,384.0,106.0,67.0,3236.0,55.0,35.0,126.0,,45.0,908.0,40495.0,1452.0,1540.0,760.0,23597.0,2574.0,429.0,2372.0,581.0,1400.0,2509.0,425.0,5024.0,35.0,1847.0,680.0,297.0,23.0,54874.0,38.0,Foreign Country,New York,New York,131995.0,186869.0,219673.0,8844942.0,0.021127215984005323,0.024836002316352104,0.014923218264178556,-0.009912784052173548,-87678.0,NJ,Foreign,NY,NY
31,New Mexico,320.0,787.0,410.0,6391.0,4536.0,4780.0,280.0,100.0,4707.0,192.0,168.0,384.0,355.0,790.0,660.0,672.0,159.0,790.0,303.0,505.0,57.0,602.0,284.0,1216.0,451.0,139.0,335.0,41.0,194.0,268.0,252.0,,604.0,1111.0,1178.0,1076.0,932.0,822.0,429.0,0.0,325.0,509.0,338.0,11955.0,1382.0,1560.0,81.0,1251.0,321.0,0.0,95.0,9730.0,159.0,Texas,Texas,Texas,55256.0,64986.0,63833.0,2087309.0,0.031133866619652385,0.03058148074865772,0.02647236226164885,-0.004109118487008869,-8577.0,NM,TX,TX,TX
32,New York,4002.0,1364.0,247.0,4146.0,24623.0,3596.0,14595.0,477.0,27392.0,7592.0,1598.0,955.0,607.0,8017.0,3040.0,1437.0,1753.0,1083.0,15073.0,7321.0,1345.0,5191.0,1059.0,3310.0,773.0,421.0,10544.0,77.0,78.0,2760.0,42574.0,646.0,600.0,,4625.0,1327.0,1055.0,22895.0,7321.0,3222.0,5952.0,0.0,1279.0,11231.0,622.0,7939.0,2764.0,2614.0,979.0,921.0,396.0,148714.0,814.0,Foreign Country,Florida,New Jersey,274252.0,422966.0,405093.0,19572932.0,0.0216097414531456,0.020696592620870497,0.014011799560740312,-0.006684793060130185,-130841.0,NY,Foreign,FL,NJ
33,North Carolina,1458.0,4329.0,861.0,3493.0,13883.0,4790.0,4914.0,2180.0,26365.0,16823.0,1566.0,775.0,334.0,6378.0,4532.0,1595.0,1531.0,919.0,3710.0,9005.0,1259.0,6161.0,1523.0,2623.0,2377.0,244.0,,206.0,628.0,754.0,11468.0,1138.0,1627.0,19891.0,9337.0,1263.0,1333.0,12179.0,2025.0,290.0,25532.0,351.0,9230.0,12638.0,1189.0,26759.0,445.0,5915.0,2266.0,2677.0,604.0,47732.0,674.0,Foreign Country,Virginia,Virginia,274047.0,321779.0,238316.0,9749476.0,0.03300474815261866,0.024443980373919583,0.028108895288321136,0.0036649149144015528,35731.0,NC,Foreign,VA,VA
34,North Dakota,70.0,83.0,0.0,1571.0,999.0,546.0,65.0,0.0,950.0,98.0,160.0,458.0,540.0,799.0,55.0,161.0,22.0,18.0,187.0,232.0,98.0,757.0,15257.0,1490.0,72.0,1776.0,231.0,,950.0,0.0,140.0,161.0,854.0,331.0,6.0,280.0,724.0,114.0,0.0,244.0,14.0,1754.0,746.0,1414.0,43.0,403.0,758.0,1604.0,543.0,0.0,365.0,3325.0,28.0,Minnesota,Minnesota,Minnesota,38171.0,41496.0,23959.0,701176.0,0.05918057663125948,0.03416973769781054,0.05443854324734446,0.020268805549533926,14212.0,ND,MN,MN,MN
35,Ohio,2207.0,3705.0,884.0,4929.0,8995.0,3180.0,1355.0,1079.0,16366.0,8052.0,1198.0,1039.0,412.0,9510.0,13534.0,1166.0,13227.0,2214.0,2189.0,5026.0,1189.0,16336.0,1122.0,3026.0,1017.0,276.0,5498.0,453.0,1052.0,189.0,4703.0,1361.0,907.0,8732.0,,858.0,432.0,14147.0,1403.0,435.0,2445.0,47.0,3542.0,11760.0,197.0,3193.0,364.0,2862.0,974.0,7820.0,202.0,40636.0,0.0,Foreign Country,Florida,Florida,196809.0,237445.0,198879.0,11548923.0,0.020559925804336906,0.01722056680090429,0.017041329308369275,-0.000179237492535015,-2070.0,OH,Foreign,FL,FL
36,Oklahoma,1279.0,1030.0,5777.0,2974.0,8950.0,4717.0,0.0,380.0,5011.0,2581.0,189.0,1088.0,905.0,1100.0,1490.0,7065.0,1354.0,2562.0,1233.0,750.0,167.0,1347.0,906.0,5210.0,1850.0,798.0,1961.0,308.0,300.0,549.0,1523.0,1244.0,1101.0,1981.0,1148.0,,1261.0,494.0,0.0,0.0,569.0,108.0,2471.0,25508.0,2588.0,1749.0,197.0,1574.0,1061.0,368.0,45.0,14368.0,257.0,Texas,Texas,Texas,109078.0,123446.0,102572.0,3818814.0,0.03232574301864401,0.026859648047797037,0.02856331834962373,0.001703670301826693,6506.0,OK,TX,TX,TX
37,Oregon,2513.0,373.0,165.0,7954.0,31862.0,4472.0,381.0,0.0,1660.0,1032.0,2501.0,834.0,5093.0,1676.0,1380.0,556.0,202.0,227.0,760.0,457.0,446.0,570.0,1792.0,403.0,186.0,2192.0,1482.0,42.0,570.0,39.0,385.0,920.0,5935.0,2379.0,1411.0,725.0,,904.0,152.0,177.0,461.0,119.0,802.0,3347.0,4793.0,676.0,367.0,21224.0,426.0,593.0,765.0,18788.0,477.0,California,Washington,California,118858.0,137646.0,108025.0,3899001.0,0.03530288912467578,0.02770581489976535,0.03048421890633011,0.0027784040065647574,10833.0,OR,CA,WA,CA
38,Pennsylvania,1658.0,1926.0,573.0,3529.0,7772.0,2574.0,3311.0,4814.0,14631.0,4337.0,245.0,125.0,359.0,3749.0,1599.0,967.0,1233.0,694.0,5900.0,17529.0,988.0,2642.0,1169.0,1171.0,55.0,135.0,6380.0,166.0,214.0,1138.0,33791.0,1001.0,1600.0,32898.0,14319.0,378.0,234.0,,7847.0,771.0,3023.0,159.0,1273.0,6768.0,1276.0,11960.0,1012.0,1787.0,1550.0,6762.0,434.0,47023.0,224.0,Foreign Country,Florida,New Jersey,220650.0,267673.0,237975.0,12767118.0,0.02096581233133429,0.018639680466648777,0.017282678831667415,-0.0013570016349813627,-17325.0,PA,Foreign,FL,NJ
39,Puerto Rico,57.0,8.0,93.0,54.0,519.0,0.0,370.0,0.0,4192.0,232.0,110.0,0.0,0.0,1021.0,121.0,143.0,37.0,59.0,2258.0,108.0,0.0,435.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,1922.0,28.0,0.0,2314.0,328.0,0.0,0.0,2313.0,,624.0,4.0,0.0,15.0,360.0,0.0,684.0,0.0,0.0,989.0,8.0,0.0,3723.0,0.0,Florida,Florida,Florida,20044.0,23767.0,74500.0,3634488.0,0.00653929796989287,0.020498072906004916,0.005514944608429028,-0.01498312829757589,-54456.0,PR,FL,FL,FL
