,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2007,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,2063.0,17724.0,2285.0,4385.0,21454.0,3194.0,3380.0,1323.0,77098.0,,2198.0,1599.0,335.0,8465.0,3902.0,986.0,4276.0,10574.0,3986.0,5543.0,306.0,8520.0,1605.0,3003.0,3829.0,373.0,15027.0,0.0,289.0,909.0,8683.0,1365.0,917.0,24235.0,6873.0,2431.0,1991.0,9614.0,2471.0,297.0,14735.0,249.0,13358.0,18656.0,2986.0,12095.0,660.0,1735.0,2300.0,1861.0,420.0,Florida,Florida,,,336563.0,260732.0,9349988.0,0.035996088978937725,0.027885811190345913,,0.008110277788591812,75831.0,GA,FL,FL,Foreign
11,Hawaii,588.0,1223.0,5.0,2125.0,11560.0,698.0,150.0,0.0,3314.0,1462.0,,0.0,60.0,1142.0,275.0,638.0,606.0,0.0,1403.0,952.0,129.0,1101.0,716.0,181.0,41.0,445.0,1500.0,0.0,42.0,298.0,132.0,244.0,1347.0,1843.0,974.0,388.0,3110.0,328.0,206.0,453.0,793.0,55.0,526.0,3372.0,774.0,2446.0,267.0,3327.0,563.0,25.0,0.0,California,California,,,51827.0,66216.0,1315675.0,0.039391947099397646,0.050328538582856706,,-0.01093659148345906,-14389.0,HI,CA,CA,Foreign
12,Idaho,693.0,67.0,0.0,4701.0,10146.0,2707.0,0.0,0.0,2166.0,365.0,677.0,321.0,,1167.0,408.0,484.0,357.0,0.0,133.0,234.0,118.0,389.0,1643.0,398.0,10.0,1847.0,596.0,319.0,343.0,153.0,123.0,1915.0,3732.0,349.0,695.0,468.0,5235.0,298.0,0.0,153.0,12.0,149.0,573.0,1708.0,6361.0,299.0,0.0,11271.0,627.0,238.0,1578.0,Washington,Washington,,,66226.0,48783.0,1505105.0,0.04400091687955325,0.0324116922075204,,0.011589224672032848,17443.0,ID,WA,WA,Foreign
13,Illinois,938.0,2554.0,4378.0,5847.0,14173.0,4045.0,1298.0,383.0,14542.0,9116.0,1103.0,9777.0,394.0,,19022.0,2169.0,3715.0,2293.0,3112.0,2098.0,212.0,13655.0,5123.0,15832.0,2391.0,349.0,6005.0,450.0,1208.0,1079.0,3104.0,765.0,2271.0,9481.0,6161.0,2272.0,692.0,6578.0,957.0,1390.0,1055.0,1106.0,5814.0,11382.0,1037.0,6134.0,62.0,3362.0,20647.0,496.0,65.0,Wisconsin,Indiana,,,232092.0,297464.0,12695866.0,0.018280911282459976,0.02342998894285746,,-0.005149077660397485,-65372.0,IL,WI,IN,Foreign
14,Indiana,148.0,1317.0,567.0,3301.0,7380.0,2372.0,578.0,406.0,9632.0,1371.0,461.0,1275.0,174.0,33792.0,,1459.0,12866.0,791.0,251.0,1920.0,379.0,9897.0,1675.0,3500.0,943.0,199.0,2632.0,97.0,734.0,78.0,1558.0,954.0,898.0,3507.0,13253.0,415.0,673.0,3470.0,572.0,502.0,1344.0,96.0,4739.0,5636.0,519.0,3720.0,0.0,2075.0,4356.0,726.0,818.0,Illinois,Illinois,,,150026.0,150988.0,6379599.0,0.023516525098207584,0.023667318275020107,,-0.00015079317681252272,-962.0,IN,IL,IL,Foreign
15,Iowa,507.0,511.0,707.0,2699.0,4489.0,1737.0,0.0,132.0,2495.0,1916.0,569.0,,118.0,14042.0,2820.0,2021.0,733.0,378.0,538.0,932.0,0.0,2226.0,6440.0,4989.0,965.0,344.0,1030.0,536.0,7420.0,81.0,0.0,336.0,1080.0,822.0,1460.0,637.0,1001.0,944.0,0.0,0.0,118.0,1987.0,585.0,3744.0,8.0,751.0,136.0,966.0,5704.0,528.0,191.0,Illinois,Illinois,,,82373.0,70460.0,2999212.0,0.027464880775350326,0.023492837451970717,,0.003972043323379609,11913.0,IA,IL,IL,Foreign
16,Kansas,418.0,971.0,2595.0,1914.0,5735.0,3885.0,97.0,0.0,2609.0,1029.0,193.0,3171.0,81.0,3103.0,796.0,,2276.0,555.0,781.0,554.0,0.0,612.0,823.0,19059.0,259.0,153.0,925.0,186.0,4137.0,0.0,36.0,1257.0,1644.0,704.0,1286.0,7241.0,426.0,550.0,168.0,98.0,487.0,364.0,1831.0,8075.0,526.0,1889.0,113.0,1454.0,399.0,118.0,888.0,Missouri,Missouri,,,86471.0,92441.0,2783785.0,0.031062384487307748,0.03320694665715923,,-0.0021445621698514827,-5970.0,KS,MO,MO,Foreign
17,Kentucky,472.0,1471.0,970.0,1047.0,5596.0,1387.0,1758.0,369.0,10288.0,5627.0,2083.0,776.0,141.0,4093.0,14775.0,663.0,,699.0,441.0,992.0,267.0,4803.0,728.0,3279.0,873.0,0.0,3986.0,238.0,794.0,211.0,820.0,1070.0,975.0,2236.0,18080.0,2343.0,373.0,1310.0,136.0,0.0,1659.0,0.0,10935.0,6418.0,76.0,2162.0,415.0,197.0,2634.0,2618.0,0.0,Ohio,Ohio,,,123284.0,103615.0,4256672.0,0.02896253223175288,0.02434178625931244,,0.00462074597244044,19669.0,KY,OH,OH,Foreign
18,Louisiana,282.0,4810.0,4693.0,529.0,8747.0,1631.0,205.0,117.0,7848.0,8264.0,408.0,122.0,206.0,2630.0,1582.0,1483.0,1355.0,,1394.0,1224.0,106.0,1297.0,973.0,1886.0,11981.0,284.0,1376.0,219.0,309.0,0.0,384.0,40.0,1125.0,1378.0,1521.0,1655.0,882.0,1416.0,137.0,0.0,1524.0,390.0,3347.0,40743.0,597.0,3641.0,0.0,1465.0,1320.0,165.0,0.0,Texas,Texas,,,127691.0,117096.0,4375581.0,0.02918263883127749,0.026761246106517055,,0.002421392724760437,10595.0,LA,TX,TX,Foreign
19,Maine,757.0,228.0,0.0,858.0,3162.0,718.0,1118.0,122.0,1833.0,790.0,319.0,0.0,166.0,381.0,689.0,38.0,0.0,373.0,5081.0,276.0,,339.0,266.0,54.0,0.0,302.0,724.0,0.0,426.0,4547.0,901.0,62.0,299.0,1913.0,771.0,0.0,70.0,348.0,0.0,924.0,496.0,0.0,59.0,359.0,246.0,1863.0,623.0,852.0,577.0,432.0,0.0,Massachusetts,Florida,,,34362.0,34984.0,1327040.0,0.0258937183506149,0.0263624306727755,,-0.0004687123221605999,-622.0,ME,MA,FL,Foreign
20,Maryland,149.0,1744.0,80.0,2225.0,6349.0,1352.0,846.0,6530.0,11077.0,4737.0,1558.0,319.0,86.0,3216.0,1417.0,330.0,1195.0,1163.0,3795.0,,706.0,2250.0,1169.0,1668.0,992.0,49.0,6360.0,201.0,322.0,216.0,5660.0,178.0,368.0,7642.0,3104.0,702.0,461.0,14666.0,1177.0,309.0,1569.0,115.0,1280.0,5508.0,1126.0,19075.0,177.0,1721.0,358.0,3119.0,139.0,Virginia,Virginia,,,130555.0,178806.0,5653408.0,0.02309315018480888,0.03162800208299136,,-0.00853485189818248,-48251.0,MD,VA,VA,Foreign
21,Massachusetts,1523.0,268.0,267.0,1527.0,9526.0,2044.0,10978.0,269.0,11006.0,2198.0,1820.0,424.0,0.0,2523.0,1317.0,323.0,264.0,370.0,,4508.0,4322.0,1044.0,722.0,780.0,897.0,0.0,2145.0,0.0,117.0,11008.0,7093.0,512.0,426.0,19851.0,2619.0,0.0,284.0,7043.0,4809.0,9221.0,709.0,505.0,403.0,3497.0,697.0,2733.0,2126.0,1877.0,595.0,431.0,0.0,New York,Florida,,,137621.0,177431.0,6431559.0,0.02139776685559442,0.027587556920491595,,-0.006189790064897175,-39810.0,MA,NY,FL,Foreign
22,Michigan,2223.0,2751.0,1077.0,3351.0,8272.0,3455.0,2647.0,160.0,12374.0,5897.0,392.0,849.0,113.0,10230.0,7387.0,1042.0,1551.0,1543.0,2240.0,2137.0,0.0,,3244.0,2880.0,585.0,183.0,2608.0,745.0,549.0,550.0,1969.0,1053.0,902.0,4910.0,14601.0,831.0,305.0,2493.0,136.0,323.0,891.0,222.0,3463.0,5100.0,764.0,4266.0,499.0,2214.0,3900.0,959.0,605.0,Ohio,Florida,,,131441.0,209630.0,10001284.0,0.013142412514233173,0.020960308696363388,,-0.007817896182130215,-78189.0,MI,OH,FL,Foreign
23,Minnesota,965.0,477.0,1374.0,2915.0,5824.0,3960.0,238.0,38.0,5349.0,3716.0,80.0,4987.0,275.0,7248.0,1880.0,961.0,3363.0,127.0,1377.0,885.0,203.0,3186.0,,3014.0,2020.0,1209.0,807.0,6433.0,1774.0,0.0,537.0,169.0,352.0,1908.0,1189.0,852.0,1257.0,1451.0,373.0,127.0,445.0,3170.0,959.0,4817.0,573.0,995.0,168.0,1487.0,17260.0,84.0,534.0,Wisconsin,Wisconsin,,,103392.0,115369.0,5207203.0,0.019855573135904248,0.022155656309154836,,-0.002300083173250589,-11977.0,MN,WI,WI,Foreign
24,Mississippi,0.0,10295.0,2954.0,1093.0,2659.0,1279.0,232.0,0.0,5253.0,4005.0,120.0,50.0,160.0,2925.0,1567.0,864.0,832.0,7752.0,380.0,914.0,113.0,2606.0,1355.0,1773.0,,0.0,2531.0,0.0,0.0,161.0,223.0,303.0,699.0,1855.0,713.0,327.0,483.0,543.0,106.0,0.0,1401.0,96.0,12882.0,7483.0,0.0,864.0,55.0,199.0,324.0,441.0,70.0,Tennessee,Louisiana,,,80940.0,86583.0,2928350.0,0.027640138644629227,0.02956716239520549,,-0.0019270237505762643,-5643.0,MS,TN,LA,Foreign
25,Missouri,941.0,1790.0,8252.0,3627.0,14205.0,4320.0,1178.0,62.0,8135.0,3421.0,617.0,5555.0,193.0,21200.0,2537.0,21441.0,455.0,1695.0,576.0,991.0,416.0,2957.0,2735.0,,2038.0,228.0,2351.0,326.0,3027.0,0.0,1679.0,1574.0,1148.0,4282.0,3606.0,5431.0,583.0,2348.0,68.0,307.0,1338.0,390.0,4372.0,11669.0,1468.0,4748.0,214.0,2743.0,1147.0,407.0,593.0,Kansas,Kansas,,,165384.0,154958.0,5887612.0,0.02809016626774998,0.026319329466683607,,0.0017708368010663743,10426.0,MO,KS,KS,Foreign
26,Montana,1624.0,266.0,387.0,806.0,5484.0,1916.0,127.0,0.0,211.0,818.0,110.0,210.0,2320.0,354.0,319.0,196.0,497.0,301.0,9.0,207.0,0.0,388.0,779.0,864.0,191.0,,273.0,1904.0,187.0,137.0,579.0,249.0,1038.0,618.0,456.0,334.0,1249.0,396.0,0.0,130.0,74.0,300.0,834.0,1409.0,914.0,0.0,0.0,3543.0,412.0,0.0,2418.0,California,Washington,,,35838.0,29754.0,964706.0,0.03714914181108027,0.030842557214322292,,0.006306584596757977,6084.0,MT,CA,WA,Foreign
27,Nebraska,191.0,313.0,681.0,3045.0,4105.0,3277.0,387.0,0.0,971.0,403.0,579.0,7666.0,653.0,716.0,884.0,4416.0,39.0,450.0,75.0,372.0,0.0,934.0,1647.0,3315.0,648.0,486.0,343.0,109.0,,140.0,0.0,230.0,880.0,662.0,924.0,1735.0,637.0,131.0,101.0,337.0,127.0,2487.0,422.0,2391.0,275.0,217.0,52.0,1010.0,1250.0,59.0,1196.0,Iowa,Iowa,,,51968.0,53519.0,1783440.0,0.029139191674516663,0.030008859283183063,,-0.0008696676086663996,-1551.0,NE,IA,IA,Foreign
28,Nevada,480.0,1234.0,418.0,6981.0,53489.0,3871.0,378.0,282.0,3356.0,1114.0,1584.0,1880.0,1920.0,4268.0,629.0,290.0,388.0,233.0,691.0,1333.0,312.0,6035.0,1099.0,1369.0,818.0,392.0,653.0,247.0,595.0,326.0,1028.0,2338.0,,4136.0,2050.0,865.0,3119.0,1561.0,263.0,155.0,251.0,107.0,344.0,6609.0,2881.0,735.0,0.0,4275.0,873.0,0.0,462.0,California,California,,,128717.0,111271.0,2601072.0,0.049486134947437053,0.042778900391838445,,0.006707234555598608,17446.0,NV,CA,CA,Foreign
29,New Hampshire,0.0,203.0,229.0,451.0,1500.0,243.0,3754.0,64.0,2817.0,1001.0,295.0,286.0,20.0,1556.0,0.0,83.0,96.0,0.0,17754.0,279.0,4786.0,576.0,0.0,274.0,30.0,19.0,308.0,0.0,0.0,,903.0,0.0,505.0,1882.0,994.0,0.0,249.0,1194.0,43.0,747.0,316.0,21.0,167.0,825.0,301.0,1527.0,3772.0,560.0,295.0,0.0,0.0,Massachusetts,Massachusetts,,,50925.0,46516.0,1312540.0,0.038798817559845794,0.03543968183826779,,0.003359135721578005,4409.0,NH,MA,MA,Foreign
30,New Jersey,175.0,824.0,215.0,426.0,5407.0,917.0,2973.0,1494.0,12129.0,2647.0,233.0,53.0,47.0,1630.0,1396.0,669.0,604.0,628.0,4948.0,4879.0,606.0,1934.0,509.0,382.0,102.0,0.0,4287.0,242.0,88.0,1199.0,,355.0,643.0,52294.0,1850.0,308.0,156.0,23391.0,2179.0,795.0,695.0,210.0,1581.0,1976.0,248.0,5286.0,649.0,2491.0,1053.0,0.0,0.0,New York,Pennsylvania,,,147803.0,216169.0,8677885.0,0.017032145505500477,0.024910332413946485,,-0.007878186908446008,-68366.0,NJ,NY,PA,Foreign
31,New Mexico,235.0,413.0,159.0,11013.0,9323.0,5273.0,0.0,39.0,2661.0,476.0,341.0,257.0,834.0,1231.0,609.0,76.0,506.0,102.0,701.0,607.0,476.0,478.0,913.0,1320.0,608.0,21.0,985.0,297.0,317.0,155.0,656.0,,2411.0,808.0,1148.0,540.0,1264.0,1372.0,182.0,49.0,621.0,85.0,485.0,13788.0,1272.0,1393.0,0.0,1860.0,859.0,57.0,28.0,Texas,Texas,,,69304.0,72493.0,1990070.0,0.03482490565658494,0.03642736185159316,,-0.00160245619500822,-3189.0,NM,TX,TX,Foreign
32,New York,3340.0,1265.0,618.0,3033.0,21844.0,3837.0,11674.0,706.0,34951.0,8570.0,1170.0,446.0,936.0,8569.0,2350.0,964.0,1668.0,1441.0,16390.0,8332.0,2366.0,4188.0,1570.0,2549.0,404.0,376.0,12468.0,0.0,1671.0,2635.0,32988.0,1363.0,1607.0,,6321.0,654.0,2423.0,22598.0,5580.0,2063.0,2735.0,196.0,1979.0,7824.0,823.0,9609.0,5617.0,3231.0,2209.0,703.0,72.0,Florida,Florida,,,270926.0,443358.0,19132335.0,0.014160634339718597,0.023173230031776047,,-0.00901259569205745,-172432.0,NY,FL,FL,Foreign
33,North Carolina,961.0,3817.0,2316.0,3613.0,15680.0,3198.0,4336.0,2771.0,44954.0,17856.0,2961.0,569.0,480.0,5387.0,4970.0,3145.0,2975.0,3107.0,5669.0,14508.0,1699.0,10995.0,2017.0,2756.0,1960.0,813.0,,503.0,581.0,2185.0,13319.0,643.0,820.0,30206.0,13059.0,1065.0,1970.0,14055.0,1224.0,2281.0,25411.0,0.0,8753.0,12478.0,1427.0,33089.0,2079.0,3250.0,1901.0,4470.0,92.0,Florida,South Carolina,,,338374.0,220800.0,9118037.0,0.03711039996876521,0.024215738541091686,,0.012894661427673523,117574.0,NC,FL,SC,Foreign
34,North Dakota,31.0,0.0,62.0,382.0,1340.0,1367.0,0.0,0.0,908.0,229.0,41.0,166.0,77.0,515.0,148.0,254.0,0.0,0.0,44.0,16.0,0.0,145.0,8059.0,347.0,44.0,1119.0,0.0,,423.0,0.0,268.0,164.0,457.0,202.0,73.0,0.0,151.0,26.0,0.0,0.0,0.0,2217.0,82.0,1452.0,300.0,442.0,0.0,402.0,286.0,0.0,160.0,Minnesota,Minnesota,,,22399.0,21057.0,652822.0,0.0343110373118553,0.03225534678671981,,0.0020556905251354896,1342.0,ND,MN,MN,Foreign
35,Ohio,1100.0,1544.0,435.0,3007.0,12056.0,2448.0,784.0,310.0,16019.0,6119.0,199.0,1679.0,182.0,9866.0,12761.0,1221.0,13237.0,762.0,2392.0,3618.0,353.0,15671.0,1810.0,3468.0,951.0,110.0,6441.0,647.0,1545.0,958.0,3080.0,754.0,1363.0,6577.0,,823.0,2302.0,14516.0,1747.0,0.0,3117.0,73.0,5393.0,9074.0,610.0,5506.0,714.0,1410.0,2415.0,7241.0,637.0,Florida,Florida,,,189045.0,212738.0,11500468.0,0.016438026695957068,0.018498203725274484,,-0.0020601770293174164,-23693.0,OH,FL,FL,Foreign
36,Oklahoma,1496.0,744.0,7690.0,4193.0,15936.0,5671.0,0.0,0.0,3485.0,3084.0,599.0,159.0,68.0,2896.0,2249.0,7584.0,178.0,1207.0,569.0,1329.0,107.0,544.0,768.0,7386.0,935.0,889.0,1652.0,159.0,968.0,0.0,423.0,3509.0,1280.0,1791.0,2698.0,,414.0,1568.0,106.0,0.0,818.0,365.0,1399.0,27538.0,992.0,1877.0,375.0,2285.0,772.0,260.0,211.0,Texas,Texas,,,121226.0,90415.0,3634349.0,0.033355629852829215,0.024877907982970265,,0.00847772186985895,30811.0,OK,TX,TX,Foreign
37,Oregon,3029.0,889.0,425.0,7024.0,35942.0,3479.0,309.0,55.0,1623.0,1167.0,2040.0,356.0,7495.0,1065.0,1068.0,1810.0,159.0,302.0,1823.0,458.0,337.0,2157.0,1320.0,751.0,232.0,1610.0,1344.0,0.0,284.0,161.0,460.0,1800.0,3658.0,1813.0,1140.0,1040.0,,1912.0,0.0,73.0,77.0,146.0,1931.0,2696.0,2135.0,3051.0,282.0,23144.0,317.0,0.0,850.0,California,Washington,,,125239.0,106998.0,3722417.0,0.03364453794402938,0.028744227205065954,,0.004900310738963423,18241.0,OR,CA,WA,Foreign
38,Pennsylvania,1063.0,861.0,2428.0,4251.0,11173.0,1288.0,4962.0,7970.0,13564.0,6493.0,870.0,817.0,48.0,5432.0,3907.0,767.0,2998.0,1869.0,7057.0,21147.0,1450.0,3820.0,2431.0,1174.0,431.0,401.0,7891.0,251.0,1909.0,1766.0,39867.0,475.0,2016.0,47476.0,12037.0,891.0,849.0,,5988.0,936.0,2874.0,162.0,2332.0,7471.0,452.0,12913.0,492.0,2257.0,1768.0,3918.0,545.0,New York,Florida,,,266208.0,242416.0,12563937.0,0.02118826288288456,0.01929458894930785,,0.001893673933576711,23792.0,PA,NY,FL,Foreign
39,Puerto Rico,0.0,121.0,0.0,27.0,1459.0,82.0,2463.0,60.0,6187.0,971.0,0.0,0.0,89.0,686.0,0.0,0.0,118.0,68.0,3077.0,417.0,0.0,275.0,0.0,138.0,0.0,0.0,56.0,0.0,0.0,0.0,3249.0,0.0,0.0,5069.0,0.0,0.0,242.0,1358.0,,210.0,0.0,0.0,0.0,1655.0,0.0,171.0,0.0,205.0,274.0,0.0,0.0,Florida,Florida,,,28727.0,60388.0,3782995.0,0.007593718733437395,0.015963013432478763,,-0.008369294699041368,-31661.0,PR,FL,FL,Foreign
40,Rhode Island,158.0,0.0,0.0,137.0,1243.0,0.0,2396.0,74.0,2703.0,306.0,246.0,81.0,0.0,167.0,134.0,0.0,214.0,253.0,9638.0,428.0,235.0,538.0,128.0,346.0,0.0,0.0,1758.0,0.0,0.0,625.0,3008.0,176.0,143.0,4479.0,560.0,0.0,55.0,1201.0,239.0,,638.0,78.0,251.0,51.0,78.0,490.0,428.0,300.0,0.0,32.0,0.0,Massachusetts,Massachusetts,,,34015.0,36311.0,1057315.0,0.0321711126769222,0.034342650960215264,,-0.0021715382832930633,-2296.0,RI,MA,MA,Foreign
41,South Carolina,507.0,2337.0,741.0,1090.0,7583.0,1486.0,2562.0,616.0,18756.0,17307.0,1861.0,718.0,303.0,3988.0,1531.0,709.0,2462.0,1628.0,3019.0,5577.0,575.0,4280.0,534.0,2323.0,2737.0,234.0,31367.0,66.0,285.0,667.0,5132.0,379.0,1325.0,9593.0,4892.0,692.0,1713.0,3768.0,767.0,304.0,,717.0,5640.0,6999.0,300.0,8131.0,73.0,829.0,917.0,1869.0,232.0,North Carolina,North Carolina,,,172121.0,101174.0,4444110.0,0.03873013944299308,0.022765863131200624,,0.01596427631179246,70947.0,SC,NC,NC,Foreign
42,South Dakota,86.0,135.0,246.0,1037.0,1529.0,641.0,0.0,0.0,1056.0,673.0,106.0,2515.0,0.0,638.0,0.0,457.0,60.0,650.0,113.0,60.0,0.0,278.0,2007.0,240.0,437.0,180.0,841.0,1832.0,3855.0,0.0,90.0,1068.0,724.0,299.0,407.0,90.0,118.0,112.0,336.0,67.0,200.0,,97.0,1233.0,267.0,180.0,0.0,910.0,732.0,0.0,1029.0,Nebraska,Minnesota,,,27631.0,23349.0,791623.0,0.0349042410339265,0.029495100571863123,,0.00540914046206338,4282.0,SD,NE,MN,Foreign
