,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2008,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
10,Georgia,2302.0,17238.0,2434.0,4295.0,20352.0,3225.0,4086.0,1233.0,66862.0,,1447.0,2147.0,871.0,11000.0,4721.0,1525.0,4297.0,12628.0,5074.0,5823.0,562.0,7074.0,1991.0,4047.0,4429.0,592.0,16329.0,169.0,944.0,921.0,8746.0,706.0,1333.0,22935.0,7584.0,2672.0,1457.0,8765.0,1980.0,530.0,15641.0,272.0,13442.0,17217.0,1278.0,11240.0,547.0,2601.0,3105.0,2507.0,409.0,Florida,Florida,,,333585.0,249349.0,9504843.0,0.035096318792430345,0.026233889397226234,,0.00886242939520411,84236.0,GA,FL,FL,Foreign
11,Hawaii,1863.0,589.0,425.0,2169.0,12925.0,1496.0,276.0,0.0,2904.0,1870.0,,64.0,187.0,1046.0,258.0,532.0,513.0,109.0,722.0,1138.0,320.0,686.0,749.0,275.0,205.0,313.0,1987.0,0.0,34.0,439.0,506.0,482.0,1337.0,1827.0,762.0,818.0,1610.0,1311.0,172.0,470.0,529.0,139.0,441.0,3818.0,488.0,3295.0,118.0,3678.0,506.0,19.0,137.0,California,California,,,56557.0,63691.0,1332213.0,0.042453421487404795,0.0478084210257669,,-0.005354999538362104,-7134.0,HI,CA,CA,Foreign
12,Idaho,1047.0,102.0,301.0,3075.0,11108.0,2130.0,115.0,0.0,1686.0,750.0,586.0,988.0,,1164.0,198.0,689.0,231.0,133.0,206.0,181.0,58.0,526.0,1472.0,535.0,147.0,2422.0,411.0,356.0,176.0,183.0,41.0,1497.0,3091.0,418.0,775.0,420.0,6616.0,440.0,51.0,37.0,43.0,467.0,408.0,2690.0,6969.0,602.0,87.0,10833.0,505.0,151.0,1511.0,California,Washington,,,68628.0,55306.0,1534320.0,0.04472860941654935,0.03604593565879347,,0.00868267375775588,13322.0,ID,CA,WA,Foreign
13,Illinois,1476.0,2116.0,3098.0,5614.0,17145.0,5427.0,1835.0,388.0,15030.0,6485.0,1868.0,9828.0,998.0,,20770.0,2842.0,3949.0,2239.0,2795.0,2429.0,488.0,14407.0,4857.0,15654.0,2390.0,269.0,4125.0,400.0,1377.0,473.0,2997.0,743.0,1795.0,8071.0,7055.0,1809.0,1127.0,4971.0,2034.0,660.0,1551.0,472.0,4855.0,12232.0,955.0,6329.0,208.0,4307.0,18450.0,576.0,57.0,Indiana,Indiana,,,232026.0,308465.0,12747038.0,0.01820234630194089,0.024198955082741575,,-0.005996608780800685,-76439.0,IL,IN,IN,Foreign
14,Indiana,408.0,1306.0,909.0,3517.0,7112.0,2093.0,918.0,192.0,9448.0,3206.0,458.0,1233.0,290.0,33873.0,,955.0,12169.0,1599.0,800.0,2136.0,178.0,12781.0,1145.0,3745.0,1139.0,276.0,2824.0,115.0,797.0,251.0,1293.0,898.0,981.0,3460.0,14037.0,516.0,970.0,3636.0,249.0,221.0,1777.0,219.0,3753.0,6793.0,1271.0,2941.0,43.0,2167.0,4003.0,874.0,233.0,Illinois,Illinois,,,156208.0,145243.0,6424806.0,0.024313263310985576,0.02260659699296757,,0.0017066663180180068,10965.0,IN,IL,IL,Foreign
15,Iowa,433.0,498.0,1315.0,2039.0,4813.0,1605.0,232.0,131.0,2499.0,1259.0,267.0,,262.0,13887.0,2379.0,2501.0,414.0,975.0,381.0,470.0,71.0,1984.0,6127.0,5282.0,600.0,322.0,1047.0,642.0,8233.0,52.0,126.0,382.0,790.0,863.0,1298.0,886.0,1207.0,638.0,132.0,0.0,346.0,1954.0,981.0,5097.0,649.0,1205.0,41.0,779.0,3878.0,172.0,332.0,Illinois,Illinois,,,82476.0,73537.0,3016734.0,0.02733950026750784,0.024376361986174454,,0.0029631382813333877,8939.0,IA,IL,IL,Foreign
16,Kansas,444.0,1351.0,2461.0,2139.0,6655.0,5410.0,157.0,244.0,2916.0,1489.0,262.0,2688.0,114.0,2847.0,1048.0,,1956.0,1061.0,655.0,433.0,323.0,1072.0,902.0,23005.0,506.0,317.0,1571.0,104.0,4180.0,21.0,801.0,1441.0,1153.0,1442.0,1433.0,6472.0,479.0,551.0,106.0,33.0,1077.0,526.0,1881.0,8554.0,880.0,1869.0,119.0,1503.0,640.0,177.0,570.0,Missouri,Missouri,,,98038.0,89733.0,2808076.0,0.0349128727285159,0.031955331693301746,,0.002957541035214152,8305.0,KS,MO,MO,Foreign
17,Kentucky,396.0,2062.0,871.0,804.0,5080.0,1363.0,691.0,245.0,10408.0,4987.0,972.0,848.0,186.0,5144.0,12460.0,1305.0,,740.0,634.0,1731.0,352.0,4762.0,683.0,3154.0,706.0,67.0,3201.0,102.0,378.0,192.0,707.0,487.0,879.0,2662.0,16314.0,1454.0,476.0,1239.0,201.0,33.0,1368.0,53.0,11544.0,5440.0,520.0,2848.0,442.0,923.0,1555.0,2239.0,97.0,Ohio,Ohio,,,116005.0,97967.0,4289878.0,0.027041561554897366,0.022836779973696222,,0.004204781581201144,18038.0,KY,OH,OH,Foreign
18,Louisiana,268.0,3193.0,4051.0,891.0,6647.0,1826.0,663.0,403.0,6528.0,5789.0,504.0,723.0,191.0,2417.0,1080.0,1080.0,1229.0,,687.0,1737.0,81.0,1893.0,516.0,1843.0,11498.0,302.0,1928.0,93.0,183.0,25.0,831.0,226.0,1269.0,1765.0,1569.0,1659.0,647.0,1021.0,324.0,116.0,1700.0,183.0,2399.0,37308.0,374.0,2280.0,26.0,1092.0,1206.0,147.0,583.0,Texas,Texas,,,114994.0,165886.0,4435586.0,0.02592532305765236,0.03739889160079412,,-0.01147356854314176,-50892.0,LA,TX,TX,Foreign
19,Maine,494.0,311.0,14.0,477.0,2019.0,710.0,1965.0,41.0,3122.0,447.0,137.0,39.0,51.0,283.0,425.0,187.0,132.0,258.0,5315.0,366.0,,614.0,239.0,19.0,30.0,107.0,923.0,31.0,143.0,4987.0,852.0,196.0,138.0,2205.0,1102.0,214.0,124.0,791.0,364.0,572.0,263.0,35.0,210.0,1076.0,125.0,1711.0,977.0,329.0,228.0,156.0,47.0,Massachusetts,Florida,,,35601.0,34717.0,1330509.0,0.026757428923817876,0.02609302154288321,,0.0006644073809346646,884.0,ME,MA,FL,Foreign
20,Maryland,708.0,1615.0,314.0,2038.0,7750.0,1583.0,2579.0,6004.0,9267.0,4535.0,1076.0,418.0,124.0,2655.0,1282.0,502.0,873.0,2145.0,3480.0,,736.0,2497.0,778.0,1316.0,1065.0,103.0,6764.0,91.0,246.0,520.0,6968.0,320.0,752.0,11612.0,3327.0,623.0,545.0,14594.0,981.0,715.0,2952.0,111.0,1894.0,6842.0,1435.0,21194.0,412.0,1101.0,696.0,3314.0,51.0,Virginia,Virginia,,,143503.0,172382.0,5684965.0,0.025242547667399886,0.030322438220815782,,-0.0050798905534158965,-28879.0,MD,VA,VA,Foreign
21,Massachusetts,1303.0,546.0,345.0,1318.0,11860.0,2286.0,12146.0,198.0,11652.0,2433.0,835.0,412.0,69.0,3991.0,1399.0,262.0,351.0,857.0,,4100.0,4315.0,1525.0,1540.0,1048.0,363.0,60.0,3196.0,48.0,173.0,10581.0,7996.0,436.0,417.0,19999.0,2120.0,373.0,530.0,6064.0,5169.0,9195.0,1096.0,212.0,1207.0,3932.0,721.0,3158.0,2172.0,1774.0,969.0,336.0,39.0,New York,Florida,,,147127.0,170469.0,6468967.0,0.022743507580112867,0.02635181165710074,,-0.003608304076987874,-23342.0,MA,NY,FL,Foreign
22,Michigan,1990.0,2494.0,1128.0,3374.0,7677.0,2718.0,1876.0,101.0,13137.0,3851.0,488.0,1071.0,408.0,11168.0,7118.0,1150.0,1939.0,1716.0,2284.0,1891.0,295.0,,2333.0,2056.0,1040.0,257.0,4015.0,354.0,603.0,331.0,1917.0,641.0,1640.0,4932.0,13289.0,1151.0,485.0,3463.0,540.0,186.0,1811.0,138.0,3455.0,6998.0,935.0,3348.0,400.0,1542.0,4611.0,673.0,388.0,Ohio,Florida,,,131406.0,205676.0,9946889.0,0.013210763687018122,0.02067741984453632,,-0.007466656157518197,-74270.0,MI,OH,FL,Foreign
23,Minnesota,855.0,345.0,746.0,2875.0,7261.0,3270.0,733.0,21.0,4621.0,2095.0,309.0,5236.0,369.0,7808.0,1911.0,1556.0,879.0,790.0,1114.0,649.0,195.0,2874.0,,2773.0,795.0,1053.0,1064.0,6800.0,1542.0,51.0,604.0,344.0,1032.0,2395.0,1871.0,634.0,866.0,1449.0,568.0,314.0,612.0,3982.0,1084.0,5379.0,1058.0,1500.0,137.0,2167.0,17480.0,116.0,358.0,Wisconsin,Wisconsin,,,104540.0,117147.0,5247018.0,0.019923697612624924,0.022326395678459652,,-0.0024026980658347283,-12607.0,MN,WI,WI,Foreign
24,Mississippi,115.0,7387.0,2778.0,894.0,2980.0,744.0,171.0,6.0,4624.0,3824.0,355.0,117.0,46.0,3564.0,1675.0,458.0,637.0,11972.0,245.0,698.0,61.0,2258.0,869.0,1994.0,,187.0,2264.0,0.0,0.0,80.0,356.0,238.0,579.0,1697.0,943.0,751.0,363.0,1329.0,159.0,148.0,1112.0,327.0,11021.0,5952.0,489.0,2518.0,22.0,501.0,956.0,388.0,24.0,Louisiana,Louisiana,,,80876.0,88704.0,2947806.0,0.027435998162701345,0.030091532482123994,,-0.002655534319422649,-7828.0,MS,LA,LA,Foreign
25,Missouri,1052.0,1686.0,7623.0,3115.0,11826.0,4176.0,519.0,324.0,7800.0,4058.0,817.0,6039.0,364.0,20656.0,2486.0,19491.0,1144.0,2715.0,744.0,966.0,309.0,3981.0,2774.0,,2431.0,328.0,3180.0,698.0,2848.0,166.0,1408.0,870.0,1178.0,3381.0,3341.0,5643.0,918.0,1694.0,153.0,112.0,1537.0,251.0,4113.0,12559.0,1363.0,2894.0,306.0,2292.0,1884.0,350.0,701.0,Illinois,Kansas,,,161264.0,156311.0,5923916.0,0.027222533202699024,0.026386430867689548,,0.0008361023350094768,4953.0,MO,IL,KS,Foreign
26,Montana,989.0,361.0,585.0,1573.0,4671.0,1845.0,230.0,129.0,915.0,532.0,339.0,347.0,2142.0,702.0,245.0,156.0,332.0,216.0,281.0,157.0,45.0,712.0,971.0,963.0,96.0,,478.0,1529.0,216.0,36.0,496.0,319.0,1076.0,690.0,490.0,159.0,1567.0,308.0,68.0,72.0,99.0,943.0,416.0,1253.0,673.0,435.0,69.0,5440.0,723.0,228.0,1950.0,Washington,Washington,,,39267.0,32430.0,976415.0,0.0402154821464234,0.033213336542351354,,0.007002145604072044,6837.0,MT,WA,WA,Foreign
27,Nebraska,486.0,220.0,271.0,2100.0,4029.0,4066.0,138.0,25.0,1773.0,730.0,281.0,6691.0,544.0,1284.0,712.0,3701.0,261.0,355.0,78.0,430.0,28.0,675.0,2265.0,2813.0,383.0,343.0,528.0,463.0,,64.0,280.0,247.0,435.0,705.0,916.0,1380.0,634.0,161.0,151.0,242.0,241.0,2297.0,702.0,2625.0,360.0,582.0,11.0,761.0,985.0,261.0,949.0,Iowa,Iowa,,,50662.0,53573.0,1796378.0,0.02820230486011296,0.029822787854226672,,-0.001620482994113711,-2911.0,NE,IA,IA,Foreign
28,Nevada,1012.0,870.0,479.0,6592.0,52924.0,4138.0,592.0,182.0,4473.0,1725.0,2843.0,1043.0,1942.0,3811.0,1523.0,519.0,440.0,1095.0,892.0,1112.0,136.0,4610.0,947.0,1415.0,569.0,444.0,1013.0,198.0,608.0,204.0,1479.0,2002.0,,4033.0,3555.0,947.0,2374.0,1108.0,156.0,93.0,450.0,208.0,473.0,5726.0,4823.0,1352.0,108.0,4543.0,1155.0,24.0,511.0,California,California,,,133471.0,108547.0,2653630.0,0.05029751698616612,0.040905099806679904,,0.009392417179486218,24924.0,NV,CA,CA,Foreign
29,New Hampshire,450.0,97.0,132.0,977.0,1547.0,276.0,2994.0,48.0,3695.0,652.0,119.0,81.0,9.0,687.0,89.0,51.0,112.0,260.0,15973.0,459.0,3358.0,387.0,130.0,260.0,131.0,86.0,509.0,0.0,62.0,,768.0,270.0,270.0,2270.0,657.0,0.0,271.0,897.0,315.0,695.0,311.0,225.0,132.0,678.0,182.0,1068.0,2981.0,625.0,187.0,0.0,119.0,Massachusetts,Massachusetts,,,46552.0,42994.0,1315906.0,0.035376387067161334,0.032672546519280254,,0.00270384054788108,3558.0,NH,MA,MA,Foreign
30,New Jersey,807.0,795.0,224.0,1857.0,5746.0,768.0,3430.0,1667.0,10277.0,3264.0,472.0,345.0,279.0,2566.0,972.0,730.0,551.0,759.0,5415.0,4858.0,410.0,1464.0,905.0,685.0,199.0,0.0,3200.0,103.0,171.0,847.0,,340.0,886.0,51543.0,1479.0,415.0,169.0,23971.0,3467.0,1461.0,1024.0,93.0,1156.0,3256.0,186.0,4231.0,482.0,1506.0,830.0,54.0,83.0,New York,Pennsylvania,,,150398.0,225337.0,8711090.0,0.017265118372098095,0.025867830547038315,,-0.00860271217494022,-74939.0,NJ,NY,PA,Foreign
31,New Mexico,634.0,603.0,334.0,9590.0,9095.0,5349.0,91.0,63.0,3396.0,995.0,634.0,295.0,400.0,1753.0,656.0,677.0,594.0,827.0,960.0,562.0,351.0,983.0,833.0,571.0,495.0,58.0,565.0,550.0,875.0,128.0,1037.0,,2270.0,976.0,716.0,1023.0,1251.0,1301.0,323.0,16.0,563.0,183.0,354.0,12573.0,1077.0,1454.0,87.0,1890.0,505.0,78.0,365.0,Texas,Texas,,,70959.0,69738.0,2010662.0,0.035291361750508045,0.03468409906786919,,0.0006072626826388525,1221.0,NM,TX,TX,Foreign
32,New York,2867.0,1030.0,415.0,3135.0,21281.0,3299.0,14756.0,1073.0,33406.0,7252.0,1533.0,410.0,437.0,7903.0,2091.0,1353.0,1249.0,1695.0,16320.0,8472.0,2460.0,4228.0,2073.0,2649.0,479.0,271.0,9993.0,110.0,852.0,2666.0,35349.0,1303.0,1670.0,,6166.0,1253.0,1856.0,22011.0,5926.0,2599.0,3245.0,208.0,1953.0,9334.0,1087.0,11409.0,4489.0,2601.0,1435.0,802.0,189.0,New Jersey,Florida,,,270643.0,456466.0,19212436.0,0.014086865403221122,0.023758882007466415,,-0.009672016604245293,-185823.0,NY,NJ,FL,Foreign
33,North Carolina,1138.0,3794.0,1829.0,3470.0,16715.0,4306.0,4558.0,1786.0,42570.0,17555.0,2295.0,1311.0,757.0,5296.0,4790.0,1750.0,2230.0,3818.0,5872.0,14977.0,1165.0,8476.0,1335.0,3403.0,1931.0,612.0,,403.0,752.0,1640.0,12898.0,1026.0,1357.0,34479.0,12199.0,1732.0,1721.0,13751.0,1014.0,1538.0,24949.0,237.0,8764.0,12787.0,1473.0,31267.0,1095.0,3816.0,2123.0,4390.0,304.0,Florida,South Carolina,,,333454.0,225861.0,9309449.0,0.03581887606881997,0.024261478847996266,,0.011557397220823704,107593.0,NC,FL,SC,Foreign
34,North Dakota,61.0,22.0,109.0,404.0,1316.0,913.0,32.0,0.0,655.0,133.0,167.0,190.0,167.0,439.0,79.0,132.0,85.0,97.0,157.0,37.0,0.0,378.0,9322.0,376.0,330.0,1885.0,160.0,,384.0,0.0,68.0,192.0,206.0,158.0,244.0,390.0,462.0,290.0,0.0,0.0,25.0,1644.0,246.0,1046.0,143.0,246.0,3.0,758.0,342.0,14.0,284.0,Minnesota,Minnesota,,,24791.0,23545.0,657569.0,0.03770098651244204,0.035806128330258875,,0.0018948581821831637,1246.0,ND,MN,MN,Foreign
35,Ohio,1708.0,2213.0,723.0,3531.0,9922.0,2495.0,1548.0,1031.0,18210.0,6586.0,311.0,1433.0,419.0,9209.0,11346.0,1152.0,13794.0,1775.0,3348.0,4210.0,369.0,16038.0,1896.0,3065.0,907.0,129.0,7406.0,608.0,1176.0,706.0,3408.0,819.0,1201.0,7670.0,,1180.0,1316.0,12637.0,1560.0,251.0,3558.0,142.0,5500.0,6787.0,1178.0,5043.0,328.0,2110.0,1635.0,6481.0,298.0,Florida,Florida,,,190366.0,221185.0,11515391.0,0.016531440400069784,0.01920777158152945,,-0.0026763311814596673,-30819.0,OH,FL,FL,Foreign
36,Oklahoma,1408.0,971.0,7593.0,4165.0,10701.0,4104.0,248.0,4.0,4072.0,2603.0,582.0,1501.0,153.0,2559.0,1276.0,7765.0,701.0,2186.0,495.0,1289.0,199.0,1852.0,971.0,6547.0,1381.0,864.0,1547.0,212.0,1447.0,485.0,697.0,3117.0,1360.0,1976.0,2198.0,,547.0,1176.0,140.0,101.0,594.0,280.0,1595.0,28564.0,621.0,1538.0,101.0,2173.0,641.0,439.0,763.0,Texas,Texas,,,118502.0,95344.0,3668976.0,0.03229838516250856,0.025986542294089685,,0.0063118428684188765,23158.0,OK,TX,TX,Foreign
37,Oregon,2563.0,603.0,397.0,6036.0,40129.0,3746.0,220.0,89.0,3298.0,1290.0,2542.0,554.0,6322.0,1495.0,682.0,907.0,259.0,814.0,1352.0,553.0,257.0,1569.0,1397.0,1062.0,190.0,2030.0,1089.0,186.0,679.0,272.0,314.0,1831.0,4061.0,2366.0,1817.0,1098.0,,1821.0,67.0,120.0,544.0,387.0,1277.0,3741.0,2427.0,1697.0,249.0,21987.0,1246.0,142.0,862.0,California,Washington,,,130636.0,111165.0,3768748.0,0.03466297030207379,0.029496533066153536,,0.005166437235920255,19471.0,OR,CA,WA,Foreign
38,Pennsylvania,1280.0,1089.0,1211.0,3177.0,10362.0,1635.0,4551.0,7242.0,16718.0,5169.0,357.0,678.0,139.0,5453.0,3286.0,706.0,1820.0,1221.0,6376.0,20975.0,1354.0,4172.0,1720.0,1627.0,833.0,454.0,6666.0,150.0,685.0,1234.0,41204.0,677.0,1592.0,43887.0,12532.0,1088.0,651.0,,6163.0,799.0,2822.0,250.0,2432.0,6345.0,669.0,12011.0,756.0,2211.0,1443.0,3375.0,215.0,New York,New Jersey,,,253462.0,233577.0,12612285.0,0.020096437719255473,0.018519800337528054,,0.0015766373817274193,19885.0,PA,NY,NJ,Foreign
39,Puerto Rico,0.0,110.0,0.0,22.0,1184.0,103.0,2606.0,20.0,7157.0,622.0,0.0,42.0,27.0,827.0,177.0,157.0,68.0,140.0,2164.0,344.0,0.0,225.0,0.0,65.0,0.0,0.0,108.0,0.0,0.0,126.0,3021.0,18.0,180.0,6740.0,252.0,0.0,129.0,2290.0,,154.0,0.0,0.0,76.0,1017.0,33.0,375.0,0.0,168.0,541.0,0.0,0.0,Florida,Florida,,,31288.0,65343.0,3760866.0,0.008319360487717456,0.017374455776940738,,-0.009055095289223282,-34055.0,PR,FL,FL,Foreign
40,Rhode Island,184.0,24.0,80.0,364.0,1449.0,153.0,2535.0,59.0,1851.0,469.0,276.0,73.0,0.0,184.0,170.0,48.0,66.0,202.0,8276.0,588.0,417.0,641.0,235.0,114.0,72.0,0.0,954.0,0.0,92.0,926.0,2143.0,214.0,78.0,4128.0,384.0,33.0,60.0,1030.0,1139.0,,255.0,42.0,233.0,242.0,135.0,753.0,273.0,283.0,70.0,85.0,59.0,Massachusetts,Massachusetts,,,32141.0,34465.0,1055003.0,0.03046531621237096,0.03266815355027426,,-0.0022028373379033017,-2324.0,RI,MA,MA,Foreign
41,South Carolina,761.0,2939.0,643.0,1678.0,5428.0,1099.0,2247.0,562.0,17497.0,17029.0,1425.0,571.0,293.0,4013.0,2170.0,635.0,2176.0,1693.0,2570.0,5411.0,550.0,4155.0,901.0,1625.0,2116.0,187.0,27701.0,39.0,367.0,942.0,5686.0,359.0,1283.0,9222.0,4801.0,1050.0,838.0,4915.0,528.0,617.0,,265.0,5290.0,5956.0,257.0,8709.0,323.0,1192.0,1215.0,1183.0,138.0,North Carolina,North Carolina,,,163250.0,113120.0,4528996.0,0.036045516489747395,0.024976838133661413,,0.011068678356085982,50130.0,SC,NC,NC,Foreign
42,South Dakota,100.0,116.0,128.0,1066.0,1425.0,1519.0,41.0,0.0,504.0,310.0,93.0,2374.0,91.0,693.0,316.0,243.0,47.0,580.0,49.0,104.0,0.0,665.0,3200.0,335.0,184.0,418.0,385.0,1822.0,3114.0,0.0,107.0,652.0,366.0,298.0,360.0,262.0,458.0,289.0,195.0,19.0,104.0,,249.0,1184.0,261.0,131.0,0.0,716.0,496.0,11.0,541.0,Minnesota,Minnesota,,,26621.0,25405.0,799124.0,0.03331272743654302,0.03179106121202717,,0.0015216662245158483,1216.0,SD,MN,MN,Foreign
