,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2010,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
35,Ohio,1556.0,1289.0,434.0,4715.0,8997.0,2859.0,1307.0,15.0,16495.0,9502.0,436.0,1270.0,564.0,7092.0,9438.0,1016.0,9159.0,743.0,3686.0,3828.0,291.0,15130.0,2298.0,1171.0,89.0,460.0,5985.0,26.0,1531.0,175.0,2465.0,515.0,2240.0,5988.0,,1228.0,342.0,12012.0,2140.0,444.0,2479.0,207.0,4987.0,7465.0,485.0,6769.0,182.0,2567.0,1771.0,7814.0,144.0,31541.0,159.0,Foreign Country,Florida,Florida,173960.0,205501.0,187484.0,11539336.0,0.017808737001851753,0.016247381998409614,0.01507539081971441,-0.0011719911786952034,-13524.0,OH,Foreign,FL,FL
36,Oklahoma,1397.0,1612.0,5873.0,2759.0,9429.0,3184.0,68.0,109.0,5438.0,3159.0,773.0,1108.0,611.0,2679.0,957.0,5024.0,877.0,2208.0,465.0,382.0,298.0,1047.0,599.0,4102.0,1733.0,448.0,1991.0,139.0,829.0,69.0,890.0,2723.0,1079.0,1118.0,1385.0,,398.0,1316.0,209.0,119.0,596.0,83.0,1872.0,28238.0,428.0,2286.0,93.0,2035.0,551.0,221.0,1713.0,14859.0,364.0,Texas,Texas,Texas,107084.0,121943.0,90616.0,3759944.0,0.032432131967922925,0.02410035894151615,0.02848021140740394,0.00437985246588779,16468.0,OK,TX,TX,TX
37,Oregon,2027.0,400.0,246.0,5264.0,34190.0,2050.0,270.0,0.0,2273.0,688.0,2323.0,161.0,4129.0,1565.0,317.0,678.0,0.0,0.0,1471.0,595.0,0.0,1159.0,668.0,1786.0,735.0,3386.0,1040.0,592.0,777.0,317.0,544.0,981.0,2805.0,2538.0,1541.0,821.0,,1689.0,821.0,0.0,989.0,741.0,787.0,3826.0,2879.0,1124.0,456.0,22793.0,1981.0,358.0,523.0,19750.0,0.0,California,Washington,California,117304.0,137054.0,99584.0,3837491.0,0.03571448115448349,0.025950288873641657,0.03056788927974033,0.0046176004060986715,17720.0,OR,CA,WA,CA
38,Pennsylvania,2185.0,369.0,807.0,3668.0,12077.0,3657.0,4007.0,4608.0,18212.0,4644.0,332.0,227.0,380.0,4490.0,2018.0,1426.0,1675.0,625.0,4455.0,18281.0,1621.0,4961.0,1491.0,1725.0,563.0,339.0,7611.0,521.0,551.0,729.0,42456.0,1250.0,1810.0,30481.0,14545.0,1254.0,918.0,,6275.0,377.0,1315.0,966.0,1611.0,7778.0,1048.0,10558.0,215.0,2495.0,1300.0,4258.0,1069.0,43332.0,147.0,Foreign Country,New Jersey,New Jersey,240381.0,283713.0,208948.0,12711160.0,0.02231999282520242,0.016438153559549248,0.018911019922650648,0.0024728663631014003,31433.0,PA,Foreign,NJ,NJ
39,Puerto Rico,156.0,629.0,0.0,288.0,1177.0,388.0,899.0,0.0,11262.0,207.0,0.0,0.0,0.0,1642.0,109.0,112.0,254.0,109.0,2004.0,59.0,0.0,89.0,50.0,221.0,170.0,0.0,146.0,0.0,0.0,0.0,1244.0,364.0,0.0,4768.0,69.0,0.0,0.0,1516.0,,684.0,109.0,0.0,30.0,977.0,882.0,392.0,0.0,0.0,585.0,141.0,0.0,4887.0,102.0,Florida,Florida,Florida,31834.0,36721.0,59885.0,3721525.0,0.009867191541102101,0.016091521620840918,0.008554020193334722,-0.007537501427506196,-28051.0,PR,FL,FL,FL
40,Rhode Island,0.0,136.0,0.0,324.0,1697.0,59.0,4090.0,0.0,1336.0,382.0,274.0,48.0,0.0,1210.0,206.0,0.0,0.0,0.0,8639.0,977.0,447.0,77.0,47.0,47.0,0.0,0.0,1376.0,62.0,0.0,333.0,1868.0,0.0,297.0,4583.0,0.0,199.0,0.0,560.0,276.0,,61.0,48.0,71.0,678.0,0.0,1399.0,72.0,160.0,0.0,150.0,0.0,10019.0,0.0,Foreign Country,Massachusetts,Massachusetts,32189.0,42208.0,25383.0,1053959.0,0.040047098606302525,0.02408347952814104,0.030541036226266867,0.006457556698125828,6806.0,RI,Foreign,MA,MA
41,South Carolina,1670.0,1741.0,365.0,1457.0,4691.0,1867.0,3998.0,249.0,16060.0,17486.0,813.0,703.0,233.0,4253.0,2174.0,514.0,2211.0,2059.0,3765.0,5184.0,603.0,3709.0,818.0,1371.0,1175.0,0.0,20749.0,118.0,0.0,486.0,4908.0,1390.0,1173.0,7912.0,3883.0,1458.0,1020.0,4689.0,269.0,154.0,,95.0,3816.0,4965.0,455.0,9786.0,478.0,3070.0,1057.0,1190.0,382.0,15821.0,28.0,North Carolina,North Carolina,North Carolina,152700.0,168521.0,117298.0,4635649.0,0.036353270059920416,0.025303468834676653,0.03294037145607875,0.007636902621402094,35402.0,SC,NC,NC,NC
42,South Dakota,25.0,325.0,61.0,745.0,1338.0,807.0,0.0,0.0,251.0,24.0,75.0,3520.0,457.0,80.0,439.0,571.0,82.0,129.0,407.0,0.0,0.0,144.0,4615.0,252.0,201.0,560.0,262.0,2020.0,2260.0,0.0,0.0,38.0,38.0,758.0,160.0,296.0,122.0,209.0,0.0,0.0,0.0,,0.0,1334.0,0.0,224.0,0.0,1564.0,736.0,0.0,648.0,2041.0,0.0,Minnesota,Minnesota,Minnesota,25777.0,27818.0,27915.0,816166.0,0.03408375256994288,0.03420260094147514,0.031583035803990855,-0.002619565137484285,-2138.0,SD,MN,MN,MN
43,Tennessee,343.0,8897.0,4736.0,2291.0,8019.0,1858.0,765.0,248.0,14168.0,11065.0,243.0,1052.0,333.0,3162.0,4764.0,2506.0,11188.0,2602.0,1733.0,1450.0,84.0,5529.0,1504.0,4342.0,9029.0,290.0,7102.0,0.0,187.0,197.0,2230.0,621.0,2433.0,4800.0,4462.0,669.0,430.0,2562.0,0.0,805.0,4765.0,63.0,,8701.0,2062.0,8650.0,0.0,1412.0,2831.0,2201.0,0.0,22077.0,0.0,Foreign Country,Georgia,Florida,159384.0,181461.0,142574.0,6355311.0,0.02855265462225216,0.022433835259989637,0.025078867108155684,0.002645031848166047,16810.0,TN,Foreign,GA,FL
44,Texas,11613.0,8636.0,15251.0,16521.0,68959.0,16361.0,924.0,704.0,26668.0,16671.0,3718.0,3946.0,2033.0,20169.0,6985.0,11598.0,5153.0,31149.0,7139.0,4724.0,1318.0,13775.0,6088.0,12061.0,7773.0,1027.0,12183.0,2452.0,4893.0,1067.0,7058.0,11752.0,8324.0,16624.0,8317.0,22969.0,4373.0,7161.0,4180.0,975.0,5249.0,1936.0,13044.0,,4123.0,13713.0,52.0,8847.0,5927.0,2221.0,1874.0,166994.0,843.0,Foreign Country,California,California,491121.0,658115.0,411438.0,25241971.0,0.02607225085552947,0.016299757257466147,0.019456523422834136,0.0031567661653679885,79683.0,TX,Foreign,CA,CA
45,Utah,1798.0,93.0,316.0,8147.0,12187.0,3987.0,119.0,0.0,2097.0,966.0,932.0,483.0,7692.0,1831.0,517.0,299.0,235.0,46.0,246.0,426.0,148.0,261.0,914.0,1255.0,127.0,1929.0,1167.0,0.0,118.0,0.0,247.0,518.0,4549.0,1462.0,1527.0,886.0,2525.0,557.0,383.0,0.0,838.0,875.0,459.0,5305.0,,3005.0,297.0,3792.0,338.0,0.0,2126.0,16747.0,108.0,Foreign Country,California,California,78133.0,94880.0,76423.0,2775332.0,0.03418690088248901,0.02753652535984884,0.02815266786099825,0.0006161425011494102,1710.0,UT,Foreign,CA,CA
46,Vermont,184.0,0.0,0.0,65.0,1001.0,326.0,1287.0,87.0,2063.0,496.0,49.0,91.0,0.0,370.0,0.0,0.0,176.0,0.0,3599.0,300.0,824.0,201.0,85.0,51.0,0.0,236.0,539.0,30.0,0.0,2760.0,751.0,0.0,58.0,4056.0,50.0,0.0,100.0,524.0,0.0,227.0,134.0,153.0,125.0,565.0,0.0,400.0,,128.0,377.0,0.0,52.0,2827.0,0.0,New York,New York,New York,22520.0,25347.0,18181.0,625879.0,0.04049824327066414,0.029048745843845217,0.03598139576499611,0.006932649921150891,4339.0,VT,NY,NY,NY
47,Virginia,3296.0,2671.0,1233.0,3807.0,17088.0,3229.0,2468.0,1265.0,18165.0,11927.0,2347.0,1135.0,1159.0,7576.0,2892.0,2103.0,2051.0,2148.0,4104.0,24822.0,1494.0,5733.0,462.0,4262.0,1858.0,866.0,23829.0,201.0,523.0,372.0,6825.0,1098.0,748.0,17525.0,7708.0,781.0,2137.0,11796.0,1306.0,1543.0,8339.0,98.0,5842.0,12938.0,1551.0,,676.0,4373.0,2648.0,6779.0,423.0,46942.0,217.0,Foreign Country,North Carolina,Maryland,250437.0,297379.0,224479.0,8023699.0,0.037062581734434455,0.027976996644565058,0.031212162869020885,0.0032351662244558266,25958.0,VA,Foreign,NC,MD
48,Washington,5644.0,1322.0,658.0,5971.0,39468.0,4883.0,642.0,202.0,5378.0,3107.0,4246.0,1685.0,12661.0,3931.0,1912.0,1694.0,886.0,1011.0,1448.0,629.0,717.0,2871.0,1323.0,3727.0,737.0,5094.0,2143.0,515.0,323.0,282.0,721.0,1012.0,5310.0,4140.0,2727.0,1986.0,26235.0,2893.0,0.0,220.0,3047.0,866.0,789.0,11338.0,4020.0,7266.0,981.0,,2180.0,62.0,638.0,54914.0,2715.0,Foreign Country,California,California,194256.0,249170.0,165878.0,6742830.0,0.03695332671889993,0.02460064987549738,0.02880926851188596,0.004208618636388578,28378.0,WA,Foreign,CA,CA
49,West Virginia,1326.0,41.0,0.0,0.0,760.0,608.0,84.0,556.0,1842.0,485.0,0.0,0.0,88.0,356.0,366.0,161.0,851.0,60.0,191.0,4249.0,0.0,657.0,0.0,160.0,44.0,39.0,2552.0,268.0,0.0,107.0,906.0,0.0,25.0,611.0,7925.0,229.0,0.0,4908.0,182.0,238.0,647.0,0.0,1160.0,968.0,112.0,4999.0,208.0,192.0,150.0,,0.0,2451.0,0.0,Ohio,Ohio,Ohio,39311.0,41762.0,48630.0,1854239.0,0.02252244721419407,0.026226392606346863,0.02120061114020361,-0.0050257814661432525,-9319.0,WV,OH,OH,OH
50,Wisconsin,798.0,552.0,518.0,1854.0,4506.0,1890.0,359.0,351.0,4492.0,1656.0,550.0,2300.0,902.0,20299.0,2563.0,752.0,287.0,331.0,992.0,1088.0,448.0,6317.0,16741.0,1716.0,810.0,154.0,1817.0,497.0,853.0,69.0,632.0,123.0,1049.0,1291.0,1674.0,89.0,1444.0,2211.0,521.0,0.0,1142.0,235.0,856.0,3039.0,476.0,771.0,75.0,1013.0,,256.0,129.0,13973.0,0.0,Illinois,Minnesota,Illinois,93488.0,107461.0,111434.0,5690475.0,0.018884363783339703,0.019582548029821765,0.016428856993484727,-0.0031536910363370377,-17946.0,WI,IL,MN,IL
51,Wyoming,0.0,172.0,0.0,1511.0,2784.0,4390.0,0.0,0.0,396.0,745.0,25.0,462.0,942.0,415.0,132.0,532.0,519.0,107.0,252.0,51.0,0.0,570.0,218.0,421.0,0.0,2528.0,34.0,233.0,1711.0,0.0,0.0,707.0,416.0,146.0,56.0,62.0,14.0,95.0,0.0,0.0,220.0,258.0,495.0,1990.0,3226.0,580.0,75.0,556.0,0.0,0.0,,2039.0,0.0,Colorado,Colorado,Colorado,28046.0,30085.0,28186.0,564487.0,0.05329617865424713,0.049932062208695685,0.04968404941123533,-0.00024801279746035354,-140.0,WY,CO,CO,CO
