,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.06733967802421094,0.010206142105974342,0.0784002743113723
minus_3,0.0697919249582184,0.010455885411395001,0.08434160883975607
minus_10,0.06673933817534863,0.010192788992197197,0.07803901839940819
