,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.15136013557402186,0.09912725751320373,0.08815395685913338
minus_3,0.15135264582555494,0.09906731177401548,0.0881712559517318
minus_10,0.15136013557402184,0.09912725751320373,0.08815395685913335
