,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.08918680049299615,0.047918050457758994,0.05293072049578691
minus_3,0.08928886111448418,0.04866664649520595,0.052843704230324806
minus_5,0.09038332557295536,0.048563320202659736,0.051660197993026624
minus_10,0.0897680127482568,0.04837888623445144,0.053105555877419344
