,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.05846470604443188,0.03708299873887703,0.06587814877991353
minus_3,0.060832497884483916,0.039167866061378835,0.06786377942857008
minus_10,0.05911585794472751,0.038045140537103124,0.06525250447702215
