,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.6248809337650783,0.7567195844540205,0.30418706356176595
minus_3,0.6202069922996145,0.7464278687822623,0.2717687933386126
minus_10,0.6249063914156221,0.7518806155220515,0.3403867135273796
