,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.25824668296603087,0.10028813821325756,0.28147357436533244
minus_3,0.259906565436747,0.10238139037810173,0.28801921487014454
minus_10,0.25823791979461724,0.10128061785513759,0.27405395643515174
