STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,deaths,property_damage,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,001,4010578.0,0.0958465338412568,3844.0,0.0945789099195571,4001.0,0,15251500,"Autauga County, Alabama",53773,2008,2012,37,137900.0,836,0.0958417292544422,0.2175123649019967,0.1906759479758197,0.0931489283751602,0.0466019417475728,0.404945960798681,0.1148012456493863,0.7892287964828724,0.5138670086096354,0.6806374793918301,0.2887525187763327,0.013848690236307,0.1105697014105147,0.0013372412529767,0.0062465653050009,0.0116321670635647,0.0105513830371862,0.0099102399706906,0.0088294559443121,0.0055321487451914,0.0028943029858948,0.0165964462355742,0.2013860578883,0.0970693481904244,0.7152603591853115,0.0055261131494315,0.0061149612719119
01,003,37994880.0,0.0370734162076574,14086.0,0.027161544516249695,10156.0,6,2592000,"Baldwin County, Alabama",50706,2008,2012,41,172900.0,874,0.0807309006363725,0.2001626406732669,0.2210221256808531,0.1301125386135155,0.0625839127634724,0.3346959492648423,0.1309966926091275,0.8637365876021962,0.5127874864920917,0.5441040027070394,0.4113117134031196,0.0373036577778262,0.108625413423859,0.0036730595002892,0.0076735834433977,0.0110410094637223,0.0103587918745156,0.0130221693427788,0.0074934779998471,0.0088579131782607,0.0106316789101983,0.0189274447949526,0.1813932912755808,0.3003635174642252,0.7163750326455993,0.0039332974303739,0.0070587782735805
01,005,2060588.0,0.12297460724802821,2534.0,0.1239395192018379,1763.0,1,869500,"Barbour County, Alabama",31889,2008,2012,38,88700.0,577,0.1824966325676217,0.2300775419563872,0.1780916669700389,0.058720739742983,0.0416469474680549,0.4611016054461392,0.2328078925334012,0.4895700607958062,0.4630674578615894,0.68411664057665,0.2837016272889439,0.0283228366522261,0.0791437620590483,0.002329899159052,0.00775419563872,0.0102297134952127,0.0077177909643598,0.0137245622337908,0.0060431759437911,0.0030579926462557,0.0066256507335541,0.0286140740471076,0.2641858898804513,0.2066846270415895,0.6785524779794121,0.0082505472301734,0.0090082505472301
01,007,609390.0,0.2230098951410427,1359.0,0.23554570510591247,2269.0,2,1528000,"Bibb County, Alabama",36824,2008,2012,39,91600.0,581,0.162589485704247,0.2835873336554086,0.1740524397206728,0.0407571698361807,0.0205542623742808,0.566647634942246,0.1578461943871053,0.7667881769071984,0.4662040493653652,0.8566032763845579,0.1281127849268742,0.0125170187535684,0.0724669506785541,0.0007905485528569,0.0041723395845228,0.011331195924283,0.0048750494092845,0.0046115332249989,0.0046993719530941,0.0025034037507136,0.0072027757038078,0.0099257762747595,0.1570663094440723,0.1754855994641661,0.7430273490387219,0.0011163206072784,0.0003348961821835
01,009,3015541.0,0.110195815609869,3323.0,0.0970831810267234,2964.0,0,3054000,"Blount County, Alabama",45192,2008,2012,39,115200.0,588,0.1639056137542199,0.2435179062402116,0.1826819336651237,0.0545888003341106,0.028799638046845,0.5124421396999965,0.1461037831065325,0.9485086833953992,0.5042459889325862,0.7972540284690077,0.1502453624752027,0.0470713117321546,0.0738697664706087,0.0025406327219573,0.0059861483311871,0.0122333205721644,0.0071694567222357,0.0090662304667107,0.0027146486618174,0.0027320502558034,0.0044026032784603,0.0113284376848919,0.1672488531627456,0.1148941542864357,0.7412866720555371,0.0025251462480535,0.0050082067253061
01,011,257184.0,0.2749004603707851,707.0,0.24060220435546556,723.0,0,4294000,"Bullock County, Alabama",34500,2008,2012,40,73900.0,495,0.2086464421560441,0.2531774747193617,0.1574357547082289,0.0449948974858521,0.0385007885703683,0.5630392429724465,0.2120790425827999,0.2809165970869283,0.4437331848965581,0.8369050932368495,0.1143890898970219,0.0456443083774005,0.0685592355506076,0.0013915947676036,0.0108544391873086,0.0064941089154838,0.0031542814732349,0.0085351145746358,0.0031542814732349,0.0022265516281658,0.0038964653492902,0.0197606456999721,0.1886247500555432,0.1690735392135081,0.6454545454545455,0.0,0.018218173739169
01,013,634818.0,0.0793928338515921,504.0,0.1403631774521489,1001.0,0,1436000,"Butler County, Alabama",30752,2008,2012,40,73500.0,538,0.1611673902556681,0.2635311143270622,0.1671490593342981,0.0592860588519054,0.0281234925229136,0.5700434153400868,0.2535455861070911,0.5489628557645924,0.5302460202604921,0.8466956102267246,0.1386878919440424,0.0130728412928123,0.0815243608297153,0.0038109020742884,0.0065605402797877,0.0138446695610226,0.0110467920887602,0.0099372889532079,0.0053545586107091,0.0138446695610226,0.0092136999517607,0.0263868789194404,0.2419532738393663,0.1828938132958989,0.6602037059761934,0.014037902336308,0.0116314047929409
01,015,15134470.0,0.0471770732638804,7140.0,0.0446005159216146,6781.0,1,4304000,"Calhoun County, Alabama",40093,2008,2012,38,101900.0,611,0.1409016073459273,0.2225503674660963,0.1946127603238454,0.0664578983994432,0.039996944854626,0.4482152859106879,0.2087428076785987,0.7502503521903695,0.5189334148038767,0.71917273452484,0.2456676341293684,0.0239234855814111,0.0987490876996452,0.0059151009046624,0.0106166301746524,0.0136717755486531,0.0131625846529864,0.0088768946144576,0.0072984028378905,0.0054738021284179,0.0106420897194358,0.0274284162465841,0.2592272906385454,0.1412755896646839,0.6654357136613932,0.0018576548514814,0.0053665584598352
01,017,1627200.0,0.1041052114060963,1694.0,0.1192946090435665,1913.0,0,559000,"Chambers County, Alabama",32181,2008,2012,41,78000.0,617,0.1809629543064158,0.2418195629309337,0.1912469323360991,0.0507771415215612,0.0253009232207549,0.514198901484165,0.2297242024073857,0.5893128432861985,0.5257683767675587,0.7570994507420825,0.2271239920532897,0.0117447703634451,0.0799345565034474,0.0028047212808227,0.0094367184761014,0.0061061119551244,0.0129426200771298,0.0096996610961785,0.0104592731097347,0.0049666939347902,0.0127088933037279,0.0307058548556737,0.2467647058823529,0.198,0.6602611119260672,0.0084117647058823,0.0113529411764705
01,019,922716.0,0.1448983219105336,1337.0,0.1320882789997982,864.0,0,1123500,"Cherokee County, Alabama",36241,2008,2012,44,99900.0,602,0.1636377667168267,0.2394567272446656,0.2171161785700505,0.0551761392136435,0.0385461280240768,0.3851911872516109,0.1912258363236485,0.9288883744260524,0.5081220820310993,0.5701663001118956,0.4168306516957981,0.0076397731218891,0.0792529999614152,0.0064822317397846,0.0072153412817841,0.0171316124551452,0.008064204961994,0.0122313539375699,0.0061349693251533,0.0076783578346259,0.0092603310568352,0.0136204035960952,0.1862320633349826,0.2727610094012865,0.7275046776662698,0.000804057397328,0.0032780801583374
