STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,Total_1_death,Total_2_death,Total_3_death,Total_4_death,Total_5_death,Total_6_death,Total_1_property,Total_2_property,Total_3_property,Total_4_property,Total_5_property,Total_6_property,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,087,1022560.0,0.10385698638710679,1062.0,0.2093540345169456,870.0,23,0,0,0,0,0,18,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,089,112574640.0,0.0193462755021912,21779.0,0.0162555524460978,18055.0,348,3,1,0,0,0,187,139,20,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,091,434309.0,0.1084481325507875,471.0,0.1244776235048788,739.0,33,1,0,0,0,0,25,2,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,093,1097457.0,0.099958358277363,1097.0,0.1137956262285255,1291.0,88,0,1,1,0,0,69,12,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,095,12522048.0,0.0353296840900146,4424.0,0.0688360044729506,5201.0,190,0,2,0,0,0,94,80,17,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,097,99655456.0,0.012539203071831798,12496.0,0.0157165045971795,17343.0,156,0,0,0,0,0,69,75,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,099,393794.0,0.1150347643691879,453.0,0.0931446930677551,523.0,42,0,0,0,0,0,11,24,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,101,58923046.0,0.0303124179968564,17861.0,0.0290098791820748,12632.0,43,0,0,0,0,0,32,10,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,103,11323872.0,0.0459471813174857,5203.0,0.0538708773685456,5211.0,140,0,0,0,0,0,78,48,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,105,291328.0,0.1822687829525483,531.0,0.8982922890207659,940.0,31,0,0,0,0,0,19,8,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
