STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,Total_1_death,Total_2_death,Total_3_death,Total_4_death,Total_5_death,Total_6_death,Total_1_property,Total_2_property,Total_3_property,Total_4_property,Total_5_property,Total_6_property,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
13,083,573336.0,0.2729638466797828,1565.0,0.3104122360421902,1156.0,124,0,0,0,0,0,84,27,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,085,761832.0,0.3972004326413172,3026.0,0.2672130559189812,1638.0,122,0,0,0,0,0,78,26,10,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,087,1608768.0,0.1158029001074113,1863.0,0.12175012764739938,1600.0,91,0,0,0,0,0,44,30,12,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,089,294517656.0,0.0276764392013224,81512.0,0.0197480209357436,63523.0,194,1,0,0,0,0,121,42,14,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,091,915701.0,0.1194713121422822,1094.0,0.1567342458677686,971.0,111,0,0,0,0,0,66,33,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,093,448266.0,0.1784654647017619,800.0,0.20672680537368443,682.0,118,0,0,0,0,0,81,27,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,095,13003728.0,0.081199791321381,10559.0,0.067533104910549,6660.0,110,0,0,0,0,0,76,20,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,097,17664540.0,0.0970362092644359,17141.0,0.0756852822986614,10374.0,155,1,1,0,0,0,99,31,11,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,099,93136.0,0.130991238618794,122.0,0.3062241845890899,516.0,58,0,1,0,0,0,35,15,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,101,20080.0,1.8824701195219125,378.0,0.5904455179817499,88.0,67,0,0,0,0,0,49,17,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,103,2785832.0,0.1513730906960649,4217.0,0.0929084505089164,2546.0,199,0,0,0,0,0,132,61,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,105,447832.0,0.20476428660747778,917.0,0.1662809007133085,773.0,140,0,0,0,0,0,121,10,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,107,1173897.0,0.11960163455567221,1404.0,0.2122497391897294,1768.0,119,0,0,0,0,0,76,31,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,109,357088.0,0.2988058965857155,1067.0,0.4137115839243498,812.0,109,0,0,0,0,0,82,23,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,111,708736.0,0.1185208596713021,840.0,0.1629701581134315,1057.0,116,0,0,0,0,0,75,27,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,113,15044400.0,0.06058732817526781,9115.0,0.0723616413430403,9818.0,178,1,0,0,0,0,98,44,13,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,115,9680661.0,0.06230979475471761,6032.0,0.052045665929098,4931.0,220,1,0,0,0,0,95,80,30,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,117,26118624.0,0.0497920564268623,13005.0,0.0457305981741859,9522.0,152,1,0,0,0,0,76,41,11,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,119,662501.0,0.1568299519547895,1039.0,0.21310498676753822,1538.0,129,1,0,0,0,0,104,21,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,121,500137420.0,0.0200124997645647,100090.0,0.0167474582953979,106267.0,236,2,1,0,0,0,103,83,24,25,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,123,1149845.0,0.1652396627371515,1900.0,0.1071493212669683,1480.0,76,1,0,0,0,0,33,29,10,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,125,34996.0,0.3857583723854155,135.0,1.1473880597014925,123.0,24,0,0,0,0,0,2,13,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,127,8303918.0,0.0728933016920446,6053.0,0.05091361393835601,4388.0,106,0,0,0,0,0,77,22,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,129,2757186.0,0.0949518821000832,2618.0,0.0977929284860967,3073.0,104,0,0,0,0,0,53,30,13,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,131,729480.0,0.2316718758567747,1690.0,0.1923292091889313,1633.0,51,1,1,0,0,0,7,28,11,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,133,435008.0,0.2526390319258496,1099.0,0.2223802443596871,1032.0,50,0,0,0,0,0,21,22,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,135,303861597.0,0.0212129471563331,64458.0,0.0169525051069692,52453.0,258,2,1,0,0,0,105,57,42,56,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,137,3500810.0,0.0992627420511253,3475.0,0.1018271505511652,2023.0,114,0,0,0,0,0,98,11,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,139,26709669.0,0.0408204234953267,10903.0,0.038562509393744,8708.0,161,0,1,0,0,0,92,40,16,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,141,202532.0,0.2592182963679814,525.0,0.2263240961056232,565.0,63,1,0,0,0,0,41,17,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,143,791252.0,0.3325110078710702,2631.0,0.2094608501931156,1903.0,74,0,0,0,0,0,38,21,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,145,1314128.0,0.211547124785409,2780.0,0.2157081165859566,2041.0,69,1,0,0,0,0,34,23,7,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,147,1072710.0,0.12426471273690001,1333.0,0.1398085657285963,1054.0,76,0,0,0,0,0,60,7,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,149,316232.0,0.3307698145665207,1046.0,0.4627800665951803,656.0,71,0,0,0,0,0,33,24,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,151,34820867.0,0.058077244314450806,20223.0,0.0531310107823517,15087.0,102,0,0,0,0,0,45,32,10,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,153,24697728.0,0.0445628035096993,11006.0,0.0392608965202176,8838.0,112,0,0,0,0,0,47,42,16,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,155,240696.0,0.7370292817495928,1774.0,0.3630504258989342,543.0,30,1,0,0,0,0,9,9,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,157,4148928.0,0.1144150971046014,4747.0,0.0970163769239316,3676.0,73,1,0,0,0,0,24,27,13,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,159,228259.0,0.45518468056024075,1039.0,0.2905738662123731,846.0,56,0,0,0,0,0,18,25,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,161,222921.0,0.5185693586517197,1156.0,0.2543660427598089,812.0,63,0,0,0,0,0,50,7,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,163,570290.0,0.1097687141629697,626.0,0.1829799472317509,878.0,49,0,0,0,0,0,22,18,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,165,33416.0,0.5865453674886282,196.0,0.6018044656734524,635.0,71,0,0,0,0,0,35,30,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,167,355875.0,0.2540217773094486,904.0,0.2896935933147632,754.0,49,0,0,0,0,0,13,19,8,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,169,675225.0,0.24806545966159427,1675.0,0.2102869454925623,1585.0,49,0,0,0,0,0,20,20,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,171,557469.0,0.3435168592334282,1915.0,0.3954164305718047,1940.0,40,0,0,0,0,0,21,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,173,187368.0,0.4867426668374535,912.0,0.7343530014079099,918.0,22,0,0,0,0,0,9,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,175,2857423.0,0.0594941665969651,1700.0,0.0810413939119752,2026.0,105,0,1,0,0,0,34,45,18,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,177,1665252.0,0.1916827002759942,3192.0,0.139472440924329,1603.0,26,0,0,0,0,0,11,10,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,179,11226608.0,0.115814144396954,13002.0,0.0969901868235604,8836.0,110,1,0,0,0,0,71,30,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,181,134946.0,0.2015621063240111,272.0,0.2898670183536652,422.0,43,0,0,0,0,0,37,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,183,468300.0,0.5874439461883407,2751.0,0.4392965288861707,1178.0,67,0,0,0,0,0,49,16,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,185,19506506.0,0.053807688573238,10496.0,0.054215026288693804,8965.0,80,1,0,0,0,0,28,35,11,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,187,1697995.0,0.1775034673246976,3014.0,0.2073494979959522,2090.0,48,0,0,0,0,0,20,18,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,189,809134.0,0.1543625654094377,1249.0,0.2980177275087536,1475.0,39,0,0,0,0,0,31,5,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,191,153832.0,0.3776847469967236,581.0,0.2351666104311728,460.0,79,0,0,0,0,0,59,16,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,193,433653.0,0.1450468462111411,629.0,0.1703917835906837,580.0,34,0,0,0,0,0,11,18,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195,766024.0,0.215920127828893,1654.0,0.1938449825773769,1986.0,46,0,0,0,0,0,13,19,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,197,83652.0,0.4423086118682159,370.0,0.2699343872355779,202.0,29,0,0,0,0,0,8,16,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,199,1082448.0,0.1674907247276543,1813.0,0.2560644670218751,1238.0,62,0,0,0,0,0,17,34,8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,201,85120.0,0.3218984962406015,274.0,0.5985256655921009,531.0,39,0,0,0,0,0,14,17,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,205,1010070.0,0.10860633421446028,1097.0,0.1543107269503546,1671.0,52,1,1,1,0,0,17,16,13,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,207,1222000.0,0.169721767594108,2074.0,0.1835843713903824,2063.0,57,0,0,0,0,0,19,22,9,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,209,309470.0,0.2846802597990112,881.0,0.41754670010286504,686.0,21,0,0,0,0,0,7,10,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,211,446125.0,0.2544130008405715,1135.0,0.1860937235662324,1023.0,71,0,0,0,0,0,21,39,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,213,995550.0,0.1724674802872784,1717.0,0.1161947554858189,1955.0,78,0,0,0,0,0,35,28,10,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,215,102723336.0,0.025996040471271197,26704.0,0.038515155376736,14976.0,71,0,0,0,0,0,27,24,15,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,217,9533474.0,0.1007607510126948,9606.0,0.0782254089412047,5983.0,68,0,0,0,0,0,28,26,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,219,1521352.0,0.1768821416739847,2691.0,0.1207498464385404,1553.0,49,0,0,0,0,0,14,24,8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,221,192178.0,0.2456056364412159,472.0,0.354407691054261,957.0,41,0,0,0,0,0,13,25,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,223,9513504.0,0.11708619663165118,11139.0,0.0670671985857958,10107.0,71,1,0,0,0,0,33,26,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,225,1029000.0,0.302332361516035,3111.0,0.22274900886908894,1853.0,47,0,0,0,0,0,19,18,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,227,1191240.0,0.1466539068533628,1747.0,0.1305681515070685,1958.0,51,0,0,0,0,0,26,15,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,229,265605.0,0.8512640951789312,2261.0,0.3119774247491639,1194.0,62,0,0,0,0,0,50,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,231,656370.0,0.2585431997196703,1697.0,0.3935462280058179,1223.0,33,0,0,0,0,0,12,16,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,233,1420825.0,0.149420231203702,2123.0,0.1503949847230357,2660.0,111,1,0,0,0,0,61,29,15,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,235,262278.0,0.1814868193291088,476.0,0.23734177215189872,558.0,36,1,0,0,0,0,10,16,8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,237,558404.0,0.1998553018961182,1116.0,0.1494603308102046,853.0,56,0,0,0,0,0,18,26,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,239,10480.0,0.9923664122137404,104.0,0.877679231337768,190.0,17,0,0,0,0,0,8,7,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,241,601509.0,0.1497899449551045,901.0,0.2536951246415178,1265.0,64,0,0,0,0,0,62,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,243,135451.0,0.3816878428361547,517.0,0.6095071859911881,866.0,13,0,0,0,0,0,4,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,245,67258594.0,0.0314383616166582,21145.0,0.0396782104758062,19247.0,80,0,1,0,0,0,75,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,247,7153197.0,0.1293267891265961,9251.0,0.1153278446248723,10012.0,57,0,0,0,0,0,18,15,10,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,249,37044.0,0.8314436885865456,308.0,0.3571428571428571,112.0,22,0,0,0,0,0,9,11,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,251,314013.0,0.23502211691872626,738.0,0.2217569453825025,591.0,116,0,0,0,0,0,55,55,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,253,116922.0,0.3874377790321753,453.0,0.4755596641538564,998.0,20,1,0,0,0,0,3,8,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,255,3661009.0,0.1179729413393957,4319.0,0.1243038981702466,6375.0,67,0,0,0,0,0,24,31,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,257,1450000.0,0.1109655172413793,1609.0,0.11429381735677818,1209.0,74,0,0,0,0,0,66,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,259,68475.0,0.24242424242424238,166.0,1.150946482475576,774.0,28,0,0,0,0,0,9,16,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,261,2272497.0,0.0681189018071311,1548.0,0.1355645510985694,2648.0,70,0,1,0,0,0,14,38,11,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,263,76848.0,0.4138038725796377,318.0,0.4817015952455427,308.0,20,0,0,0,0,0,6,8,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,265,16740.0,1.4157706093189961,237.0,1.7345183486238531,121.0,12,0,0,0,0,0,7,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,267,1718625.0,0.1626300094552331,2795.0,0.1670766147399107,1834.0,86,0,0,0,0,0,50,33,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,269,274272.0,0.280014000700035,768.0,0.44864132600207174,563.0,39,2,0,0,0,0,15,13,8,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,271,466560.0,0.1110253772290809,518.0,0.187254311718667,846.0,40,0,0,0,0,0,13,24,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,273,336171.0,0.1755059181190525,590.0,0.5755070757944872,841.0,25,0,0,0,0,0,12,8,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,275,2902250.0,0.1081574640365233,3139.0,0.1189053614971201,3018.0,40,0,0,0,0,0,11,15,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,277,2569900.0,0.138487878905794,3559.0,0.1039805849533388,2078.0,37,1,0,0,0,0,14,13,7,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,279,1053000.0,0.1524216524216524,1605.0,0.1726731465928039,2243.0,39,1,0,0,0,0,11,20,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,281,320640.0,0.2760104790419161,885.0,0.2145029429109957,371.0,19,0,0,0,0,0,9,8,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,283,179348.0,0.3178178736311528,570.0,0.5816726458329013,561.0,21,0,0,0,0,0,6,10,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,285,5292270.0,0.089489009442073,4736.0,0.0829680306802823,4035.0,105,1,0,0,0,0,49,33,14,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,287,139455.0,0.4696855616507117,655.0,0.4080218462646626,895.0,21,1,0,0,0,0,4,13,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,289,121584.0,0.3487300960652718,424.0,0.6268690549883607,719.0,42,0,0,0,0,0,12,26,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,291,1026000.0,0.1514619883040935,1554.0,0.1198519927214745,905.0,34,0,0,0,0,0,17,15,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,293,1169643.0,0.1563724999850382,1829.0,0.1129906295864223,1201.0,93,0,0,0,0,0,41,32,14,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,295,5065600.0,0.1065224257738471,5396.0,0.1016512751058557,4098.0,91,0,0,0,0,0,34,40,6,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,297,5835888.0,0.1284466048697302,7496.0,0.0801730893727213,4706.0,74,0,0,0,0,0,36,30,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,299,2504383.0,0.10781098577973089,2700.0,0.1453495038669664,3169.0,114,0,0,0,0,0,93,16,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,301,40628.0,0.4504282760657674,183.0,0.4502208630648998,265.0,27,0,0,0,0,0,8,13,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,303,954946.0,0.0859734477132738,821.0,0.1525793602143467,1369.0,74,0,0,0,0,0,33,33,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,305,1998500.0,0.1211408556417313,2421.0,0.11717819787144398,2047.0,116,0,0,0,0,0,97,16,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,307,26112.0,0.9114583333333334,238.0,1.6083161714229677,328.0,25,0,0,0,0,0,9,14,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,309,189896.0,0.3407128112229852,647.0,0.257648431423386,477.0,21,0,0,0,0,0,5,14,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,311,783296.0,0.1156650870169131,906.0,0.1363621382901588,1324.0,55,1,0,0,0,0,27,22,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,313,7061418.0,0.0611208683581682,4316.0,0.0576075290795383,4439.0,96,0,0,0,0,0,38,33,19,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,315,378884.0,0.1987415673398718,753.0,0.2504692078151794,371.0,37,0,0,0,0,0,10,13,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,317,133458.0,0.3124578519084656,417.0,0.23033252230332518,426.0,41,0,0,0,0,0,11,19,7,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,319,167042.0,0.2604135486883538,435.0,0.5710082504246542,753.0,35,0,0,0,0,0,12,19,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,321,612654.0,0.2609956027382503,1599.0,0.2290349056148312,1186.0,67,0,1,0,0,0,29,23,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,001,22996035.0,0.042037681713391,9667.0,0.0331871704939407,8768.0,582,2,0,0,0,0,581,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,003,468243622.0,0.0134259169898527,62866.0,0.0104981945694993,51971.0,603,0,0,0,0,0,600,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,005,78.0,7.692307692307692,6.0,23.404255319148938,22.0,219,1,0,0,0,0,220,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,007,4672125.0,0.06207025710998739,2900.0,0.0590849545833468,2183.0,422,2,1,0,0,0,421,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,009,16528614.0,0.050748356758769896,8388.0,0.0352021338425423,7548.0,327,1,2,0,0,0,325,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,001,108191582.0,0.029419109519999397,31829.0,0.0238305076113901,24407.0,175,1,1,0,0,0,171,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,003,73038.0,0.4737260056408993,346.0,1.305532074762844,417.0,65,0,0,0,0,0,58,4,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,005,9226269.0,0.0755451634891633,6970.0,0.0700207529419454,5999.0,196,0,0,0,0,0,167,18,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,007,121233.0,0.43305040706738274,525.0,0.4043675011416947,487.0,66,0,0,0,0,0,56,6,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,009,246321.0,0.2724087674213729,671.0,0.2607449856733524,273.0,26,0,0,0,0,0,25,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,011,2175048.0,0.1306637830521441,2842.0,0.1604234119924531,3396.0,149,2,0,0,0,0,133,7,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,013,775548.0,0.2654896924497258,2059.0,0.1571278925816588,1518.0,97,0,0,0,0,0,87,7,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,015,176904.0,0.3340795007461674,591.0,0.491307634164777,780.0,31,0,0,0,0,0,30,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,017,2548413.0,0.1028875617884542,2622.0,0.11192488596541869,2772.0,73,1,1,0,0,0,62,5,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,019,11240621.0,0.0680745307576868,7652.0,0.05633805584098419,5735.0,172,3,0,0,0,0,164,7,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,021,190692.0,0.4698676399639208,896.0,0.3040867712570211,628.0,76,1,1,0,0,0,67,5,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,023,41280.0,0.7340116279069767,303.0,1.2525176233635449,199.0,143,2,0,0,0,0,143,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,025,6138.0,0.8960573476702509,55.0,1.2038834951456312,62.0,33,0,0,0,0,0,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,027,30454336.0,0.052600063255360395,16019.0,0.049442789880484,10697.0,75,1,0,0,0,0,74,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,029,129219.0,0.3853922410790983,498.0,0.3058900097624471,282.0,34,0,0,0,0,0,31,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,031,687126.0,0.2466796482741156,1695.0,0.2481210186738688,1819.0,154,2,0,0,0,0,141,8,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,033,1894.0,2.2703273495248157,43.0,1.1739594450373532,33.0,19,0,0,0,0,0,18,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,035,300773.0,0.2284114598052352,687.0,0.5259383217786278,924.0,30,0,0,0,0,0,26,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
