STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,deaths,property_damage,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,001,4212824.0,0.1217947865849605,5131.0,0.1026595525593086,4611.0,2,11808500,"Autauga County, Alabama",52475,2010,2014,37,136600.0,876,0.0909024956471271,0.2201646836912362,0.2019007544979686,0.089415264074289,0.0547736506094022,0.4102219965177017,0.1270676146256529,0.7800892338943702,0.5144007544979686,0.6805172663958212,0.2891758560650029,0.0140017411491584,0.1050493325594892,0.0017411491584445,0.0064386244921648,0.013203714451538,0.0081434997098084,0.0094674985490423,0.0074724318049912,0.0092679918746372,0.0038994486360998,0.0214741729541497,0.2254023449690161,0.0948241273237929,0.7029156816390859,0.0025857072801034,0.0050822522402032
01,003,42638064.0,0.0308292609157864,13145.0,0.0274016595481783,10128.0,2,1032000,"Baldwin County, Alabama",50183,2010,2014,41,168800.0,882,0.0764362856619858,0.2008367982008838,0.2202034465625899,0.1330718338955571,0.0664365471614236,0.3344107110169713,0.1359169477785622,0.8664679270939567,0.5124133783112367,0.5428571428571428,0.4140895897073821,0.0356214534138751,0.1018331110588112,0.0036191522188227,0.00833137208755,0.0124264532831254,0.0083784419863497,0.0132057216076985,0.0092623100860333,0.009858528804163,0.0104704374885594,0.0208624251457859,0.1975597510491365,0.3079203887725813,0.6929289058008705,0.0033345016719873,0.0046038858312097
01,005,1771044.0,0.1250674743258778,2215.0,0.1256860153026479,1757.0,1,612500,"Barbour County, Alabama",35634,2010,2014,38,89500.0,608,0.1766289317452708,0.2323094509384564,0.1911206165419079,0.0546111582285482,0.0398982263357793,0.4608577012426711,0.2150521774401711,0.4722150521774402,0.4630332976879678,0.6870091080054574,0.2797669530587411,0.0283565028209004,0.0799070762196246,0.0048674361149009,0.0027655887016482,0.0125742099634942,0.0116523470629447,0.0119104686750986,0.0045355654707031,0.0051255577270548,0.0072274051403075,0.0257015376673181,0.2504859291811037,0.2271613284881264,0.6564242755604155,0.0013521507648102,0.0050705653680385
01,007,606042.0,0.269453272215457,1633.0,0.2491439588849869,1990.0,2,1448000,"Bibb County, Alabama",37984,2010,2014,40,96300.0,610,0.1530040171279742,0.2773584072749746,0.1910563722244294,0.0404361453229152,0.0304595417825453,0.5682249591665564,0.1587427713768595,0.7671831545490664,0.4605571006047764,0.8568842978854898,0.1277534984328786,0.0131991347724363,0.0495740078576788,0.0043702820818434,0.0075045247870039,0.0097117379596521,0.0056946099854323,0.006091908356509,0.006091908356509,0.0043261378183905,0.0044144263452964,0.0101531805941817,0.1813021702838063,0.2122426265998887,0.7550155411133088,0.001669449081803,0.0010016694490818
01,009,3079188.0,0.1008707490416304,3106.0,0.1180140692858089,3525.0,0,2670000,"Blount County, Alabama",44409,2010,2014,40,117700.0,609,0.1486165322230896,0.2336889582791222,0.2120739005984907,0.0550611501431173,0.0280163067048312,0.5139214155607599,0.1711510104952728,0.952849336455894,0.5043108682452945,0.7994622256917339,0.152658513314251,0.0413218839448347,0.0786017867985081,0.0037817677161939,0.0075982305490502,0.0099748460404198,0.0069737184491282,0.0096105473154653,0.0027582617746552,0.0040246335328302,0.0043889322577847,0.0120565530401595,0.1892911010558069,0.1229260935143288,0.7491162701824783,0.0015920898273839,0.0066197419138595
01,011,318630.0,0.2130998336628691,679.0,0.2315469642202315,663.0,0,382000,"Bullock County, Alabama",34804,2010,2014,38,68900.0,570,0.2348265220237538,0.2200505003273169,0.1302721406527635,0.040400261853549,0.0555503600486299,0.5507341251285888,0.1949873749181707,0.2621341064247638,0.4576825960909005,0.8438230618161414,0.1069858786121761,0.0470401197044795,0.0566725895445618,0.0009351912466099,0.0083232020948283,0.0107546993360142,0.0078556064715234,0.013653792200505,0.0082296829701674,0.0018703824932198,0.0015898251192368,0.0216029177966894,0.2280152159319758,0.1617811590959946,0.6046449546182595,0.0,0.0111881852763481
01,013,671583.0,0.0585184556488177,393.0,0.15852655354628217,1137.0,0,271000,"Butler County, Alabama",31571,2010,2014,40,76000.0,581,0.1602104955415874,0.2540564244993422,0.1719046922964479,0.0566194026214491,0.0413682210203186,0.5628319446474687,0.2552745699946401,0.545924085172733,0.5327193880037031,0.8490961360424889,0.1402816352385129,0.0078448569897188,0.0731861813575013,0.0034595332066462,0.0097938897821955,0.0175900209521025,0.0110607610973054,0.0052623885396871,0.0081859377284022,0.0103298738001266,0.0144228426643278,0.0235832967889684,0.2499496678075297,0.169216831085162,0.6523688355749424,0.0106704248037044,0.0124823837326353
01,015,15189319.0,0.0546502446883892,8301.0,0.0422557845634998,5953.0,0,1525000,"Calhoun County, Alabama",40919,2010,2014,38,103300.0,634,0.1337531787073541,0.217560118102845,0.2065007765432731,0.0719710545628317,0.0415151980612018,0.4608656324134282,0.2115781748673049,0.7520096257232093,0.518048231017357,0.7318792347208711,0.2326216442237127,0.0236632362227569,0.0940812042394142,0.004437390131927,0.0114092127045892,0.0126977625313604,0.012603894663185,0.0103510658269759,0.0085078422337139,0.0045909920980321,0.0096427900943798,0.0313348010854538,0.2677184557085506,0.1492890106179417,0.6748037399664815,0.0023074325591865,0.0069598169061644
01,017,1624320.0,0.1016425334909377,1651.0,0.1265058902168208,2220.0,0,141000,"Chambers County, Alabama",32835,2010,2014,43,82400.0,664,0.1574315801824528,0.2606259716640756,0.1953008125311665,0.054413188231498,0.0309759173975536,0.5221319409814907,0.2361620369012349,0.5799477868059019,0.5227186060837171,0.7628112991698689,0.2252793992549353,0.0101493062685166,0.0742718019418614,0.0019946613475697,0.0097386406969581,0.0111759701974128,0.0114399694934146,0.0111173036871901,0.0127892992285353,0.0073626470329412,0.0120559678507523,0.032119914346895,0.2697119924457035,0.1795915958451369,0.634342853032156,0.0049575070821529,0.0100330500472143
01,019,1033520.0,0.1062388729777846,1098.0,0.1152090551640907,947.0,0,616000,"Cherokee County, Alabama",34983,2010,2014,45,98500.0,619,0.1480685047231395,0.2590814837570079,0.2158052376929575,0.0581368558482451,0.0410490745718454,0.3722832347745949,0.2062053605713847,0.9295369019276554,0.5023423700176638,0.5472697949466246,0.4386375854389064,0.0115582520543737,0.0891636587051685,0.0018047768988556,0.0074495046463405,0.0122110436986406,0.0058751247984025,0.0087166884263881,0.0113662545119422,0.0062591198832654,0.0067967130020735,0.0178557714461254,0.1634674541651286,0.2785775809031623,0.728551935869009,0.0012304663467454,0.0051679586563307
