,Outflow_pc,Inflow_pc,Net_pc
from_2000,0.742564612099472,0.6597437895773772,-0.3062708872413633
minus_3,0.47675947909558236,0.4304195838142906,0.10632247871536693
minus_5,0.4833706549342003,0.6017910866754603,0.04174906910631526
minus_10,0.45072912089418216,0.686475631341505,-0.3149589281106695
