STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,disaster_count,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,001,3909096.0,0.11455333918634888,4478.0,0.1242448005200249,5650.0,36,"Autauga County, Alabama",55317,2013,2017,37,143000.0,932,0.0821462315575259,0.2246347845046878,0.1943636892216004,0.0965913220437531,0.0701359110400465,0.4297187295588342,0.1359655498219347,0.7660258739733993,0.5112471836616033,0.7009048622719675,0.2672795988080529,0.0211316229377134,0.0936659640962279,0.0033069263754633,0.0076131986336216,0.0102478377789083,0.0127916272984955,0.0061232647721491,0.0096482302492913,0.0052147685151537,0.0083945054146376,0.0268551493567846,0.2429163787145818,0.0906185210780926,0.7078939868908521,0.0040169315825846,0.0112301313061506
01,003,42027601.0,0.0262517958138985,11033.0,0.0203537354490635,7898.0,34,"Baldwin County, Alabama",52562,2013,2017,42,182000.0,904,0.0688286782061369,0.1955694335169158,0.2226888276947285,0.1437696695515342,0.0724380409126671,0.3303845397324941,0.1166797797010228,0.8652684893784421,0.5105871361132966,0.5381343430369787,0.4200531077891424,0.0324842643587726,0.0928796223446105,0.0032651455546813,0.0076809598741148,0.0109805271439811,0.0113985051140833,0.0116886309992132,0.0087922895357985,0.0066581431943351,0.0064761998426435,0.0213168764752163,0.1878061859792952,0.3080265035492578,0.6571263446862727,0.0011088590567426,0.0019632258709542
01,005,1399950.0,0.090574663380835,1268.0,0.1155326966328376,1576.0,34,"Barbour County, Alabama",33368,2013,2017,39,89300.0,569,0.1893057516888668,0.2499522918972558,0.1796496316934468,0.0535475745200564,0.0311056829891988,0.4789130185870768,0.2416701652608679,0.4656310827830999,0.4665852448379833,0.6898209991985039,0.2775084920422884,0.0266020380901492,0.0629365291401091,0.0083584596007785,0.0060684706690584,0.0147322621273997,0.0162970878974084,0.0108392809434754,0.01022861722835,0.0046181443456356,0.0093126216556619,0.0277470325560093,0.2891424735693908,0.2288135593220339,0.6572734196496572,0.0010068803490518,0.0046987749622419
01,007,888960.0,0.2015838732901368,1792.0,0.194016806722689,1443.0,35,"Bibb County, Alabama",43404,2013,2017,39,105500.0,710,0.1254650132860938,0.30814880425155,0.1758635961027458,0.0570859167404783,0.0357838795394154,0.5476970770593446,0.1387511071744907,0.7671833480956599,0.4574402125775022,0.8134632418069088,0.1732063773250664,0.0102302922940655,0.0586359610274579,0.0065101860053144,0.0064658990256864,0.0073516386182462,0.0035872453498671,0.008104517271922,0.0084588131089459,0.0047829937998228,0.0028343666961913,0.0151461470327723,0.1870061457418788,0.2410008779631255,0.7666281087333718,0.0004389815627743,0.0039508340649692
01,009,2911488.0,0.071715906093379,2088.0,0.1075531537746605,3592.0,36,"Blount County, Alabama",47412,2013,2017,40,122200.0,649,0.1383807030017167,0.220923578476425,0.2355419910867567,0.0592366518112612,0.0304506910364679,0.5085924358818735,0.1546638458737232,0.9545320547280074,0.5059566129675551,0.7892555534361073,0.1605424246102623,0.0454506043317668,0.0730400402309813,0.0042138484748643,0.0063988069433124,0.0066068982260218,0.008393015069277,0.0083063103681481,0.0055144189917977,0.0038670296703487,0.0035548927462847,0.0102831775538869,0.1839327842390629,0.143661272298332,0.7399226679555341,0.004470013658375,0.007905301932867
01,011,219156.0,0.1332384237711949,292.0,0.2713658295606039,802.0,35,"Bullock County, Alabama",29655,2013,2017,40,66800.0,611,0.2016606222561557,0.2575873258255392,0.1503149456003054,0.0462874594388242,0.0481962206527963,0.5625119297575873,0.272189349112426,0.2194121015460965,0.4640198511166253,0.8329833937774385,0.1432525291086085,0.0183241076541324,0.0353120824584844,0.0011452567283832,0.0026722656995609,0.0090666157663676,0.0127887001336132,0.0101164344340523,0.0131704523764077,0.0026722656995609,0.0020041992746707,0.0397976713113189,0.2435783879539415,0.187333923826395,0.6604904632152588,0.0062001771479185,0.0086359610274579
01,013,620031.0,0.0859634437632957,533.0,0.1692725658857671,1005.0,33,"Butler County, Alabama",36326,2013,2017,40,88800.0,585,0.1314220411408128,0.2800854615919705,0.1700785054158799,0.0666799165258869,0.0452648315611646,0.5614130974858392,0.2402365099870813,0.5240484944847461,0.5321474709331213,0.8450760210672762,0.1404153830865547,0.0104839511080194,0.0647421246149259,0.0058133757328828,0.0109808208287786,0.0131173606280433,0.0079996025042233,0.0046705753751366,0.0096392725827288,0.0048196362913644,0.0084964722249826,0.0150551525390042,0.2108313349320543,0.2955635491606714,0.6475177304964539,0.0010991207034372,0.0031974420463629
01,015,16320876.0,0.046909246783077,7656.0,0.0475921314237878,6053.0,34,"Calhoun County, Alabama",43686,2013,2017,39,110100.0,645,0.1147264275883559,0.2202082630034537,0.2265098202151877,0.0700442320842746,0.0521176867745202,0.4721753356358253,0.1812563296891635,0.7455919395465995,0.5187878158352592,0.7333004405896457,0.2290460238732071,0.0261497312316601,0.0847940308326192,0.0067170445004198,0.0124473066902109,0.0128368260233538,0.0099716949284582,0.011131596942706,0.0088031369290295,0.0069507561003055,0.0076432349147818,0.0252754767283838,0.2572733202870189,0.1594632373497344,0.6808133218031442,0.0024974373310968,0.0061876805516727
01,017,1548084.0,0.1108466982411807,1716.0,0.1099316802339141,1546.0,35,"Chambers County, Alabama",37342,2013,2017,43,86400.0,684,0.1338545508187048,0.2687417023159758,0.2033928308010031,0.0628706298864139,0.0302994541967841,0.4874465260362885,0.1855140876235433,0.5768402419235875,0.5185130550228647,0.7299306682401534,0.2514825195456557,0.0130107685499336,0.0724295618822835,0.0068151644785366,0.0156365245611447,0.0169051482519545,0.0120666765009588,0.0135123174509514,0.0095294291193391,0.0092344003540345,0.0075822392683286,0.021920637262133,0.2702336806168697,0.1939490258402495,0.6345844895574704,0.0057095767849785,0.0061216080993584
01,019,973332.0,0.1306851105275486,1272.0,0.112031078323654,1142.0,34,"Cherokee County, Alabama",40041,2013,2017,46,116300.0,596,0.1489073680139238,0.2776638947979114,0.2097853413266292,0.0478437439566814,0.0428157029588087,0.3649584219686714,0.1587313865789982,0.931038483852253,0.502533359118159,0.5391220266872945,0.4524076580932121,0.0066911622510152,0.0901179655772577,0.0072326435892477,0.0092438599883968,0.0045639141365306,0.0062270353896731,0.0037516921291819,0.0088184103654999,0.0053374589054341,0.009282537226842,0.0171340166312125,0.1433256407141989,0.3444066561399247,0.7008800370541918,0.0044941090732418,0.00346167861047
